Taxonomy	reERR1346803	reERR1346806	reERR1346807	reERR1346808	reERR1346810	reERR1346811	reERR1346812	reERR1346813	reERR1346814	reERR1346818	reERR1346821	reERR1346823	reERR1346824	reERR1346829	reERR1346834	reERR1346837	reERR1346839	reERR1346841	reERR1346842	reERR1346846	reERR1346847	reERR1346850	reERR1346851	reERR1346854	reERR1346855	reERR1346856	reERR1346857	reERR1346861	reERR1346862	reERR1346864	reERR1346867	reERR1346869	reERR1346871	reERR1346874	reERR1346877	reERR1346878	reERR1346880	reERR1346881	reERR1346882	reERR1346883	reERR1346884	reERR1346889	reERR1346891	reERR1346892
k__Bacteria|p__Actinobacteria|c__CFGB6200|o__OFGB6200	5.0843764843561e-05	5.92074060926901e-05	3.19127781612981e-05	6.85244987979641e-05	0.000129602571814717	9.02204160958514e-05	0.000323234071707945	0.000106778290735971	3.10199609397181e-05	0.000211612072647313	1.19872752478619e-05	4.01761541302829e-05	1.72018985117736e-05	3.94115578730809e-05	0.000115673937289696	4.17339703312899e-05	1.32746464486422e-05	2.43349344976592e-05	1.5159123235359e-05	3.73464672855147e-05	0	2.49181857503477e-05	0.000102514423285679	3.45675982209912e-06	0.000144260609375979	1.40288577172104e-05	4.48925671950192e-06	0.000101689625485422	0	0.00176795234524999	9.550534996455e-05	0	0	8.42289059902345e-05	0	0	0	0	1.86104092293705e-05	0	0	7.7233346300423	0.000211231863908297	0.000159716216060753
k__Bacteria|p__Actinobacteria|c__CFGB6200|o__OFGB6200|f__FGB6200	5.0843764843561e-05	5.92074060926901e-05	3.19127781612981e-05	6.85244987979641e-05	0.000129602571814717	9.02204160958514e-05	0.000323234071707945	0.000106778290735971	3.10199609397181e-05	0.000211612072647313	1.19872752478619e-05	4.01761541302829e-05	1.72018985117736e-05	3.94115578730809e-05	0.000115673937289696	4.17339703312899e-05	1.32746464486422e-05	2.43349344976592e-05	1.5159123235359e-05	3.73464672855147e-05	0	2.49181857503477e-05	0.000102514423285679	3.45675982209912e-06	0.000144260609375979	1.40288577172104e-05	4.48925671950192e-06	0.000101689625485422	0	0.00176795234524999	9.550534996455e-05	0	0	8.42289059902345e-05	0	0	0	0	1.86104092293705e-05	0	0	7.7233346300423	0.000211231863908297	0.000159716216060753
k__Bacteria|p__Actinobacteria|c__CFGB9905	8.40163260749883e-06	7.06598753732924e-06	6.52896967700104e-06	1.15452946286952e-05	3.90749191775788e-05	0	4.28619036602905e-05	4.36911019688422e-05	1.48080567532615e-05	1.68362751301021e-05	5.15014919841566e-06	6.39298860546764e-06	4.10585122787878e-06	9.40698453575056e-06	0.000138048709312349	2.24129513801242e-05	2.85162425793636e-05	0	0	0	6.82796441465848e-05	2.37904818446759e-05	0.000165164068979611	9.90095939724343e-06	1.2912366905363e-05	6.02728383498707e-05	0	0	0	0	0	0	0	3.01563827544551e-05	0.00126524705352525	0	0	0	1.33261287758625e-05	0.000640719807324952	0	0.0112313815317985	4.33043006193698	0.380786138977909
k__Bacteria|p__Actinobacteria|c__CFGB9905|o__OFGB9905	8.40163260749883e-06	7.06598753732924e-06	6.52896967700104e-06	1.15452946286952e-05	3.90749191775788e-05	0	4.28619036602905e-05	4.36911019688422e-05	1.48080567532615e-05	1.68362751301021e-05	5.15014919841566e-06	6.39298860546764e-06	4.10585122787878e-06	9.40698453575056e-06	0.000138048709312349	2.24129513801242e-05	2.85162425793636e-05	0	0	0	6.82796441465848e-05	2.37904818446759e-05	0.000165164068979611	9.90095939724343e-06	1.2912366905363e-05	6.02728383498707e-05	0	0	0	0	0	0	0	3.01563827544551e-05	0.00126524705352525	0	0	0	1.33261287758625e-05	0.000640719807324952	0	0.0112313815317985	4.33043006193698	0.380786138977909
k__Bacteria|p__Actinobacteria|c__CFGB9905|o__OFGB9905|f__FGB9905	8.40163260749883e-06	7.06598753732924e-06	6.52896967700104e-06	1.15452946286952e-05	3.90749191775788e-05	0	4.28619036602905e-05	4.36911019688422e-05	1.48080567532615e-05	1.68362751301021e-05	5.15014919841566e-06	6.39298860546764e-06	4.10585122787878e-06	9.40698453575056e-06	0.000138048709312349	2.24129513801242e-05	2.85162425793636e-05	0	0	0	6.82796441465848e-05	2.37904818446759e-05	0.000165164068979611	9.90095939724343e-06	1.2912366905363e-05	6.02728383498707e-05	0	0	0	0	0	0	0	3.01563827544551e-05	0.00126524705352525	0	0	0	1.33261287758625e-05	0.000640719807324952	0	0.0112313815317985	4.33043006193698	0.380786138977909
k__Bacteria|p__Proteobacteria	2.86195715362858	16.1133979510389	31.1592167988542	23.5366936659775	10.6705983219235	3.4604808400293	4.95304815137804	2.20566746332153	17.846455094784	2.68234945123915	22.7399995805856	7.67856134517426	16.112245114424	7.82091260349646	6.55072124969732	16.0323710252916	24.0682874428831	0.941988104895045	5.63889391128938	1.88846971869345	4.62112834129085	3.15191010727886	0.610074172628938	28.0716112157254	4.73714780041279	5.99568398080951	4.0802453024402	2.62954308368738	0	4.00613699887846	6.1316374340411	0	0	1.50943590215477	1.53550347191346	0	0	0	11.55927137797	1.989209189319	0	10.1706634772972	24.3401504133219	1.54215450075982
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	0.00388995862000834	0.0178380907266564	0.00178443507514803	4.86079545553608	0.0699079890539398	0.369217997524414	2.09594332336362	0.882050054418989	3.05155709666268	0.0153614553301792	0.00299792768525269	0.000948439786066026	0.0065993966544955	3.30455675626826	0.127205632472484	0.00836944706882175	0.00244489753885955	0.00343161916245621	0.0046983132515718	0.00831994434678045	0.00525105233106277	0.0630884412354318	0.00383892860104454	0.00256591817363714	0.00330465056695606	0.0105423396949568	0.000778939343304478	0.00283532594647854	0	0.00206432512241472	0.00150521155941527	0	0	0.00367542003337976	0.516073585725011	0	0	0	0.0519572269288617	0.00912767843021511	0	0.00486248345334152	10.8792610163493	0.784502227481684
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales	0.000493989804178686	0.00107240824810201	0.000330901266704722	0.0074783749564989	0.0642101783809053	0.367819750777965	2.09306343622235	0.861315682645124	3.04842409833474	0.0111772869538102	0.000490300459082806	0.00016247760355275	0.000545759680392245	3.30268337523342	0.0406497615344842	0.00281076298476044	0.000373508528781944	5.5126017056067e-05	0.000761126830258348	0.000226809498177243	0.00128317413839923	0.000302110180666832	0.000286166392492542	0.000595193496359725	0.000490340931398834	0.000262065355987614	0.000115582041131015	0.00036879458714939	0	0.000446926365431345	0.000356856224328243	0	0	0.000664257036042356	0.000275509364343301	0	0	0	0.00203642828422476	0.000434880813679502	0	0.000966024207380478	0.000530608362785848	0.000512495799821924
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae	0.000493989804178686	0.00107240824810201	0.000330901266704722	0.0074783749564989	0.0642101783809053	0.367819750777965	2.09306343622235	0.861315682645124	3.04842409833474	0.0111772869538102	0.000490300459082806	0.00016247760355275	0.000545759680392245	3.30268337523342	0.0406497615344842	0.00281076298476044	0.000373508528781944	5.5126017056067e-05	0.000761126830258348	0.000226809498177243	0.00128317413839923	0.000302110180666832	0.000286166392492542	0.000595193496359725	0.000490340931398834	0.000262065355987614	0.000115582041131015	0.00036879458714939	0	0.000446926365431345	0.000356856224328243	0	0	0.000664257036042356	0.000275509364343301	0	0	0	0.00203642828422476	0.000434880813679502	0	0.000966024207380478	0.000530608362785848	0.000512495799821924
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter	0.000493989804178686	0.00107240824810201	0.000330901266704722	0.0074783749564989	0.0642101783809053	0.367819750777965	2.09306343622235	0.861315682645124	3.04842409833474	0.0111772869538102	0.000490300459082806	0.00016247760355275	0.000545759680392245	3.30268337523342	0.0406497615344842	0.00281076298476044	0.000373508528781944	5.5126017056067e-05	0.000761126830258348	0.000226809498177243	0.00128317413839923	0.000302110180666832	0.000286166392492542	0.000595193496359725	0.000490340931398834	0.000262065355987614	0.000115582041131015	0.00036879458714939	0	0.000446926365431345	0.000356856224328243	0	0	0.000664257036042356	0.000275509364343301	0	0	0	0.00203642828422476	0.000434880813679502	0	0.000966024207380478	0.000530608362785848	0.000512495799821924
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales	8.35857037915195e-05	4.54867542010881e-05	4.29849642362683e-05	3.54718402120808e-05	7.71775986018121e-05	7.93947158693375e-05	0.000218227814904623	0.000287650356562306	3.89968905623682e-05	0.00012562486111817	2.41117756087595e-05	5.61196023597039e-05	1.44169653648119e-05	6.6061901765156e-05	0.000552596141312	0.000163956431645053	0.000371314331180066	4.07903706172425e-05	0.00203913788914219	0.000164326007746781	0.000149844881449156	0.0614773045021605	0.00170761351816622	0.000525827516485774	0.000317376337534703	0.00971768109015713	3.95058321755798e-05	0.000210559330442115	0	4.58265907211005e-05	9.60520018171776e-05	0	0	0.000105888767412452	0.501666933940379	0	0	0	0.0454665452868422	0.000374962249323267	0	0.000541541948612997	4.21656320405984	0.660129150527357
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae	8.35857037915195e-05	4.54867542010881e-05	4.29849642362683e-05	3.54718402120808e-05	7.71775986018121e-05	7.93947158693375e-05	0.000218227814904623	0.000287650356562306	3.89968905623682e-05	0.00012562486111817	2.41117756087595e-05	5.61196023597039e-05	1.44169653648119e-05	6.6061901765156e-05	0.000552596141312	0.000163956431645053	0.000371314331180066	4.07903706172425e-05	0.00203913788914219	0.000164326007746781	0.000149844881449156	0.0614773045021605	0.00170761351816622	0.000525827516485774	0.000317376337534703	0.00971768109015713	3.95058321755798e-05	0.000210559330442115	0	4.58265907211005e-05	9.60520018171776e-05	0	0	0.000105888767412452	0.501666933940379	0	0	0	0.0454665452868422	0.000374962249323267	0	0.000541541948612997	4.21656320405984	0.660129150527357
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	0.00331238311203813	0.0167201957243533	0.00141054884420704	4.85328160873937	0.00562063307443266	0.00131885203057905	0.00266165932636646	0.0204467214173024	0.00309400143737423	0.0040585435152509	0.00248351545056113	0.000729842580153572	0.00603922000873844	0.00180731913307081	0.0860032747966874	0.00539472765241626	0.00170007467889754	0.0033357027747829	0.00189804853217126	0.00792880884085642	0.00381803331121439	0.00130902655260444	0.00184514869038577	0.00144489716079164	0.00249693329802252	0.000562593248812041	0.000623851469997882	0.00225597202888703	0	0.00157157216626227	0.00105230333326985	0	0	0.00290527422992495	0.0141311424202891	0	0	0	0.00445425335779469	0.00831783536721234	0	0.00335491729734805	6.66216720392665	0.123860581154505
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae	0.00331238311203813	0.0167201957243533	0.00141054884420704	4.85328160873937	0.00562063307443266	0.00131885203057905	0.00266165932636646	0.0204467214173024	0.00309400143737423	0.0040585435152509	0.00248351545056113	0.000729842580153572	0.00603922000873844	0.00180731913307081	0.0860032747966874	0.00539472765241626	0.00170007467889754	0.0033357027747829	0.00189804853217126	0.00792880884085642	0.00381803331121439	0.00130902655260444	0.00184514869038577	0.00144489716079164	0.00249693329802252	0.000562593248812041	0.000623851469997882	0.00225597202888703	0	0.00157157216626227	0.00105230333326985	0	0	0.00290527422992495	0.0141311424202891	0	0	0	0.00445425335779469	0.00831783536721234	0	0.00335491729734805	6.66216720392665	0.123860581154505
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas	0.00330129074610932	0.0166113578231344	0.00138468896999732	4.85304915562685	0.00472427114374722	0.00105444371838085	0.00241832666107729	0.0145485577857044	0.00284961979175341	0.00382514622211378	0.00246991634615711	0.000721402152881464	0.00601482639040442	0.00163965325013694	0.0846764174556735	0.00397435995084696	0.00161850196636714	0.0033357027747829	0.00182639251384889	0.00784054189089706	0.00381803331121439	0.00123442852343451	0.00162708865646118	0.00135666202588086	0.00244579013142172	0.000516173911162152	0.000615363320472292	0.0021145958239085	0	0.00145957146000277	0.000943956173598012	0	0	0.00282564550816839	0.00559986936382193	0	0	0	0.00255996637431025	0.0081768489087324	0	0.00215714838326056	0.0216397051644228	0.00808358598365604
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.00378219906111236	0.00690459784364778	2.0846802843404	0.0953040557091653	3.66128673717632	0.00484714000490554	0.0087548155403536	0.182782822467754	6.0083123424118	0.0230052004056033	0.220834658554823	0.710002321430684	2.14448499536505	3.46299285218315	0.00417323950023253	0.0128465995526391	0.0944017232565476	0.00775952386308302	0.430759956772231	0.0148828235404753	0.0422111972114455	0.00943448455310351	0.0106841756609563	3.55271367112433	0.0422422866353635	0.00658954008490523	0.00206236374822186	0.00633191031150029	0	0.00575698121562507	0.00431800549701962	0	0	0.00996690257536123	0.00311865695301223	0	0	0	0.00103063542491577	0.0128235765689924	0	0.00253564657907733	0.00659377171263205	0.00215584071656823
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.00378219906111236	0.00690459784364778	2.0846802843404	0.0953040557091653	3.66128673717632	0.00484714000490554	0.0087548155403536	0.182782822467754	6.0083123424118	0.0230052004056033	0.220834658554823	0.710002321430684	2.14448499536505	3.46299285218315	0.00417323950023253	0.0128465995526391	0.0944017232565476	0.00775952386308302	0.430759956772231	0.0148828235404753	0.0422111972114455	0.00943448455310351	0.0106841756609563	3.55271367112433	0.0422422866353635	0.00658954008490523	0.00206236374822186	0.00633191031150029	0	0.00575698121562507	0.00431800549701962	0	0	0.00996690257536123	0.00311865695301223	0	0	0	0.00103063542491577	0.0128235765689924	0	0.00253564657907733	0.00659377171263205	0.00215584071656823
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	0.00316606445962369	0.000715400165235672	2.08466230569483	0.0516443919695743	0.00312142257761296	0.000121562941512616	0.000515585975306754	0.00286648922866908	0.00072344963549961	0.000344149372079111	0.00793269450882888	0.709529663747676	0.0256436161599996	0.001966004954417	0.00237812913115301	0.000295280343893746	0.0941558773763497	0.00762606141863325	0.430177549631807	0.0148828235404753	0.0420253345728503	0.00916843567637498	0.0105163906803138	3.55149427314795	0.0416936676973002	0.00643241091882149	0.00162838111298211	0.000599272221080918	0	0.00151516750701625	0.00160555531268397	0	0	0.00542541151461237	0.00282259798707363	0	0	0	0.000943188856188226	0.00837696463863414	0	0.00107729041185219	0.0064911271480469	0.00182228991270332
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Cupriavidus	0.0024065096481996	0.000403954316156462	8.08074863935944e-05	0.0509925065704364	0.000302263044169106	3.42675511165528e-05	0.00019703968745168	0.000241408149161368	0.000137456815983527	0.000189773299892714	0.00744720869542689	0.000404100029992826	0.0238404947376207	0.00177760582196793	0.00144010204918747	8.25594360727893e-05	0.0939930303732391	0.00737378312155149	0.429695612525873	0.0143149774268049	0.0415145905192523	0.00749793520197064	0.00622993046078397	3.55098540266645	0.0416313536112263	0.00550162030808286	0.00162838111298211	0.000227198766945235	0	0.00147107900788566	0.00145704087727278	0	0	0.00526532590142836	0.00179766485357071	0	0	0	4.71240824907362e-05	0.00755241414859071	0	0.000779574655190145	0.000171921777966976	0.000591079974123235
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Paraburkholderia	0.000759554811424088	0.000311445849079209	2.08458149820844	0.000651885399137972	0.00281915953344386	8.72953903960633e-05	0.000318546287855074	0.00262508107950771	0.000585992819516083	0.000154376072186397	0.000485485813401986	0.709125563717683	0.00180312142237885	0.000188399132449065	0.000938027081965535	0.000212720907820957	0.00016284700311063	0.00025227829708176	0.000481937105933287	0.000567846113670431	0.000510744053597956	0.00167050047440434	0.00428646021952982	0.000508870481497146	6.23140860738868e-05	0.000930790610738635	0	0.000372073454135683	0	4.4088499130596e-05	0.000148514435411189	0	0	0.000160085613184014	0.00102493313350293	0	0	0	0.00089606477369749	0.000824550490043432	0	0.000297715756662049	0.00631920537007993	0.00123120993858009
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	1.92635065484131e-05	0.000199813577175852	0	0.000350745862765127	0.0328691039897045	0.00157011127418751	0.000884475125692191	0.00252944965248273	0.0479237298236958	0.00069484858535023	2.75529595300739e-05	0	8.47261313830994e-05	1.49200835905512	0.000481113559341623	0.000214121099954891	8.17285834977795e-05	1.33176828388165e-05	4.97764385720778e-05	0	0	0.000115913449677747	0.000126230986800968	0.000488075938277043	8.88175463236625e-05	0.00013819530923167	0.000103186342312955	6.87456951027629e-05	0	0.000119695701033888	7.84002496715409e-06	0	0	0	5.18034836620199e-05	0	0	0	0	0	0	0.000183048791681779	0	0.00012102543481745
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Polaromonas	1.92635065484131e-05	0.000199813577175852	0	0.000350745862765127	0.0328691039897045	0.00157011127418751	0.000884475125692191	0.00252944965248273	0.0479237298236958	0.00069484858535023	2.75529595300739e-05	0	8.47261313830994e-05	1.49200835905512	0.000481113559341623	0.000214121099954891	8.17285834977795e-05	1.33176828388165e-05	4.97764385720778e-05	0	0	0.000115913449677747	0.000126230986800968	0.000488075938277043	8.88175463236625e-05	0.00013819530923167	0.000103186342312955	6.87456951027629e-05	0	0.000119695701033888	7.84002496715409e-06	0	0	0	5.18034836620199e-05	0	0	0	0	0	0	0.000183048791681779	0	0.00012102543481745
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae	0.000596871094940257	0.00598938410123626	1.79786455715217e-05	0.0433089178768258	3.625296210609	0.00315546578920542	0.00735475443935466	0.177386883586603	5.9596651629526	0.0219662024481739	0.212874411086464	0.000472657683008659	2.11875665307367	1.96901848817361	0.0013139968097379	0.0123371981087905	0.000164117296700097	0.000120144761610951	0.00053263070185193	0	0.000185862638595204	0.000150135427050789	4.15539938415726e-05	0.000731322038107786	0.000459801391739659	1.89338568520636e-05	0.000330796292926797	0.00566389239531661	0	0.00412211800757493	0.00270461015936849	0	0	0.00454149106074886	0.000244255482276578	0	0	0	8.7446568727541e-05	0.00444661193035825	0	0.00127530737554336	0.000102644564585147	0.000212525369047456
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Duganella	0.000284373959326955	0.00555982742088533	1.07624545974332e-05	0.0415151880892272	3.60248203271597	0.000579319955777777	0.00556190058629006	0.171294956280184	0.725548016579982	0.021381047042105	0.000575027930946168	2.95072436286149e-05	0.0070957270637004	0.266825491085879	0.000830144817461895	0.00810838379987573	9.40132306421623e-05	6.89376042802061e-05	0.000221876104405732	0	2.25106442949221e-05	9.01981759380111e-05	0	0.000603873100420629	0	1.32472905280184e-05	0.000296740778556761	0.0049537270153257	0	0.00391547965480032	0.000103712306089583	0	0	0.00441427000049488	0.000119180160701483	0	0	0	5.27207922861039e-05	0	0	0.00113416839497912	4.27422520224436e-05	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium	3.66481472204874e-05	5.39385481776867e-05	0	0.000679871953441781	0.00114251982190622	0.00232485137322801	0.000371592491589692	0.00101842128506854	5.00947668213086	0.000123930480224992	2.24650892092747e-05	0	0.000184695156908543	0.21330249195844	0.000126456157791516	0.000207752529528485	7.77428853002688e-06	2.85034788498579e-05	0.000221948280034927	0	0	4.864440054141e-06	0	1.21466955854414e-05	0	0	0	7.00640783956205e-06	0	1.06742289059421e-05	0.00259527493588169	0	0	0	7.39157363824893e-05	0	0	0	0	0.000698709254584911	0	5.93597593804442e-05	1.76725444586827e-05	0.000172684991494142
k__Bacteria|p__Proteobacteria|c__CFGB10504	0.0544880454631869	0.505473972337314	0.11364633765073	7.54063536789368	0.0773532177141217	0.00240076336139633	0.0123766273691659	0.0106209761111149	0.0382120610884142	0.141848663778866	1.71552444268198	3.25851901332303	0.566615184691736	0.0397340380208856	0.0108537236501792	0.0259039777569259	20.8186780448582	0.00472744803258134	0.164351649513625	0.00646896057308963	0.209431085015261	0.0268388497383388	0.0097981128077767	17.364467540792	1.46414989748662	1.30291413068313	0.0110037509491898	0.013236430837966	0	0.0416842920085698	0.0237859747384776	0	0	0.0637583017420741	0.0288686712502901	0	0	0	0.00604925119227684	0.0479344721130439	0	9.97622910694696	0.00859173029520549	0.0131533866425008
k__Bacteria|p__Proteobacteria|c__CFGB10504|o__OFGB10504	0.0544880454631869	0.505473972337314	0.11364633765073	7.54063536789368	0.0773532177141217	0.00240076336139633	0.0123766273691659	0.0106209761111149	0.0382120610884142	0.141848663778866	1.71552444268198	3.25851901332303	0.566615184691736	0.0397340380208856	0.0108537236501792	0.0259039777569259	20.8186780448582	0.00472744803258134	0.164351649513625	0.00646896057308963	0.209431085015261	0.0268388497383388	0.0097981128077767	17.364467540792	1.46414989748662	1.30291413068313	0.0110037509491898	0.013236430837966	0	0.0416842920085698	0.0237859747384776	0	0	0.0637583017420741	0.0288686712502901	0	0	0	0.00604925119227684	0.0479344721130439	0	9.97622910694696	0.00859173029520549	0.0131533866425008
k__Bacteria|p__Proteobacteria|c__CFGB10504|o__OFGB10504|f__FGB10504	0.0544880454631869	0.505473972337314	0.11364633765073	7.54063536789368	0.0773532177141217	0.00240076336139633	0.0123766273691659	0.0106209761111149	0.0382120610884142	0.141848663778866	1.71552444268198	3.25851901332303	0.566615184691736	0.0397340380208856	0.0108537236501792	0.0259039777569259	20.8186780448582	0.00472744803258134	0.164351649513625	0.00646896057308963	0.209431085015261	0.0268388497383388	0.0097981128077767	17.364467540792	1.46414989748662	1.30291413068313	0.0110037509491898	0.013236430837966	0	0.0416842920085698	0.0237859747384776	0	0	0.0637583017420741	0.0288686712502901	0	0	0	0.00604925119227684	0.0479344721130439	0	9.97622910694696	0.00859173029520549	0.0131533866425008
k__Bacteria|p__Proteobacteria|c__CFGB10506	0.00302142437957607	0.0905881361863558	0.00278907343051362	1.84099175040344	0.125249928143139	0.00352200555370267	0.0139489713935987	0.0962050642827932	3.55799489744884	0.00316055715790639	13.6440229397985	0.00453613122724965	0.574182570301019	0.0643306055482676	0.00354556633763222	0.00742762236541953	0.000520198831585964	0.000606380771606242	0.000826792428938945	0.00294826012988683	0.00135344886162587	0.000641336339913586	0.00139401618818113	0.00170671371203249	0.00178448679157947	0.000738891086008555	0.000344197277173465	0.00320351802135563	0	0.00356704900341598	0.000800635350081333	0	0	0.0048921825238491	0.00200620862963582	0	0	0	0.00151691093491824	0.029852868944067	0	0.00853159701614096	0.00315852158792976	0.00134541913447627
k__Bacteria|p__Proteobacteria|c__CFGB10506|o__OFGB10506	0.00302142437957607	0.0905881361863558	0.00278907343051362	1.84099175040344	0.125249928143139	0.00352200555370267	0.0139489713935987	0.0962050642827932	3.55799489744884	0.00316055715790639	13.6440229397985	0.00453613122724965	0.574182570301019	0.0643306055482676	0.00354556633763222	0.00742762236541953	0.000520198831585964	0.000606380771606242	0.000826792428938945	0.00294826012988683	0.00135344886162587	0.000641336339913586	0.00139401618818113	0.00170671371203249	0.00178448679157947	0.000738891086008555	0.000344197277173465	0.00320351802135563	0	0.00356704900341598	0.000800635350081333	0	0	0.0048921825238491	0.00200620862963582	0	0	0	0.00151691093491824	0.029852868944067	0	0.00853159701614096	0.00315852158792976	0.00134541913447627
k__Bacteria|p__Proteobacteria|c__CFGB10506|o__OFGB10506|f__FGB10506	0.00302142437957607	0.0905881361863558	0.00278907343051362	1.84099175040344	0.125249928143139	0.00352200555370267	0.0139489713935987	0.0962050642827932	3.55799489744884	0.00316055715790639	13.6440229397985	0.00453613122724965	0.574182570301019	0.0643306055482676	0.00354556633763222	0.00742762236541953	0.000520198831585964	0.000606380771606242	0.000826792428938945	0.00294826012988683	0.00135344886162587	0.000641336339913586	0.00139401618818113	0.00170671371203249	0.00178448679157947	0.000738891086008555	0.000344197277173465	0.00320351802135563	0	0.00356704900341598	0.000800635350081333	0	0	0.0048921825238491	0.00200620862963582	0	0	0	0.00151691093491824	0.029852868944067	0	0.00853159701614096	0.00315852158792976	0.00134541913447627
k__Bacteria|p__Proteobacteria|c__CFGB10557	2.36949523207628	0.0766885905848414	0.000261536631321253	0.0416660315614154	0.0221670508003576	0.000324568479895713	0.00187670420672737	0.00120991803517397	0.00613906942287757	0.00709488991259159	0.020266649155276	0.00142858512792131	0.0407236440214161	0.000997999278227749	0.0016792260140205	3.67426833884438e-05	1.80866086551053	0.531134481852301	1.78595046294489	1.0893620632448	1.44855520601699	0.657884835505294	0.0255773124672449	0.932829383548439	1.00092210092288	0.305442900732781	0.613034425224084	0.0139342095179662	0	3.12283614325227	5.70329294937706	0	0	0.428806103037674	0.113609420494284	0	0	0	0.0101382328636575	1.32843465307962	0	0.0838498287916867	0.000565611875842948	0.0696296122735184
k__Bacteria|p__Proteobacteria|c__CFGB10557|o__OFGB10557	2.36949523207628	0.0766885905848414	0.000261536631321253	0.0416660315614154	0.0221670508003576	0.000324568479895713	0.00187670420672737	0.00120991803517397	0.00613906942287757	0.00709488991259159	0.020266649155276	0.00142858512792131	0.0407236440214161	0.000997999278227749	0.0016792260140205	3.67426833884438e-05	1.80866086551053	0.531134481852301	1.78595046294489	1.0893620632448	1.44855520601699	0.657884835505294	0.0255773124672449	0.932829383548439	1.00092210092288	0.305442900732781	0.613034425224084	0.0139342095179662	0	3.12283614325227	5.70329294937706	0	0	0.428806103037674	0.113609420494284	0	0	0	0.0101382328636575	1.32843465307962	0	0.0838498287916867	0.000565611875842948	0.0696296122735184
k__Bacteria|p__Proteobacteria|c__CFGB10557|o__OFGB10557|f__FGB10557	2.36949523207628	0.0766885905848414	0.000261536631321253	0.0416660315614154	0.0221670508003576	0.000324568479895713	0.00187670420672737	0.00120991803517397	0.00613906942287757	0.00709488991259159	0.020266649155276	0.00142858512792131	0.0407236440214161	0.000997999278227749	0.0016792260140205	3.67426833884438e-05	1.80866086551053	0.531134481852301	1.78595046294489	1.0893620632448	1.44855520601699	0.657884835505294	0.0255773124672449	0.932829383548439	1.00092210092288	0.305442900732781	0.613034425224084	0.0139342095179662	0	3.12283614325227	5.70329294937706	0	0	0.428806103037674	0.113609420494284	0	0	0	0.0101382328636575	1.32843465307962	0	0.0838498287916867	0.000565611875842948	0.0696296122735184
k__Bacteria|p__Proteobacteria|c__CFGB10557|o__OFGB10557|f__FGB10557|g__GGB32172	2.34655475955125	0.0699764501282685	0.00010640407918017	0.0398232700869374	0.0177829945871959	0.000231627017618014	0.00135514826014261	0.000178010915326266	0.00255810025854241	0.00155027266012505	0.0106427213196573	0.000208375930484198	0.0245105893460556	0.000436927033541983	0.000845928820729354	0	0.0438400567223128	0.23536486521982	0.124362979206833	0.646850119772779	0.202802083358448	0.000426490684301638	0.00071779087330659	0.135589253339071	0.0789554864979133	0.0012442212421245	0.00648569908280892	1.39610933480011e-05	0	0.0148674917019946	0.000601842938031474	0	0	0.0165132345812199	0.00309300213493141	0	0	0	4.34357802710251e-05	0.653666321131259	0	0.0227454971252372	0.000158465824200302	0.000974936391593832
