Taxonomy	reERR4183438	reERR4183440	reERR4183441	reERR4183442	reERR4183443	reERR4183444	reERR4183445	reERR4183446	reERR4183447	reERR4183448	reERR4183449	reERR4183450	reERR4183451	reERR4183452	reERR4183454	reERR4183455	reERR4183456	reERR4183457	reERR4183459	reERR4183460	reERR4183461	reERR4183462	reERR4183463	reERR4183464	reERR4183465	reERR4183466	reERR4183467	reERR4183468	reERR4183470	reERR4183471	reERR4183473	reERR4183474	reERR4183475	reERR4183477	reERR4183478	reERR4183480	reERR4183481	reERR4183482	reERR4183484	reERR4183486	reERR4183488	reERR4183490	reERR4183491	reERR4183492	reERR4183493	reERR4183494	reERR4183495	reERR4183497	reERR4183498	reERR4183499
k__Bacteria|p__Bacteroidetes|c__CFGB1366|o__OFGB1366|f__FGB1366|g__GGB47741|s__GGB47741_SGB65713|t__SGB65713	0	1.80732041520399	0	1.47629858482619	0.880687360229017	0	0	0	1.31361274812536	1.64260397527011	0	0.976418321338657	1.39296652917931	0	0	1.23637497129733	1.05428316689119	0	2.00625806007531	0	1.09104406818615	0	0	0	0	0	0	0	1.64242137549918	1.34078699610742	0	0.762185133040347	0	0	0.722600177216454	0.875977321811583	1.00762052104926	0	0	0.851830931115571	0	0	1.08139678494899	1.12246660523294	0	1.87971814176688	1.01018687367855	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB13872	0	1.18583364363467	0	0	0	2.37417946434311	0	0	0	0	0	0	0	0	0	0	0	0.228949990714153	0	0	0	1.81950057301516	0	0	0	1.68927478467137	0	0	0	0	0	0.930260254376249	1.12356187345988	2.04640665540745	0	0	0	2.74342381737721	0	4.93355295326978	0	1.0145002432724	0	0	0	0	0	1.56255904241327	0	1.01172038611808
k__Bacteria|p__Bacteroidetes|c__CFGB13872|o__OFGB13872	0	1.18583364363467	0	0	0	2.37417946434311	0	0	0	0	0	0	0	0	0	0	0	0.228949990714153	0	0	0	1.81950057301516	0	0	0	1.68927478467137	0	0	0	0	0	0.930260254376249	1.12356187345988	2.04640665540745	0	0	0	2.74342381737721	0	4.93355295326978	0	1.0145002432724	0	0	0	0	0	1.56255904241327	0	1.01172038611808
k__Bacteria|p__Bacteroidetes|c__CFGB13872|o__OFGB13872|f__FGB13872	0	1.18583364363467	0	0	0	2.37417946434311	0	0	0	0	0	0	0	0	0	0	0	0.228949990714153	0	0	0	1.81950057301516	0	0	0	1.68927478467137	0	0	0	0	0	0.930260254376249	1.12356187345988	2.04640665540745	0	0	0	2.74342381737721	0	4.93355295326978	0	1.0145002432724	0	0	0	0	0	1.56255904241327	0	1.01172038611808
k__Bacteria|p__Bacteroidetes|c__CFGB14203	0	0	0	0.0761087662461749	0	0	0	0	0	0	0	0.0753558587013132	0	0	0.695652522664587	0.425220218941411	0	0	0	0.101157769536097	0	0	0	0	0	0	0	0.299386229818562	0	0	0.133078008862564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB14203|o__OFGB14203	0	0	0	0.0761087662461749	0	0	0	0	0	0	0	0.0753558587013132	0	0	0.695652522664587	0.425220218941411	0	0	0	0.101157769536097	0	0	0	0	0	0	0	0.299386229818562	0	0	0.133078008862564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB14203|o__OFGB14203|f__FGB14203	0	0	0	0.0761087662461749	0	0	0	0	0	0	0	0.0753558587013132	0	0	0.695652522664587	0.425220218941411	0	0	0	0.101157769536097	0	0	0	0	0	0	0	0.299386229818562	0	0	0.133078008862564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB14909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.948305669461262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81857622505408	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB14909|o__OFGB14909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.948305669461262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81857622505408	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB14909|o__OFGB14909|f__FGB14909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.948305669461262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81857622505408	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB27697	0.0699793407516306	0	0.357584583895212	0.238111380908281	1.43761316850936	0.344283614999274	0.173184110581385	0.3981770273114	0.46694900096893	2.90403599615875	1.24328974653512	0.193081125037451	1.63528748849221	1.26547307237151	0.331771480887777	0.191453852077601	0.901991382016567	0.649184230562763	1.09637502231828	0.803695537069084	0.342662494993878	0.583328707780446	0.101992493371837	0.423000450770075	0.44505458649571	0.779985825313092	0.0955131690628533	0	3.08194989913905	1.91546230936852	0	1.34797049704719	0.894684655623173	0.818307204835528	0.43001393207898	0.386925073578575	0.458031638210994	0.509357894531114	1.3894394658764	0.9920505894755	0.776810408334884	0.500498504884079	1.35986175862969	1.49884416548479	1.06575741074069	1.04539764949934	1.79546760611679	1.96872966876239	3.37742044330783	0.555298334925375
k__Bacteria|p__Bacteroidetes|c__CFGB27697|o__OFGB27697	0.0699793407516306	0	0.357584583895212	0.238111380908281	1.43761316850936	0.344283614999274	0.173184110581385	0.3981770273114	0.46694900096893	2.90403599615875	1.24328974653512	0.193081125037451	1.63528748849221	1.26547307237151	0.331771480887777	0.191453852077601	0.901991382016567	0.649184230562763	1.09637502231828	0.803695537069084	0.342662494993878	0.583328707780446	0.101992493371837	0.423000450770075	0.44505458649571	0.779985825313092	0.0955131690628533	0	3.08194989913905	1.91546230936852	0	1.34797049704719	0.894684655623173	0.818307204835528	0.43001393207898	0.386925073578575	0.458031638210994	0.509357894531114	1.3894394658764	0.9920505894755	0.776810408334884	0.500498504884079	1.35986175862969	1.49884416548479	1.06575741074069	1.04539764949934	1.79546760611679	1.96872966876239	3.37742044330783	0.555298334925375
k__Bacteria|p__Bacteroidetes|c__CFGB27697|o__OFGB27697|f__FGB27697	0.0699793407516306	0	0.357584583895212	0.238111380908281	1.43761316850936	0.344283614999274	0.173184110581385	0.3981770273114	0.46694900096893	2.90403599615875	1.24328974653512	0.193081125037451	1.63528748849221	1.26547307237151	0.331771480887777	0.191453852077601	0.901991382016567	0.649184230562763	1.09637502231828	0.803695537069084	0.342662494993878	0.583328707780446	0.101992493371837	0.423000450770075	0.44505458649571	0.779985825313092	0.0955131690628533	0	3.08194989913905	1.91546230936852	0	1.34797049704719	0.894684655623173	0.818307204835528	0.43001393207898	0.386925073578575	0.458031638210994	0.509357894531114	1.3894394658764	0.9920505894755	0.776810408334884	0.500498504884079	1.35986175862969	1.49884416548479	1.06575741074069	1.04539764949934	1.79546760611679	1.96872966876239	3.37742044330783	0.555298334925375
k__Bacteria|p__Bacteroidetes|c__CFGB27697|o__OFGB27697|f__FGB27697|g__GGB47713	0.0699793407516306	0	0.357584583895212	0.238111380908281	0.791909660119227	0	0.173184110581385	0.3981770273114	0.193937784396741	1.24614313103934	1.02550865902368	0	0.570654747110799	0.676420033367041	0	0.191453852077601	0.28434594801083	0.649184230562763	0.775524434193254	0.309146091886238	0	0.154191811141781	0	0.32389725398405	0.164817113823312	0.406514321083656	0.0955131690628533	0	1.17382811817662	1.43628067656121	0	0	0	0	0	0	0	0	0.484084018495996	0.766284000788745	0.776810408334884	0.39321217862908	0.266731240828898	0.302780265861465	0.622763472211306	0.609397901018117	0.290458223670339	0.718711481445083	2.8144040770704	0.555298334925375
k__Bacteria|p__Bacteroidetes|c__CFGB27697|o__OFGB27697|f__FGB27697|g__GGB47713|s__GGB47713_SGB65684	0.0699793407516306	0	0.357584583895212	0.238111380908281	0.791909660119227	0	0.173184110581385	0.3981770273114	0.193937784396741	1.24614313103934	1.02550865902368	0	0.570654747110799	0.676420033367041	0	0.191453852077601	0.28434594801083	0.649184230562763	0.775524434193254	0.309146091886238	0	0.154191811141781	0	0.32389725398405	0.164817113823312	0.406514321083656	0.0955131690628533	0	1.17382811817662	1.43628067656121	0	0	0	0	0	0	0	0	0.484084018495996	0.766284000788745	0.776810408334884	0.39321217862908	0.266731240828898	0.302780265861465	0.622763472211306	0.609397901018117	0.290458223670339	0.718711481445083	2.8144040770704	0.555298334925375
k__Bacteria|p__Bacteroidetes|c__CFGB27697|o__OFGB27697|f__FGB27697|g__GGB47713|s__GGB47713_SGB65684|t__SGB65684	0.0699793407516306	0	0.357584583895212	0.238111380908281	0.791909660119227	0	0.173184110581385	0.3981770273114	0.193937784396741	1.24614313103934	1.02550865902368	0	0.570654747110799	0.676420033367041	0	0.191453852077601	0.28434594801083	0.649184230562763	0.775524434193254	0.309146091886238	0	0.154191811141781	0	0.32389725398405	0.164817113823312	0.406514321083656	0.0955131690628533	0	1.17382811817662	1.43628067656121	0	0	0	0	0	0	0	0	0.484084018495996	0.766284000788745	0.776810408334884	0.39321217862908	0.266731240828898	0.302780265861465	0.622763472211306	0.609397901018117	0.290458223670339	0.718711481445083	2.8144040770704	0.555298334925375
k__Bacteria|p__Bacteroidetes|c__CFGB27697|o__OFGB27697|f__FGB27697|g__GGB47714	0	0	0	0	0.645703508390132	0.344283614999274	0	0	0.273011216572188	0.464889254565017	0.217781087511444	0.193081125037451	0.789541478954034	0.589053039004471	0.331771480887777	0	0.617645434005737	0	0.320850588125022	0.494549445182846	0.342662494993878	0.429136896638665	0.101992493371837	0.0991031967860251	0.280237472672399	0.373471504229436	0	0	1.19402491070096	0.479181632807315	0	1.34797049704719	0.894684655623173	0.818307204835528	0.43001393207898	0.386925073578575	0.458031638210994	0.509357894531114	0.905355447380404	0.225766588686754	0	0.107286326254999	1.09313051780079	1.19606389962333	0.442993938529384	0.435999748481225	1.50500938244645	1.25001818731731	0.563016366237426	0
k__Bacteria|p__Bacteroidetes|c__CFGB27697|o__OFGB27697|f__FGB27697|g__GGB47714|s__GGB47714_SGB65685	0	0	0	0	0.645703508390132	0.344283614999274	0	0	0.273011216572188	0.464889254565017	0.217781087511444	0.193081125037451	0.789541478954034	0.589053039004471	0.331771480887777	0	0.617645434005737	0	0.320850588125022	0.494549445182846	0.342662494993878	0.429136896638665	0.101992493371837	0.0991031967860251	0.280237472672399	0.373471504229436	0	0	1.19402491070096	0.479181632807315	0	1.34797049704719	0.894684655623173	0.818307204835528	0.43001393207898	0.386925073578575	0.458031638210994	0.509357894531114	0.905355447380404	0.225766588686754	0	0.107286326254999	1.09313051780079	1.19606389962333	0.442993938529384	0.435999748481225	1.50500938244645	1.25001818731731	0.563016366237426	0
k__Bacteria|p__Bacteroidetes|c__CFGB27697|o__OFGB27697|f__FGB27697|g__GGB47714|s__GGB47714_SGB65685|t__SGB65685	0	0	0	0	0.645703508390132	0.344283614999274	0	0	0.273011216572188	0.464889254565017	0.217781087511444	0.193081125037451	0.789541478954034	0.589053039004471	0.331771480887777	0	0.617645434005737	0	0.320850588125022	0.494549445182846	0.342662494993878	0.429136896638665	0.101992493371837	0.0991031967860251	0.280237472672399	0.373471504229436	0	0	1.19402491070096	0.479181632807315	0	1.34797049704719	0.894684655623173	0.818307204835528	0.43001393207898	0.386925073578575	0.458031638210994	0.509357894531114	0.905355447380404	0.225766588686754	0	0.107286326254999	1.09313051780079	1.19606389962333	0.442993938529384	0.435999748481225	1.50500938244645	1.25001818731731	0.563016366237426	0
k__Bacteria|p__Bacteroidetes|c__CFGB28262	0	0	0	0	0.768091838238522	0	0	0.553869666233716	0.265755813285679	2.1842789436193	0	0.446947497768679	0.525848310570376	1.3359910404015	0	0	0.287478758107938	0	0	0	1.01951469725988	0	0	0	0	0	0	0	0	1.45991326844034	0	0	0	0	0	0	1.35004329305093	0	0	0	0	0	1.8282990667574	2.01582793110531	8.16879024652029	2.78640927479332	0.374544907074849	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB28262|o__OFGB28262	0	0	0	0	0.768091838238522	0	0	0.553869666233716	0.265755813285679	2.1842789436193	0	0.446947497768679	0.525848310570376	1.3359910404015	0	0	0.287478758107938	0	0	0	1.01951469725988	0	0	0	0	0	0	0	0	1.45991326844034	0	0	0	0	0	0	1.35004329305093	0	0	0	0	0	1.8282990667574	2.01582793110531	8.16879024652029	2.78640927479332	0.374544907074849	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB28262|o__OFGB28262|f__FGB28262	0	0	0	0	0.768091838238522	0	0	0.553869666233716	0.265755813285679	2.1842789436193	0	0.446947497768679	0.525848310570376	1.3359910404015	0	0	0.287478758107938	0	0	0	1.01951469725988	0	0	0	0	0	0	0	0	1.45991326844034	0	0	0	0	0	0	1.35004329305093	0	0	0	0	0	1.8282990667574	2.01582793110531	8.16879024652029	2.78640927479332	0.374544907074849	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB28262|o__OFGB28262|f__FGB28262|g__GGB47742	0	0	0	0	0	0	0	0.553869666233716	0.265755813285679	2.1842789436193	0	0.446947497768679	0.525848310570376	1.3359910404015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35004329305093	0	0	0	0	0	0	0	2.63553935303293	2.78640927479332	0.374544907074849	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB28262|o__OFGB28262|f__FGB28262|g__GGB47742|s__GGB47742_SGB65714	0	0	0	0	0	0	0	0.553869666233716	0.265755813285679	2.1842789436193	0	0.446947497768679	0.525848310570376	1.3359910404015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35004329305093	0	0	0	0	0	0	0	2.63553935303293	2.78640927479332	0.374544907074849	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB28262|o__OFGB28262|f__FGB28262|g__GGB47742|s__GGB47742_SGB65714|t__SGB65714	0	0	0	0	0	0	0	0.553869666233716	0.265755813285679	2.1842789436193	0	0.446947497768679	0.525848310570376	1.3359910404015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35004329305093	0	0	0	0	0	0	0	2.63553935303293	2.78640927479332	0.374544907074849	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB30667	0	0	0	0	0	0	0	0	0	0.0587037453560295	0	0	0	0.0923650691961729	0	0	0	0.222464463828948	0	0	0	0	0	0	0	0	0	0	1.52393369698217	1.21007492197157	0	0	0	0	0.182716358262786	0	0	0	0	0.497382178433049	0.357808423831077	0	0	0	2.87212463770144	2.73596822826845	0	0.120736075805001	0.19037875417991	1.40378724177802
k__Bacteria|p__Bacteroidetes|c__CFGB30667|o__OFGB30667	0	0	0	0	0	0	0	0	0	0.0587037453560295	0	0	0	0.0923650691961729	0	0	0	0.222464463828948	0	0	0	0	0	0	0	0	0	0	1.52393369698217	1.21007492197157	0	0	0	0	0.182716358262786	0	0	0	0	0.497382178433049	0.357808423831077	0	0	0	2.87212463770144	2.73596822826845	0	0.120736075805001	0.19037875417991	1.40378724177802
k__Bacteria|p__Bacteroidetes|c__CFGB30667|o__OFGB30667|f__FGB30667	0	0	0	0	0	0	0	0	0	0.0587037453560295	0	0	0	0.0923650691961729	0	0	0	0.222464463828948	0	0	0	0	0	0	0	0	0	0	1.52393369698217	1.21007492197157	0	0	0	0	0.182716358262786	0	0	0	0	0.497382178433049	0.357808423831077	0	0	0	2.87212463770144	2.73596822826845	0	0.120736075805001	0.19037875417991	1.40378724177802
k__Bacteria|p__Bacteroidetes|c__CFGB593	0	0	0	0	0	0.214055553738494	0	0	0	0	0	0	0.169715366076704	0	0	0	0.075991497826674	0	0.201154815220741	0	0.179087446950348	0.0931042405893796	0	0	0	0	0	0	0.262123130050754	0	0	0	0	0.114045295981697	0	0	0	0	0.21358006039999	0.180405889550392	0.262230105452086	0	0	0	0.17501213161558	0	0.113949868804915	0.359950982251752	0	0.253592099922879
k__Bacteria|p__Bacteroidetes|c__CFGB593|o__OFGB593	0	0	0	0	0	0.214055553738494	0	0	0	0	0	0	0.169715366076704	0	0	0	0.075991497826674	0	0.201154815220741	0	0.179087446950348	0.0931042405893796	0	0	0	0	0	0	0.262123130050754	0	0	0	0	0.114045295981697	0	0	0	0	0.21358006039999	0.180405889550392	0.262230105452086	0	0	0	0.17501213161558	0	0.113949868804915	0.359950982251752	0	0.253592099922879
k__Bacteria|p__Bacteroidetes|c__CFGB593|o__OFGB593|f__FGB593	0	0	0	0	0	0.214055553738494	0	0	0	0	0	0	0.169715366076704	0	0	0	0.075991497826674	0	0.201154815220741	0	0.179087446950348	0.0931042405893796	0	0	0	0	0	0	0.262123130050754	0	0	0	0	0.114045295981697	0	0	0	0	0.21358006039999	0.180405889550392	0.262230105452086	0	0	0	0.17501213161558	0	0.113949868804915	0.359950982251752	0	0.253592099922879
k__Bacteria|p__Bacteroidetes|c__CFGB593|o__OFGB593|f__FGB593|g__GGB1345	0	0	0	0	0	0.214055553738494	0	0	0	0	0	0	0.169715366076704	0	0	0	0.075991497826674	0	0.201154815220741	0	0.179087446950348	0.0931042405893796	0	0	0	0	0	0	0.262123130050754	0	0	0	0	0.114045295981697	0	0	0	0	0.21358006039999	0.180405889550392	0.262230105452086	0	0	0	0.17501213161558	0	0.113949868804915	0.359950982251752	0	0.253592099922879
k__Bacteria|p__Bacteroidetes|c__CFGB593|o__OFGB593|f__FGB593|g__GGB1345|s__GGB1345_SGB1803	0	0	0	0	0	0.214055553738494	0	0	0	0	0	0	0.169715366076704	0	0	0	0.075991497826674	0	0.201154815220741	0	0.179087446950348	0	0	0	0	0	0	0	0.262123130050754	0	0	0	0	0.114045295981697	0	0	0	0	0.21358006039999	0.180405889550392	0.262230105452086	0	0	0	0.17501213161558	0	0.113949868804915	0.359950982251752	0	0.253592099922879
k__Bacteria|p__Bacteroidetes|c__CFGB593|o__OFGB593|f__FGB593|g__GGB1345|s__GGB1345_SGB1803|t__SGB1803	0	0	0	0	0	0.214055553738494	0	0	0	0	0	0	0.169715366076704	0	0	0	0.075991497826674	0	0.201154815220741	0	0.179087446950348	0	0	0	0	0	0	0	0.262123130050754	0	0	0	0	0.114045295981697	0	0	0	0	0.21358006039999	0.180405889550392	0.262230105452086	0	0	0	0.17501213161558	0	0.113949868804915	0.359950982251752	0	0.253592099922879
k__Bacteria|p__Bacteroidetes|c__CFGB627	0	0	0	0	0	0	0	0.129602458916941	0.483871719757512	0.868130413328415	0.137203433165218	0	1.96611060316904	1.19152109430174	0	0.250089655117687	0.508097145449326	0.759358057062621	0.168195136214641	0	0.0986786845902493	0.66799373272761	0	0.134615794878766	0	0.308709426163059	0	0.10476220676929	0	1.58612015434568	0	0	0	0	0	0	0	0.312297874311135	0.607692663783822	0	0.995072408161672	0.106449662611847	0	0	0.196365964717525	0.20933433181927	0.411322776571922	0.146224331975229	0.834111715137124	0.282061632622038
k__Bacteria|p__Bacteroidetes|c__CFGB627|o__OFGB627	0	0	0	0	0	0	0	0.129602458916941	0.483871719757512	0.868130413328415	0.137203433165218	0	1.96611060316904	1.19152109430174	0	0.250089655117687	0.508097145449326	0.759358057062621	0.168195136214641	0	0.0986786845902493	0.66799373272761	0	0.134615794878766	0	0.308709426163059	0	0.10476220676929	0	1.58612015434568	0	0	0	0	0	0	0	0.312297874311135	0.607692663783822	0	0.995072408161672	0.106449662611847	0	0	0.196365964717525	0.20933433181927	0.411322776571922	0.146224331975229	0.834111715137124	0.282061632622038
k__Bacteria|p__Bacteroidetes|c__CFGB627|o__OFGB627|f__FGB627	0	0	0	0	0	0	0	0.129602458916941	0.483871719757512	0.868130413328415	0.137203433165218	0	1.96611060316904	1.19152109430174	0	0.250089655117687	0.508097145449326	0.759358057062621	0.168195136214641	0	0.0986786845902493	0.66799373272761	0	0.134615794878766	0	0.308709426163059	0	0.10476220676929	0	1.58612015434568	0	0	0	0	0	0	0	0.312297874311135	0.607692663783822	0	0.995072408161672	0.106449662611847	0	0	0.196365964717525	0.20933433181927	0.411322776571922	0.146224331975229	0.834111715137124	0.282061632622038
k__Bacteria|p__Bacteroidetes|c__CFGB627|o__OFGB627|f__FGB627|g__GGB1491	0	0	0	0	0	0	0	0.129602458916941	0.483871719757512	0.868130413328415	0.137203433165218	0	1.96611060316904	1.19152109430174	0	0.250089655117687	0.508097145449326	0.759358057062621	0.168195136214641	0	0.0986786845902493	0.66799373272761	0	0.134615794878766	0	0.308709426163059	0	0.10476220676929	0	1.58612015434568	0	0	0	0	0	0	0	0.312297874311135	0.607692663783822	0	0.995072408161672	0.106449662611847	0	0	0.196365964717525	0.20933433181927	0.411322776571922	0.146224331975229	0.834111715137124	0.282061632622038
k__Bacteria|p__Bacteroidetes|c__CFGB627|o__OFGB627|f__FGB627|g__GGB1491|s__GGB1491_SGB2066	0	0	0	0	0	0	0	0.129602458916941	0.483871719757512	0.868130413328415	0.137203433165218	0	1.96611060316904	1.19152109430174	0	0.250089655117687	0.508097145449326	0.759358057062621	0.168195136214641	0	0.0986786845902493	0.66799373272761	0	0.134615794878766	0	0.308709426163059	0	0.10476220676929	0	1.58612015434568	0	0	0	0	0	0	0	0.312297874311135	0.607692663783822	0	0.995072408161672	0.106449662611847	0	0	0.196365964717525	0.20933433181927	0.411322776571922	0.146224331975229	0.834111715137124	0.282061632622038
k__Bacteria|p__Bacteroidetes|c__CFGB627|o__OFGB627|f__FGB627|g__GGB1491|s__GGB1491_SGB2066|t__SGB2066	0	0	0	0	0	0	0	0.129602458916941	0.483871719757512	0.868130413328415	0.137203433165218	0	1.96611060316904	1.19152109430174	0	0.250089655117687	0.508097145449326	0.759358057062621	0.168195136214641	0	0.0986786845902493	0.66799373272761	0	0.134615794878766	0	0.308709426163059	0	0.10476220676929	0	1.58612015434568	0	0	0	0	0	0	0	0.312297874311135	0.607692663783822	0	0.995072408161672	0.106449662611847	0	0	0.196365964717525	0.20933433181927	0.411322776571922	0.146224331975229	0.834111715137124	0.282061632622038
k__Bacteria|p__Bacteroidetes|c__CFGB628	0.0672421546001826	0.316388426955494	0.252624717136754	0.144521494211012	0.235467925976153	0.202213748058792	0.0721548410291154	0.474785379536076	0.925292539731995	0.685677519397684	0.554960548593449	0.363501827303253	0.638077027895063	0.450916484504368	0	0.727191409387492	0.396190618272487	0.641876374771371	0.434841680425506	0.462646298278564	0.471170439206011	0.208639207832167	0.205934972993169	0.24665932171997	0.133992664169681	0	0.117836363384574	0.287008962416461	0.269140741495316	2.07720143080477	0.226521960024123	0.541666773316652	0.201513832130324	0.253956641590527	0.383105964399704	0.188963023854239	0.912841846567432	0.516660980724521	0	0.280739789992958	0.283600005922748	0.2020847109503	0.390480978093885	0.423872732715619	0.366722858805788	0.349279689930279	1.06878987078241	0.410427836996688	0.23763737210901	0.156792593932083
k__Bacteria|p__Bacteroidetes|c__CFGB628|o__OFGB628	0.0672421546001826	0.316388426955494	0.252624717136754	0.144521494211012	0.235467925976153	0.202213748058792	0.0721548410291154	0.474785379536076	0.925292539731995	0.685677519397684	0.554960548593449	0.363501827303253	0.638077027895063	0.450916484504368	0	0.727191409387492	0.396190618272487	0.641876374771371	0.434841680425506	0.462646298278564	0.471170439206011	0.208639207832167	0.205934972993169	0.24665932171997	0.133992664169681	0	0.117836363384574	0.287008962416461	0.269140741495316	2.07720143080477	0.226521960024123	0.541666773316652	0.201513832130324	0.253956641590527	0.383105964399704	0.188963023854239	0.912841846567432	0.516660980724521	0	0.280739789992958	0.283600005922748	0.2020847109503	0.390480978093885	0.423872732715619	0.366722858805788	0.349279689930279	1.06878987078241	0.410427836996688	0.23763737210901	0.156792593932083
k__Bacteria|p__Bacteroidetes|c__CFGB628|o__OFGB628|f__FGB628	0.0672421546001826	0.316388426955494	0.252624717136754	0.144521494211012	0.235467925976153	0.202213748058792	0.0721548410291154	0.474785379536076	0.925292539731995	0.685677519397684	0.554960548593449	0.363501827303253	0.638077027895063	0.450916484504368	0	0.727191409387492	0.396190618272487	0.641876374771371	0.434841680425506	0.462646298278564	0.471170439206011	0.208639207832167	0.205934972993169	0.24665932171997	0.133992664169681	0	0.117836363384574	0.287008962416461	0.269140741495316	2.07720143080477	0.226521960024123	0.541666773316652	0.201513832130324	0.253956641590527	0.383105964399704	0.188963023854239	0.912841846567432	0.516660980724521	0	0.280739789992958	0.283600005922748	0.2020847109503	0.390480978093885	0.423872732715619	0.366722858805788	0.349279689930279	1.06878987078241	0.410427836996688	0.23763737210901	0.156792593932083
k__Bacteria|p__Bacteroidetes|c__CFGB628|o__OFGB628|f__FGB628|g__GGB1492	0.0672421546001826	0.316388426955494	0.252624717136754	0.144521494211012	0.235467925976153	0.202213748058792	0.0721548410291154	0.474785379536076	0.59239629194676	0.685677519397684	0.554960548593449	0.363501827303253	0.638077027895063	0.450916484504368	0	0.471315081815694	0.396190618272487	0.641876374771371	0.434841680425506	0.462646298278564	0.471170439206011	0.208639207832167	0.0943541576325895	0.24665932171997	0.133992664169681	0	0.117836363384574	0.170145099161744	0.269140741495316	2.07720143080477	0.226521960024123	0.541666773316652	0.201513832130324	0.253956641590527	0.383105964399704	0.188963023854239	0.239271232728085	0.516660980724521	0	0.280739789992958	0.283600005922748	0.2020847109503	0.390480978093885	0.423872732715619	0.366722858805788	0.349279689930279	0.607586020420078	0.410427836996688	0.23763737210901	0.156792593932083
k__Bacteria|p__Bacteroidetes|c__CFGB628|o__OFGB628|f__FGB628|g__GGB1492|s__GGB1492_SGB2067	0.0672421546001826	0.316388426955494	0.252624717136754	0.144521494211012	0.235467925976153	0.202213748058792	0.0721548410291154	0.474785379536076	0.59239629194676	0.685677519397684	0.554960548593449	0.363501827303253	0.638077027895063	0.450916484504368	0	0.471315081815694	0.396190618272487	0.641876374771371	0.434841680425506	0.462646298278564	0.471170439206011	0.208639207832167	0.0943541576325895	0.24665932171997	0.133992664169681	0	0.117836363384574	0.170145099161744	0.269140741495316	2.07720143080477	0.226521960024123	0.541666773316652	0.201513832130324	0.253956641590527	0.383105964399704	0.188963023854239	0.239271232728085	0.516660980724521	0	0.280739789992958	0.283600005922748	0.2020847109503	0.390480978093885	0.423872732715619	0.366722858805788	0.349279689930279	0.607586020420078	0.410427836996688	0.23763737210901	0.156792593932083
k__Bacteria|p__Bacteroidetes|c__CFGB628|o__OFGB628|f__FGB628|g__GGB1492|s__GGB1492_SGB2067|t__SGB2067	0.0672421546001826	0.316388426955494	0.252624717136754	0.144521494211012	0.235467925976153	0.202213748058792	0.0721548410291154	0.474785379536076	0.59239629194676	0.685677519397684	0.554960548593449	0.363501827303253	0.638077027895063	0.450916484504368	0	0.471315081815694	0.396190618272487	0.641876374771371	0.434841680425506	0.462646298278564	0.471170439206011	0.208639207832167	0.0943541576325895	0.24665932171997	0.133992664169681	0	0.117836363384574	0.170145099161744	0.269140741495316	2.07720143080477	0.226521960024123	0.541666773316652	0.201513832130324	0.253956641590527	0.383105964399704	0.188963023854239	0.239271232728085	0.516660980724521	0	0.280739789992958	0.283600005922748	0.2020847109503	0.390480978093885	0.423872732715619	0.366722858805788	0.349279689930279	0.607586020420078	0.410427836996688	0.23763737210901	0.156792593932083
k__Bacteria|p__Bacteroidetes|c__CFGB635	0	0	0	0.601709378597685	0	0	0	4.29175510132139	0	0	1.732939344956	1.27549525325537	1.02300242767643	0	3.65880540634689	5.69923761189324	0	0	1.00513286014043	0.76576908444646	0	0	1.15720318954855	1.38157567673797	0	0	0	1.72248233754216	0	0	2.03195072474303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
