clade_name	NCBI_tax_id	reERR3589593_taxonomic_profile	reERR3589592_taxonomic_profile	reERR3589591_taxonomic_profile	reERR3589590_taxonomic_profile	reERR3589589_taxonomic_profile	reERR3589588_taxonomic_profile	reERR3589587_taxonomic_profile	reERR3589586_taxonomic_profile	reERR3589585_taxonomic_profile	reERR3589584_taxonomic_profile	reERR3589583_taxonomic_profile	reERR3589582_taxonomic_profile	reERR3589581_taxonomic_profile	reERR3589580_taxonomic_profile	reERR3589579_taxonomic_profile	reERR3589578_taxonomic_profile	reERR3589577_taxonomic_profile	reERR3589576_taxonomic_profile	reERR3589575_taxonomic_profile	reERR3589574_taxonomic_profile	reERR3589573_taxonomic_profile	reERR3589572_taxonomic_profile	reERR3589571_taxonomic_profile	reERR3589570_taxonomic_profile	reERR3589569_taxonomic_profile	reERR3589568_taxonomic_profile	reERR3589567_taxonomic_profile	reERR3589566_taxonomic_profile	reERR3589565_taxonomic_profile	reERR3589564_taxonomic_profile	reERR3589563_taxonomic_profile	reERR3589562_taxonomic_profile	reERR3589561_taxonomic_profile	reERR3589560_taxonomic_profile	reERR3589559_taxonomic_profile	reERR3589558_taxonomic_profile	reERR3589557_taxonomic_profile	reERR3589556_taxonomic_profile	reERR3589555_taxonomic_profile	reERR3589554_taxonomic_profile	reERR3589553_taxonomic_profile
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_sp_SCGC_AAA160_P02|t__SGB50092	2|976|117743|200644|49546|237|1009412|SGB50092	0.07620133263517402	0.029096089748624362	0.0011207591843619953	0.2299835375280603	0.8042638512133973	0.3822273476216221	0.8868470683786641	1.3557977610201326	0.007577009145141703	0.00014220946234548302	0.003878174215003017	0.009380050421998548	1.083183226009066	0.3029225362857543	0.8487789403937694	1.5514067346290348	1.30911446771141	0.1585270617246884	0.20474478183288367	0.6107866681303586	0.8693917272603857	1.6335388542434444	0.653185808438058	0.04650090042736129	0.34578992397926755	0.1829512956945296	0.33713121719179123	0.6548716167479227	0.12436206698513967	0.0006677340795850731	0.025173561303214468	0.03962917971061778	0.04254107073511594	0.19041961289727888	0.5984328786620859	0.6353343284790862	0.20725954662139728	0.08654669929811337	0.4184128730886813	0.8017305638687321	0.8573275576365423
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Formosa	2|976|117743|200644|49546|225842	0.0007581452384007162	0	0.00048032536472656935	0.007041694747158772	0.02268674312269339	0.003231155483479546	0.0009847463455147855	0.10215234351584776	0	0	0	1.885437270753477e-05	0.007402371116121497	0.009088249479706994	0	0	0.02336394558644936	0.0026868706735701186	0.0006369807215889402	0.0017578860237939874	0.0029062443830999113	0.00184772153823932	0.3216987443513533	0	0.0011114287259919304	0.0023157419614979603	8.764974991868798e-05	0.010240704099293686	0.0015088722181178034	0	0	0	0.000656028786584875	0.000889909121193573	0.005358937855958923	0.03945377042025739	0.010272444498959112	0.06689807533769583	0.002973446597168501	0.00014547666098619887	0.0047463928071661285
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Formosa|s__Formosa_SGB64711	2|976|117743|200644|49546|225842|77286975	0	0	0.00048032536472656935	0	0	0.0006926578962267858	0.00012447636389934088	4.084343307787716e-05	0	0	0	1.885437270753477e-05	0	0	0	0	0	0	0	0	0	0	0.0006303952991151392	0	0	0	0	0	0.00014913271923257363	0	0	0	0	0	0	0.00015945212348211256	0	4.7162985903122555e-05	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Formosa|s__Formosa_SGB64711|t__SGB64711	2|976|117743|200644|49546|225842|77286975|SGB64711	0	0	0.00048032536472656935	0	0	0.0006926578962267858	0.00012447636389934088	4.084343307787716e-05	0	0	0	1.885437270753477e-05	0	0	0	0	0	0	0	0	0	0	0.0006303952991151392	0	0	0	0	0	0.00014913271923257363	0	0	0	0	0	0	0.00015945212348211256	0	4.7162985903122555e-05	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Formosa|s__Formosa_sp_Hel1_33_131	2|976|117743|200644|49546|225842|1336794	0.0007581452384007162	0	0	0.007041694747158772	0.02268674312269339	0.002542241683989121	0.0008602699816154447	0.1021115000827699	0	0	0	0	0.007402371116121497	0.009088249479706994	0	0	0.02336394558644936	0.0026868706735701186	0.0006369807215889402	0.0017578860237939874	0.0029062443830999113	0.00184772153823932	0.3210683490522381	0	0.0011114287259919304	0.0023157419614979603	8.764974991868798e-05	0.010240704099293686	0.00135973949888523	0	0	0	0.000656028786584875	0.000889909121193573	0.005358937855958923	0.039294318296775266	0.010272444498959112	0.06684829218590921	0.002973446597168501	0.00014547666098619887	0.0047463928071661285
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Formosa|s__Formosa_sp_Hel1_33_131|t__SGB2677	2|976|117743|200644|49546|225842|1336794|SGB2677	0.0007581452384007162	0	0	0.007041694747158772	0.02268674312269339	0.002542241683989121	0.0008602699816154447	0.1021115000827699	0	0	0	0	0.007402371116121497	0.009088249479706994	0	0	0.02336394558644936	0.0026868706735701186	0.0006369807215889402	0.0017578860237939874	0.0029062443830999113	0.00184772153823932	0.3210683490522381	0	0.0011114287259919304	0.0023157419614979603	8.764974991868798e-05	0.010240704099293686	0.00135973949888523	0	0	0	0.000656028786584875	0.000889909121193573	0.005358937855958923	0.039294318296775266	0.010272444498959112	0.06684829218590921	0.002973446597168501	0.00014547666098619887	0.0047463928071661285
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB1945	2|976|117743|200644|49546|3441556	0.0002333746397117851	0	0	0	0	0	0	0	3.776420028479716e-05	0.0010709243184792497	0	0	0	0	0	0	0	0	0	0	9.621128665513404e-05	0	0	7.155305660639085e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB1945|s__GGB1945_SGB2686	2|976|117743|200644|49546|3441556|67108455	0.0002333746397117851	0	0	0	0	0	0	0	3.776420028479716e-05	0.0010709243184792497	0	0	0	0	0	0	0	0	0	0	9.621128665513404e-05	0	0	7.155305660639085e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB1945|s__GGB1945_SGB2686|t__SGB2686	2|976|117743|200644|49546|3441556|67108455|SGB2686	0.0002333746397117851	0	0	0	0	0	0	0	3.776420028479716e-05	0.0010709243184792497	0	0	0	0	0	0	0	0	0	0	9.621128665513404e-05	0	0	7.155305660639085e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB1988	2|976|117743|200644|49546|43956372	0.0006537068637230665	0	0	0	0	0	0	0	0.0004999980117707145	0.00010302930435233975	0	0	0	0	0	0	0	0	0	0.0004908743902059079	0.0005241856307417648	0	0	0.0010761579713601183	0	0	0.0008143458583354463	0	0	0	0.0006186471951853112	0.005233353301263882	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB1988|s__GGB1988_SGB2735	2|976|117743|200644|49546|43956372|34061776	0.0006537068637230665	0	0	0	0	0	0	0	0.0004999980117707145	0.00010302930435233975	0	0	0	0	0	0	0	0	0	0.0004908743902059079	0.0005241856307417648	0	0	0.0010761579713601183	0	0	0.0008143458583354463	0	0	0	0.0006186471951853112	0.005233353301263882	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB1988|s__GGB1988_SGB2735|t__SGB2735	2|976|117743|200644|49546|43956372|34061776|SGB2735	0.0006537068637230665	0	0	0	0	0	0	0	0.0004999980117707145	0.00010302930435233975	0	0	0	0	0	0	0	0	0	0.0004908743902059079	0.0005241856307417648	0	0	0.0010761579713601183	0	0	0.0008143458583354463	0	0	0	0.0006186471951853112	0.005233353301263882	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB24324	2|976|117743|200644|49546|85725100	0.0008187452829667598	0	0	0	0	0	0	0	0.0007658579817756866	0.0015077105242546618	0	0	0	0	0	0	0	0	0	0.0001870879751350819	0.00024052821663783506	0	0	0.0004980092739804802	0	0	0.0008621548128365487	0	0	0	0.00023401002600487855	0.0004186073757555461	0	8.973873491027626e-05	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB24324|s__GGB24324_SGB36152	2|976|117743|200644|49546|85725100|18888142	0.0008187452829667598	0	0	0	0	0	0	0	0.0007658579817756866	0.0015077105242546618	0	0	0	0	0	0	0	0	0	0.0001870879751350819	0.00024052821663783506	0	0	0.0004980092739804802	0	0	0.0008621548128365487	0	0	0	0.00023401002600487855	0.0004186073757555461	0	8.973873491027626e-05	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB24324|s__GGB24324_SGB36152|t__SGB36152	2|976|117743|200644|49546|85725100|18888142|SGB36152	0.0008187452829667598	0	0	0	0	0	0	0	0.0007658579817756866	0.0015077105242546618	0	0	0	0	0	0	0	0	0	0.0001870879751350819	0.00024052821663783506	0	0	0.0004980092739804802	0	0	0.0008621548128365487	0	0	0	0.00023401002600487855	0.0004186073757555461	0	8.973873491027626e-05	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gillisia	2|976|117743|200644|49546|244698	0.00029010659632680466	0	0	0	7.465578043159451e-05	0	0.00012171022247935552	0	7.854953659237808e-05	0	0	0	0	0	0	0	0	0	0	0.002717406529932328	0.0006320086244070012	0.000464817449463329	3.2092851591316165e-05	4.579395622809015e-05	0	0	0.0007936286447183019	0	0	0	0.00552075377442544	0.003925776080267468	0	0.003051116986949393	0	0	0	0.0019441630855620519	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gillisia|s__Gillisia_sp_Hel1_33_143	2|976|117743|200644|49546|244698|1336796	0.00029010659632680466	0	0	0	7.465578043159451e-05	0	0.00012171022247935552	0	7.854953659237808e-05	0	0	0	0	0	0	0	0	0	0	0.002717406529932328	0.0006320086244070012	0.000464817449463329	3.2092851591316165e-05	4.579395622809015e-05	0	0	0.0007936286447183019	0	0	0	0.00552075377442544	0.003925776080267468	0	0.003051116986949393	0	0	0	0.0019441630855620519	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gillisia|s__Gillisia_sp_Hel1_33_143|t__SGB2748	2|976|117743|200644|49546|244698|1336796|SGB2748	0.00029010659632680466	0	0	0	7.465578043159451e-05	0	0.00012171022247935552	0	7.854953659237808e-05	0	0	0	0	0	0	0	0	0	0	0.002717406529932328	0.0006320086244070012	0.000464817449463329	3.2092851591316165e-05	4.579395622809015e-05	0	0	0.0007936286447183019	0	0	0	0.00552075377442544	0.003925776080267468	0	0.003051116986949393	0	0	0	0.0019441630855620519	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella	2|976|117743|200644|49546|292691	0.00227572507785249	0	0	0	0.0009389400077358232	0	0.0005034377384373342	0	0.001516610283437454	0.00012189382486755689	0	0	0	0	0	0	0	0	0	0.004616071624124991	0.0020685426630853818	0.0020988961848437283	0	0.0017587741313850873	0	0	0.004991254849915103	0	0	0	0.004557815966267435	0.004798001630478115	0	0.005456115082544797	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella|s__Gramella_sp_Hel_I_59	2|976|117743|200644|49546|292691|1249978	0.00227572507785249	0	0	0	0.0009389400077358232	0	0.0005034377384373342	0	0.001516610283437454	0.00012189382486755689	0	0	0	0	0	0	0	0	0	0.004616071624124991	0.0020685426630853818	0.0020988961848437283	0	0.0017587741313850873	0	0	0.004991254849915103	0	0	0	0.004557815966267435	0.004798001630478115	0	0.005456115082544797	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella|s__Gramella_sp_Hel_I_59|t__SGB79058	2|976|117743|200644|49546|292691|1249978|SGB79058	0.00227572507785249	0	0	0	0.0009389400077358232	0	0.0005034377384373342	0	0.001516610283437454	0.00012189382486755689	0	0	0	0	0	0	0	0	0	0.004616071624124991	0.0020685426630853818	0.0020988961848437283	0	0.0017587741313850873	0	0	0.004991254849915103	0	0	0	0.004557815966267435	0.004798001630478115	0	0.005456115082544797	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Joostella	2|976|117743|200644|49546|453850	0.002081031317650945	0	0	0	0.00033882238811262127	0	0.0002627834348986085	0	0.0012809616736603198	0.0005441688610158789	0	0	0	0	0	0	0	0	0	0.0005297738701844893	0.0009057131467879859	0.0005803000456032865	0	0.0008801025962586076	0	0	0.0034135593513787204	0	0	0	0.00013045386507168518	8.828810106844247e-05	0	0.00024827716658509764	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Joostella|s__Joostella_marina	2|976|117743|200644|49546|453850|453852	0.002081031317650945	0	0	0	0.00033882238811262127	0	0.0002627834348986085	0	0.0012809616736603198	0.0005441688610158789	0	0	0	0	0	0	0	0	0	0.0005297738701844893	0.0009057131467879859	0.0005803000456032865	0	0.0008801025962586076	0	0	0.0034135593513787204	0	0	0	0.00013045386507168518	8.828810106844247e-05	0	0.00024827716658509764	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Joostella|s__Joostella_marina|t__SGB2746	2|976|117743|200644|49546|453850|453852|SGB2746	0.002081031317650945	0	0	0	0.00033882238811262127	0	0.0002627834348986085	0	0.0012809616736603198	0.0005441688610158789	0	0	0	0	0	0	0	0	0	0.0005297738701844893	0.0009057131467879859	0.0005803000456032865	0	0.0008801025962586076	0	0	0.0034135593513787204	0	0	0	0.00013045386507168518	8.828810106844247e-05	0	0.00024827716658509764	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Leeuwenhoekiella	2|976|117743|200644|49546|283735	0.017035059336309968	0	0	0.0004064179121364662	0.012217705605247486	0	0.002708052450165661	0	0.0036042152751810407	0.0011986226111976425	0	0	0	1.8107088453674904e-05	0.0012719358535560935	0.006662265500968542	0	0	0	0.018217923123302282	0.012615290258832665	0.011158505852023394	0.00010774028748513286	0.005615483882469554	0	0.0001958587728630116	0.018258239723971056	0	0	0	0.01341522993907278	0.010876180726448643	0	0.019106872307979656	0	0	0	0.00014148895770936765	0	0.0003930041140074924	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Leeuwenhoekiella|s__Leeuwenhoekiella_SGB2740	2|976|117743|200644|49546|283735|50204574	0.002805653127142787	0	0	0	0.0010767660639172283	0	0.00021575903075885756	0	0.0010453130638831854	0.0007807009259374476	0	0	0	0	0	0	0	0	0	0.00048346496544808293	0.0008227723824301117	0.0005023492932088151	0	0.0007670487668205102	0	0	0.0032541961697083784	0	0	0	0.0003052889419718818	2.892196414311047e-05	0	0.00020340779912995957	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Leeuwenhoekiella|s__Leeuwenhoekiella_SGB2740|t__SGB2740	2|976|117743|200644|49546|283735|50204574|SGB2740	0.002805653127142787	0	0	0	0.0010767660639172283	0	0.00021575903075885756	0	0.0010453130638831854	0.0007807009259374476	0	0	0	0	0	0	0	0	0	0.00048346496544808293	0.0008227723824301117	0.0005023492932088151	0	0.0007670487668205102	0	0	0.0032541961697083784	0	0	0	0.0003052889419718818	2.892196414311047e-05	0	0.00020340779912995957	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Leeuwenhoekiella|s__Leeuwenhoekiella_aequorea	2|976|117743|200644|49546|283735|283736	0.01336682259608882	0	0	0.0004064179121364662	0.009498512371835178	0	0.0023235587927876965	0	0.0024214405222611943	0	0	0	0	1.8107088453674904e-05	0.0012719358535560935	0.006662265500968542	0	0	0	0.01485033957087081	0.0067049313906905475	0.007904783705780091	0.00010774028748513286	0.00228826675027238	0	0.0001958587728630116	0.010779325608181916	0	0	0	0.010849188964260664	0.00922762877029135	0	0.0163055281331972	0	0	0	0.00014148895770936765	0	0.0003930041140074924	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Leeuwenhoekiella|s__Leeuwenhoekiella_aequorea|t__SGB27963	2|976|117743|200644|49546|283735|283736|SGB27963	0.01336682259608882	0	0	0.0004064179121364662	0.009498512371835178	0	0.0023235587927876965	0	0.0024214405222611943	0	0	0	0	1.8107088453674904e-05	0.0012719358535560935	0.006662265500968542	0	0	0	0.01485033957087081	0.0067049313906905475	0.007904783705780091	0.00010774028748513286	0.00228826675027238	0	0.0001958587728630116	0.010779325608181916	0	0	0	0.010849188964260664	0.00922762877029135	0	0.0163055281331972	0	0	0	0.00014148895770936765	0	0.0003930041140074924	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Leeuwenhoekiella|s__Leeuwenhoekiella_aestuarii	2|976|117743|200644|49546|283735|2249426	0.0003790726192003581	0	0	0	0.0002813948647037024	0	7.191967691961917e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.002804467270836772	0.005087586485712003	0.0027542599179379863	0	0.002561599426508793	0	0	0.0008653420764699556	0	0	0	0.002221750361839422	0.0015115531786372995	0	0.002101382042482302	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Leeuwenhoekiella|s__Leeuwenhoekiella_aestuarii|t__SGB27961	2|976|117743|200644|49546|283735|2249426|SGB27961	0.0003790726192003581	0	0	0	0.0002813948647037024	0	7.191967691961917e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.002804467270836772	0.005087586485712003	0.0027542599179379863	0	0.002561599426508793	0	0	0.0008653420764699556	0	0	0	0.002221750361839422	0.0015115531786372995	0	0.002101382042482302	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Leeuwenhoekiella|s__Leeuwenhoekiella_blandensis	2|976|117743|200644|49546|283735|360293	0.00021403419995666482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Leeuwenhoekiella|s__Leeuwenhoekiella_blandensis|t__SGB2738	2|976|117743|200644|49546|283735|360293|SGB2738	0.00021403419995666482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Leeuwenhoekiella|s__Leeuwenhoekiella_palythoae	2|976|117743|200644|49546|283735|573501	8.251920962184667e-05	0	0	0	0	0	0	0	0.00013746168903666168	0.000417921685260195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Leeuwenhoekiella|s__Leeuwenhoekiella_palythoae|t__SGB2739	2|976|117743|200644|49546|283735|573501|SGB2739	8.251920962184667e-05	0	0	0	0	0	0	0	0.00013746168903666168	0.000417921685260195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Leeuwenhoekiella|s__Leeuwenhoekiella_sp_MAR_2009_132	2|976|117743|200644|49546|283735|1392489	0.00018695758429949637	0	0	0	0.001361032304791377	0	9.95810911194727e-05	0	0	0	0	0	0	0	0	0	0	0	0	7.965131614661902e-05	0	0	0	0	0	0	0.0033593758696108048	0	0	0	3.76567857938885e-05	0.0001065546047377754	0	0.0004980499787520333	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Leeuwenhoekiella|s__Leeuwenhoekiella_sp_MAR_2009_132|t__SGB27962	2|976|117743|200644|49546|283735|1392489|SGB27962	0.00018695758429949637	0	0	0	0.001361032304791377	0	9.95810911194727e-05	0	0	0	0	0	0	0	0	0	0	0	0	7.965131614661902e-05	0	0	0	0	0	0	0.0033593758696108048	0	0	0	3.76567857938885e-05	0.0001065546047377754	0	0.0004980499787520333	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter	2|976|117743|200644|49546|252356	0.001357698870809446	0	0	0	0.0006546737668616749	0	0.00010511337395944342	0	0	0	0	0	8.829866142490852e-06	0.00023086537778435498	0.0011262342232725784	0.0018528793110596407	0	0	0	0.00030934348363919484	0.001025147847463325	0.0005052363581123139	0	0.0005595449026619767	0	0	0.005692452849264607	0	0	0	0.00158830942937794	0.0011218677670248637	0	0.0002273381284393665	0	0	0	0.0006471809732261816	0.0019228997224980556	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter|s__Maribacter_antarcticus	2|976|117743|200644|49546|252356|505250	0	0	0	0	0	0	0	0	0	0	0	0	8.829866142490852e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006471809732261816	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter|s__Maribacter_antarcticus|t__SGB27949	2|976|117743|200644|49546|252356|505250|SGB27949	0	0	0	0	0	0	0	0	0	0	0	0	8.829866142490852e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006471809732261816	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter|s__Maribacter_arcticus	2|976|117743|200644|49546|252356|561365	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023086537778435498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019228997224980556	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter|s__Maribacter_arcticus|t__SGB2789	2|976|117743|200644|49546|252356|561365|SGB2789	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023086537778435498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019228997224980556	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter|s__Maribacter_dokdonensis	2|976|117743|200644|49546|252356|320912	0.0011668731985589255	0	0	0	0.0006259600051572155	0	0.00010511337395944342	0	0	0	0	0	0	0	0.0008623961360024289	0.0017617540990403136	0	0	0	0.00017967855037725683	0.0006784554524474107	0.00019920747834142668	0	0.0003735069554853603	0	0	0.003638261437533902	0	0	0	0.0004451570034920392	0.00020549816627999545	0	0.00012114729212887296	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter|s__Maribacter_dokdonensis|t__SGB2785	2|976|117743|200644|49546|252356|320912|SGB2785	0.0011668731985589255	0	0	0	0.0006259600051572155	0	0.00010511337395944342	0	0	0	0	0	0	0	0.0008623961360024289	0.0017617540990403136	0	0	0	0.00017967855037725683	0.0006784554524474107	0.00019920747834142668	0	0.0003735069554853603	0	0	0.003638261437533902	0	0	0	0.0004451570034920392	0.00020549816627999545	0	0.00012114729212887296	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter|s__Maribacter_litoralis	2|976|117743|200644|49546|252356|2059726	0.0001908256722505204	0	0	0	2.871376170445943e-05	0	0	0	0	0	0	0	0	0	0.00026383808727014946	9.365646790875232e-05	0	0	0	0.00012040315231465663	0.0003466923950159141	0.00030602887977088734	0	0.00018603794717661623	0	0	0.002054191411730705	0	0	0	0.0008634163028455865	0.0005662616137493207	0	0.00010619083631049358	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter|s__Maribacter_litoralis|t__SGB27946	2|976|117743|200644|49546|252356|2059726|SGB27946	0.0001908256722505204	0	0	0	2.871376170445943e-05	0	0	0	0	0	0	0	0	0	0.00026383808727014946	9.365646790875232e-05	0	0	0	0.00012040315231465663	0.0003466923950159141	0.00030602887977088734	0	0.00018603794717661623	0	0	0.002054191411730705	0	0	0	0.0008634163028455865	0.0005662616137493207	0	0.00010619083631049358	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter|s__Maribacter_stanieri	2|976|117743|200644|49546|252356|440514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.261780947281282e-06	0	0	0	0	0	0	0	0	0	0	0.0002797361230403146	0.0003501079869955477	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter|s__Maribacter_stanieri|t__SGB2782	2|976|117743|200644|49546|252356|440514|SGB2782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.261780947281282e-06	0	0	0	0	0	0	0	0	0	0	0.0002797361230403146	0.0003501079869955477	0	0	0	0	0	0	0	0	0
