#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	PSMA265L_taxonomic_profile	PSM7J1DL_taxonomic_profile	PSM7J19R_taxonomic_profile	PSM7J19P_taxonomic_profile	PSM7J17V_taxonomic_profile	PSM7J15M_taxonomic_profile	PSM7J154_taxonomic_profile	PSM6XBTR_taxonomic_profile	MSMB4LZZ_taxonomic_profile	MSMB4LZX_taxonomic_profile	MSMAPC7T_taxonomic_profile	MSMAPC6M_taxonomic_profile	MSMAPC5H_taxonomic_profile	MSMA26DI_taxonomic_profile	MSMA26BV_taxonomic_profile	MSMA26BR_taxonomic_profile	MSMA26BN_taxonomic_profile	MSMA26BJ_taxonomic_profile	MSMA26BH_taxonomic_profile	MSMA26BF_taxonomic_profile	MSMA26BB_taxonomic_profile	MSM9VZPT_taxonomic_profile	MSM9VZOO_taxonomic_profile	MSM9VZOI_taxonomic_profile	MSM9VZNL_taxonomic_profile	MSM9VZMW_taxonomic_profile	MSM9VZMS_taxonomic_profile	MSM9VZMI_taxonomic_profile	MSM9VZLJ_taxonomic_profile	MSM9VZL7_taxonomic_profile	MSM9VZKE_taxonomic_profile	MSM9VZJZ_taxonomic_profile	MSM9VZHR_taxonomic_profile	MSM9VZHP_taxonomic_profile	MSM9VZHN_taxonomic_profile	MSM9VZHB_taxonomic_profile	MSM9VZGO_taxonomic_profile	MSM79HCP_taxonomic_profile	MSM79HC8_taxonomic_profile	MSM79HBL_taxonomic_profile	MSM79HA7_taxonomic_profile	MSM79H9A_taxonomic_profile	MSM79H8H_taxonomic_profile	MSM79H83_taxonomic_profile	MSM79H6L_taxonomic_profile	MSM79H6D_taxonomic_profile	MSM79H5U_taxonomic_profile	MSM79H5S_taxonomic_profile	MSM79H5M_taxonomic_profile	MSM79H5E_taxonomic_profile	MSM79H58_taxonomic_profile	MSM6J2RU_taxonomic_profile	MSM6J2RM_taxonomic_profile	MSM6J2QH_taxonomic_profile	MSM6J2QF_taxonomic_profile	MSM6J2KA_taxonomic_profile	MSM6J2K6_taxonomic_profile	MSM6J2JZ_taxonomic_profile	MSM6J2JR_taxonomic_profile	HSMA33SG_taxonomic_profile	HSMA33SE_taxonomic_profile	HSMA33NY_taxonomic_profile	HSM7J4R2_taxonomic_profile	HSM7J4O5_taxonomic_profile	HSM7J4NY_taxonomic_profile	HSM7J4LN_taxonomic_profile	HSM7J4LD_taxonomic_profile	HSM7J4KO_taxonomic_profile	HSM7J4HY_taxonomic_profile	HSM7J4HW_taxonomic_profile	HSM7J4HC_taxonomic_profile	HSM7CZ2A_taxonomic_profile	HSM7CZ28_taxonomic_profile	HSM7CZ24_taxonomic_profile	HSM7CZ1E_taxonomic_profile	HSM7CZ1C_taxonomic_profile	HSM7CZ1A_taxonomic_profile	HSM7CYZJ_taxonomic_profile	HSM7CYXO_taxonomic_profile	HSM7CYXI_taxonomic_profile	HSM6XRVK_taxonomic_profile	HSM6XRVC_taxonomic_profile	HSM6XRUN_taxonomic_profile	HSM6XRUL_taxonomic_profile	HSM6XRTG_taxonomic_profile	HSM6XRRJ_taxonomic_profile	HSM67VIB_taxonomic_profile	HSM67VI9_taxonomic_profile	HSM67VI7_taxonomic_profile	HSM67VGK_taxonomic_profile	HSM67VFZ_taxonomic_profile	HSM67VFX_taxonomic_profile	HSM67VF3_taxonomic_profile	HSM5MD6W_taxonomic_profile	HSM5MD6Q_taxonomic_profile	HSM5MD5D_taxonomic_profile	CSMAHYLR_taxonomic_profile	CSM7KOOP_taxonomic_profile	CSM7KOON_taxonomic_profile	CSM67UH7_taxonomic_profile
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	2|976|200643|171549|2005519	0	0	1.198118738882462	0.6957033809072015	0	0	0	0	1.821615377318318	1.096431692524978	0	0.9826156417079632	1.8351893701582795	0.8938490284610234	0.6652949179445268	1.4592647125108655	0.770740509977506	1.1663717140743854	2.5499583827581307	2.131353689799917	1.2135505039298025	3.065174715516532	0	0	0.19655411227950875	3.949791553928243	3.0934458524939283	0	0.6208144068595037	1.1235510755030504	0.36511881268799096	0.5775930170190534	0	0	0	0.10697367930606808	0.13128999016033266	0	0.1533248912617819	1.5835871605524732	2.4924577198323754	3.2643607223669933	2.4919242030961457	0	4.923108488285601	2.5064067617737145	0.9518399665251079	0.6626107486652211	1.8695465426310651	3.601077672855092	2.488315896282216	4.150979643803556	0.0972260820858268	1.1710029658298573	1.5786974155011702	3.7430258853199816	2.0280030185940774	2.0458778625449163	0	1.2950173310657478	0.5054972424725065	0.4173380301344953	0	0	0	0	0	0	0	0	2.7043318267436818	0	0	0	0.19600192654596624	3.3726663015564466	2.0564532031644736	1.837926129409196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella	2|976|200643|171549|2005519|397864	0	0	1.198118738882462	0.6957033809072015	0	0	0	0	1.821615377318318	1.096431692524978	0	0.9826156417079632	1.565880680506348	0.8680238866835422	0.6652949179445268	1.4592647125108655	0.770740509977506	1.1663717140743854	2.5499583827581307	2.131353689799917	1.2135505039298025	3.065174715516532	0	0	0.19655411227950875	3.949791553928243	3.0934458524939283	0	0.6208144068595037	1.1235510755030504	0.36511881268799096	0.5138685793996222	0	0	0	0.10697367930606808	0.13128999016033266	0	0.1533248912617819	1.574316349693133	2.3679430304558458	3.2643607223669933	2.448063548629714	0	4.5894248729563305	2.455511714872607	0.9518399665251079	0.6626107486652211	1.8646645753649012	3.5892157674220084	2.488315896282216	4.077358251789905	0.0972260820858268	1.1710029658298573	1.5786974155011702	3.5262282654579225	1.9549056240469755	1.9858319828087063	0	1.2950173310657478	0.5054972424725065	0.4173380301344953	0	0	0	0	0	0	0	0	2.550844500934505	0	0	0	0.188533918476132	3.3726663015564466	1.8523532648409367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis	2|976|200643|171549|2005519|397864|487174	0	0	1.198118738882462	0.6957033809072015	0	0	0	0	1.821615377318318	1.096431692524978	0	0.9826156417079632	1.565880680506348	0.8680238866835422	0.6652949179445268	1.4592647125108655	0.770740509977506	1.1663717140743854	2.5499583827581307	2.131353689799917	1.2135505039298025	3.065174715516532	0	0	0.19655411227950875	3.949791553928243	3.0934458524939283	0	0.6208144068595037	1.1235510755030504	0.36511881268799096	0.5138685793996222	0	0	0	0.10697367930606808	0.13128999016033266	0	0.1533248912617819	1.574316349693133	2.3679430304558458	3.2643607223669933	2.448063548629714	0	4.5894248729563305	2.455511714872607	0.9518399665251079	0.6626107486652211	1.8646645753649012	3.5892157674220084	2.488315896282216	4.077358251789905	0.0972260820858268	1.1710029658298573	1.5786974155011702	3.5262282654579225	1.9549056240469755	1.9858319828087063	0	1.2950173310657478	0.5054972424725065	0.4173380301344953	0	0	0	0	0	0	0	0	2.550844500934505	0	0	0	0.188533918476132	3.3726663015564466	1.8523532648409367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter	2|976|200643|171549|2005519|1348911	0	0	0	0	0	0	0	0	0	0	0	0	0.2693001358249192	0.02582514177748106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06372443761943122	0	0	0	0	0	0	0	0.009270810859339984	0.12451468937652965	0	0.04386065446643175	0	0.3336836153292707	0.05089504690110742	0	0	0.00488196726616389	0.011861905433083148	0	0.07361500015811959	0	0	0	0.2167976198620582	0.07309739454710219	0.06004587973620992	0	0	0	0	0	0	0	0	0	0	0	0	0.15349390393139808	0	0	0	0.007468008069834266	0	0.2040999383235368	1.837926129409196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_fastidiosus	2|976|200643|171549|2005519|1348911|1099853	0	0	0	0	0	0	0	0	0	0	0	0	0.2693001358249192	0.02582514177748106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06372443761943122	0	0	0	0	0	0	0	0.009270810859339984	0.05244055823734324	0	0.04386065446643175	0	0.008059848604543467	0.017417892763369275	0	0	0	0.00913715909140705	0	0.008820760633689766	0	0	0	0.023275492481654437	0.01340010543382494	0.013507957865483193	0	0	0	0	0	0	0	0	0	0	0	0	0.15349390393139808	0	0	0	0.007468008069834266	0	0.2040999383235368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus	2|976|200643|171549|2005519|1348911|1501392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0720741311391864	0	0	0	0.3256237667247273	0.033477154137738135	0	0	0.00488196726616389	0.0027247463416761025	0	0.06479423952442982	0	0	0	0.19352802438888655	0.05969728911327725	0.04653116451311519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_sp	2|976|200643|171549|2005519|1348911|1941478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.837926129409196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae	2|976|200643|171549|2005520	1.82476363211812	0	0	0	1.5849961710218528	1.4926466915562453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae|g__Dysgonomonas	2|976|200643|171549|2005520|156973	1.82476363211812	0	0	0	1.5849961710218528	1.4926466915562453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae|g__Dysgonomonas|s__Dysgonomonas_gadei	2|976|200643|171549|2005520|156973|156974	0.35190243758076123	0	0	0	0.3871071418150321	0.3990038503050352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae|g__Dysgonomonas|s__Dysgonomonas_mossii	2|976|200643|171549|2005520|156973|163665	0.3697374169949504	0	0	0	0.2071182598406705	0.2875688266405082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae|g__Dysgonomonas|s__Dysgonomonas_sp_37_18	2|976|200643|171549|2005520|156973|1895907	1.1031237775424079	0	0	0	0.9907707693661504	0.8060740146107018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	2|976|200643|171549|1853231	0	1.2594826445446603	1.0470780823886388	0.4991822343156553	0	0	0.4865257234867076	0.9446863769390248	0.8717954161557601	0.306072100323564	0.6740624846962863	0.4109551078133979	0.7447646102977501	0.2947972811638621	0.37007703592901614	0.4850526389356397	0.2302577792355125	0.30665547958486344	0.6891676645299974	0.4150468292063792	0.6514536516564009	0.1333756716019553	0	0	0.25114132086182284	1.0699958446180142	1.0722211741532748	0.20681610605404613	0.24534270325702534	0.4833375669167135	0.5801393068766608	0.9897580619338864	0	0	0	0.07896291723655609	0.2562699666750984	0	0.22164891930476827	0.5172807117643545	1.4036834076642914	0.06774263589591467	1.3372331985484105	0	1.5020733910306845	0.9493615597928382	0	0	0.8763836729363341	0.7288246748567958	0.05876034121422648	1.0458929287898715	0.060865274779508385	0	0	1.306600169536401	0.6016394507609402	0.7887525672078667	0.15398256092513726	0.7982458653008254	0.6870610600520625	0.5031543776181832	0	0.98504541319519	0.3218976485700708	0	0	0	0.6055237115609522	0.8065665762365753	0.8560176228892074	0.7318164095234854	0.4503996879528324	0.332685014404023	0.005773484358688728	1.8141962493336856	0.949126163433298	0.8132644622624794	0	0	0	0	0.5643185219911577	0.9806590256671421	0.16159231194762316	0	0.29569341192629	0.5150257363368544	0.3928517207517196	0.09367404343637603	0	0	0	0	0	0	0.4069172976865284	0.15734394271169386	0.1952897291353857	0.010494742464452223
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas	2|976|200643|171549|1853231|574697	0	0	0	0	0	0	0	0	0	0	0.04014349599344763	0	0	0	0.06368605285907161	0.09882782065960603	0.05768395576695884	0	0	0	0	0.1333756716019553	0	0	0.0953940425616042	0	0	0.013517392552552032	0.03657384265620978	0	0.11028376331265456	0	0	0	0	0.00855348320085245	0.06886178906226989	0	0.04593453592504095	0.08817009669064513	0.5645142574055897	0.06774263589591467	0	0	0.4621764280094414	0.4219265531998375	0	0	0.11400663442371164	0.2052606972265361	0.05876034121422648	0.4903831563888977	0.0031808027416452746	0	0	0.723238605374337	0.2817056127239197	0.44635049967315005	0	0.3703310769674304	0.4776378118344558	0.2767177153257337	0	0	0	0	0	0	0	0	0.22444553021939245	0	0	0	0	0	0.23012806496003865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03129994047133575	0.016988089587125853	0.034671937420755035	0.010494742464452223
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_synergistica	2|976|200643|171549|1853231|574697|544644	0	0	0	0	0	0	0	0	0	0	0.017887283309383214	0	0	0	0.060807094305168376	0.0913654723682885	0.05524911918099439	0	0	0	0	0.06649317280136399	0	0	0.09004038675043721	0	0	0.010428350831650042	0.008729630857913817	0	0.10273687970806918	0	0	0	0	0	0.007858554326027322	0	0.04122010203832068	0.08570630368543722	0.5058982666345052	0.030162456238940632	0	0	0.4142173872618222	0.3875734393507701	0	0	0.011517068731232009	0.015676550311429692	0.02666489130190711	0.4433902345201389	0.0031808027416452746	0	0	0.6557768283309808	0.2506217023833545	0.4020222337413992	0	0.2928277517293427	0.3840504822553477	0.2247240383135409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154511830848684	0.013332687046056078	0.022021590594171345	0.007099549937120064
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_virosa	2|976|200643|171549|1853231|574697|544645	0	0	0	0	0	0	0	0	0	0	0.022249880902361983	0	0	0	0.002872727041881802	0.007462348291317533	0.002428462668200145	0	0	0	0	0.0668824988005913	0	0	0.005353655811166976	0	0	0.003089041720901992	0.02784421179829596	0	0.007554182331475675	0	0	0	0	0.00855348320085245	0.06100709643370007	0	0.004714433886720278	0.0024690575201762933	0.058615990771084425	0.037580179656974036	0	0	0.047959040747619225	0.03435311384906735	0	0	0.10249309312547544	0.1895841469151064	0.03209544991231937	0.04699292186875882	0	0	0	0.06746177704335615	0.031083910340565343	0.04432826593175075	0	0.07750332523808769	0.0935873295791081	0.0519936770121928	0	0	0	0	0	0	0	0	0.22444553021939245	0	0	0	0	0	0.23012806496003865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01585327527625825	0.0036554025410697735	0.01265034682658369	0.003395192527332161
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter	2|976|200643|171549|1853231|283168	0	1.2594826445446603	1.0470780823886388	0.4991822343156553	0	0	0.4865257234867076	0.9446863769390248	0.8717954161557601	0.306072100323564	0.6339189887028386	0.4109551078133979	0.7447646102977501	0.2947972811638621	0.30639098306994456	0.3862248182760336	0.17257382346855366	0.30665547958486344	0.6891676645299974	0.4150468292063792	0.6514536516564009	0	0	0	0.15574727830021864	1.0699958446180142	1.0722211741532748	0.19329871350149408	0.2087688606008156	0.4833375669167135	0.4698555435640064	0.9897580619338864	0	0	0	0.07040943403570364	0.18740431591537096	0	0.17571438337972733	0.429105350558741	0.8391754775461341	0	1.3372331985484105	0	1.0399028461224142	0.5274290476833998	0	0	0.7623770385126224	0.5235639776302597	0	0.5555097724009739	0.057691297794819435	0	0	0.5833674611705464	0.3199338380370204	0.3424088248923283	0.15398256092513726	0.4279147883333951	0.20942324821760672	0.2264366622924495	0	0.98504541319519	0.3218976485700708	0	0	0	0.6055237115609522	0.8065665762365753	0.6315655145475928	0.7318164095234854	0.4503996879528324	0.332685014404023	0.005773484358688728	1.8141962493336856	0.7189980984732595	0.8132644622624794	0	0	0	0	0.5643185219911577	0.9806590256671421	0.16159231194762316	0	0.29569341192629	0.5150257363368544	0.3928517207517196	0.09367404343637603	0	0	0	0	0	0	0.3756173572151926	0.14035999757189346	0.16061779171463067	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_laneus	2|976|200643|171549|1853231|283168|626933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15773921974703914	0	0	0	0	0	0	0	0	0.1487292183792218	0	0.5649263103384703	0	0.2781236078684616	0.022768993584958604	0	0	0	0	0	0.02338140753480954	0	0	0	0.06655363773700329	0.01496044116089027	0.06026211517977944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus	2|976|200643|171549|1853231|283168|28118	0	1.2594826445446603	1.0470780823886388	0.4991822343156553	0	0	0.4865257234867076	0.9446863769390248	0.8717954161557601	0.306072100323564	0.6339189887028386	0.4109551078133979	0.7447646102977501	0.2947972811638621	0.30639098306994456	0.3862248182760336	0.17257382346855366	0.30665547958486344	0.6891676645299974	0.4150468292063792	0.6514536516564009	0	0	0	0.15574727830021864	1.0699958446180142	1.0722211741532748	0.19329871350149408	0.2087688606008156	0.4833375669167135	0.4698555435640064	0.8320188421868474	0	0	0	0.07040943403570364	0.18740431591537096	0	0.17571438337972733	0.429105350558741	0.6904462591669124	0	0.7723001331422571	0	0.7617733551527817	0.5046600540984413	0	0	0.7623770385126224	0.5235639776302597	0	0.5321283648661642	0.057691297794819435	0	0	0.5168079264250603	0.3049806206526443	0.2821467097125489	0.15398256092513726	0.4279147883333951	0.20942324821760672	0.2264366622924495	0	0.98504541319519	0.3218976485700708	0	0	0	0.6055237115609522	0.8065665762365753	0.6315655145475928	0.7318164095234854	0.4503996879528324	0.332685014404023	0.005773484358688728	1.8141962493336856	0.7189980984732595	0.8132644622624794	0	0	0	0	0.5643185219911577	0.9806590256671421	0.16159231194762316	0	0.29569341192629	0.5150257363368544	0.3928517207517196	0.09367404343637603	0	0	0	0	0	0	0.3756173572151926	0.14035999757189346	0.16061779171463067	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	2|976|200643|171549|171551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00912342258922889	0	0	0	0	0	0	0	0	0	0	0	0.04652454448831864	0	0	0	0.06128426490038634	0.027208381237613447	0	0	0.034138496533189414	0.012502088554137149	0	0.01921391772816771	0	0	0	0.02302192111689357	0.02942244174230134	0.057417267625318014	0.004192998321441012	0	0	0	0	0.002568144863952055	0	0	0	0	0	0.023119633990319164	0	0	0	0	0	0.16736687139743736	0	0.010515645341188226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	2|976|200643|171549|171551|836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003575345760527391	0	0	0	0	0	0	0	0	0	0	0	0	0.004192998321441012	0	0	0	0	0.002568144863952055	0	0	0	0	0	0.023119633990319164	0	0	0	0	0	0.16736687139743736	0	0.010515645341188226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica	2|976|200643|171549|171551|836|28123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003575345760527391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002568144863952055	0	0	0	0	0	0.023119633990319164	0	0	0	0	0	0.16377884150855346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_uenonis	2|976|200643|171549|171551|836|281920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004192998321441012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003588029888883908	0	0.010515645341188226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Sanguibacteroides	2|976|200643|171549|171551|1635148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00912342258922889	0	0	0	0	0	0	0	0	0	0	0	0.04652454448831864	0	0	0	0.06128426490038634	0.02363303547708606	0	0	0.034138496533189414	0.012502088554137149	0	0.01921391772816771	0	0	0	0.02302192111689357	0.02942244174230134	0.057417267625318014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Sanguibacteroides|s__Sanguibacteroides_justesenii	2|976|200643|171549|171551|1635148|1547597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00912342258922889	0	0	0	0	0	0	0	0	0	0	0	0.04652454448831864	0	0	0	0.06128426490038634	0.02363303547708606	0	0	0.034138496533189414	0.012502088554137149	0	0.01921391772816771	0	0	0	0.02302192111689357	0.02942244174230134	0.057417267625318014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	0	0	9.546523738236589	52.74135612840601	0	0	0	0	0	0	0	0	0	0	0.042548764082362134	0	0	0	0	0	0	0	0	0	0	0	0	0.04483419731188735	0.6915923720188769	0	0	0	0	0	0	9.814250082869476	4.326823469474205	0	0	1.0219687037243133	17.716177027565703	0	0.2930753664994006	0	18.946539088050688	11.96119410474277	0	0	3.2481661255070047	11.829562958545933	0.006724558904299564	19.829696306376697	19.765323941145912	0	0	17.941005535027394	47.08685803287766	44.99381159762728	0.7731432080017381	3.4679051097257565	8.550237703916121	15.146909340812874	0	0	0.0024084970465877765	0	0.004986381185645488	0	0	0	17.29612646168193	0	0	0	50.79194420765542	0.4492180703284882	8.266339542794812	0.14138837539484791	0	0	0	0	5.740484337636415	1.2117891972942645	51.686687335944356	0	0	0	0	49.794441911919044	0	0	0	0	0	0.008949217372741635	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	2|976|200643|171549|171552|577309	0	0	0.09539380303154216	0.2326164064191341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005694298132467536	0	0	0	0	0	0	0.021249305969563342	0.15605505595532684	0	0	1.0012791598985291	0	0	0	0	0	0	0	0	0.3203579372440307	0.1800766339520152	0	0	0	0	0	0	0	0	0	0.2604566956497973	0.12019641590119758	0.4397740655029768	0	0	0	0	0	0	0	0	0.3051459336405972	0	0	0	0.04665992076047179	0.035956639950304695	0.6291955858143611	0	0	0	0	0	5.740484337636415	1.2117891972942645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
