#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	reSRR16235409_taxonomic_profile	reSRR16235408_taxonomic_profile	reSRR16235407_taxonomic_profile	reSRR16235406_taxonomic_profile	reSRR16235405_taxonomic_profile	reSRR16235404_taxonomic_profile	reSRR16235403_taxonomic_profile	reSRR16235402_taxonomic_profile	reSRR16235401_taxonomic_profile	reSRR16235400_taxonomic_profile	reSRR16235399_taxonomic_profile	reSRR16235398_taxonomic_profile	reSRR16235397_taxonomic_profile	reSRR16235396_taxonomic_profile	reSRR16235395_taxonomic_profile	reSRR16235394_taxonomic_profile
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_virosa	2|976|200643|171549|1853231|574697|544645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012196972672860057	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	3.860767191960643	21.200948046234647	14.334269044852695	0	37.16031330035151	48.20181139386029	36.87958784557173	0.121467495107227	5.253125789642903	32.562399703005696	9.077744204227622	8.337818948333059	22.158751701459927	9.01906757282725	15.101840805849585	17.506907625333366
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	2|976|200643|171549|171552|577309	0	0	0.02882479034051327	0	0.06049899410684195	0	0	0	0.057201638732503314	0	0.011043582642543692	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila	2|976|200643|171549|171552|577309|454155	0	0	0.02882479034051327	0	0.06049899410684195	0	0	0	0.057201638732503314	0	0.011043582642543692	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	2|976|200643|171549|171552|838	3.860767191960643	21.200948046234647	14.305444254512187	0	37.099820115635296	48.20181139386029	36.87958784557173	0.121467495107227	5.1959241509104	32.562399703005696	9.066703312516523	8.337818948333059	22.158751701459927	9.01906757282725	15.101840805849585	17.506907625333366
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	2|976|200643|171549|171552|838|165179	3.8589741333177714	21.200948046234647	9.683417737361586	0	30.72123119202898	48.20181139386029	29.017965729123937	0.121467495107227	5.126221060139503	28.122956794402967	7.091820653620143	8.334284697495269	21.169221546693393	9.018750842450538	15.101840805849585	15.253736983803375
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_891	2|976|200643|171549|171552|838|1262937	0.0017930586428723289	0	4.6220265171506	0	6.378588923606321	0	7.8616221164478	0	0.06970309077089681	4.439442908602717	1.97488265889638	0.0035342508377900093	0.9895301547665354	0.00031673037671235124	0	2.2531653723851433
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	0.28743695020483023	0.00023912322512839829	0	0	0.013628830437358484	0	0	0	0.0016121093869461206	0.0059958569771029185	0.07197165237755204	0.0005532268452426793	0	0.0005748069799594522	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	2|976|200643|171549|171550|239759	0.28743695020483023	0.00023912322512839829	0	0	0.013628830437358484	0	0	0	0.0016121093869461206	0.0059958569771029185	0.07197165237755204	0.0005532268452426793	0	0.0005748069799594522	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	2|976|200643|171549|171550|239759|28117	0.2862565386326765	0	0	0	0.013001416248426378	0	0	0	0	0.0053451090267436965	0.07197165237755204	0.0005532268452426793	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	2|976|200643|171549|171550|239759|328814	0	0	0	0	0.000627414188932104	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CHKCI003	2|976|200643|171549|171550|239759|1780376	0.0011804115721537483	0.00023912322512839829	0	0	0	0	0	0	0.0016121093869461206	0.0006507479503592241	0	0	0	0.0005748069799594522	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	0.27312389886035005	0.23758407986243105	0.06040555593301919	0	0.04875240623627978	0	0.07842791365539971	0.23772602150491265	0	0.23799872107241385	0.12399004810440685	0.07808271126491304	0.14672536389811852	0.001325575280314655	0	0.0060173634116292285
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides	2|976|200643|171549|2005525|375288	0.27312389886035005	0.23758407986243105	0.06040555593301919	0	0.04875240623627978	0	0.07842791365539971	0.23772602150491265	0	0.23799872107241385	0.12399004810440685	0.07808271126491304	0.14672536389811852	0.001325575280314655	0	0.0060173634116292285
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae	2|976|200643|171549|2005525|375288|46503	0.27312389886035005	0.23758407986243105	0.06040555593301919	0	0.04875240623627978	0	0.07842791365539971	0.23772602150491265	0	0.23799872107241385	0.12399004810440685	0.07808271126491304	0.14672536389811852	0.001325575280314655	0	0.0060173634116292285
k__Bacteria|p__Firmicutes	2|1239	8.967995145032509	5.4516963151818905	5.699020481700244	14.426532961491644	6.1950005606560214	7.756182644848533	5.956611364733045	11.313729820893025	9.1277981113555	5.682245832115662	7.294447791286696	12.913640483543643	10.201483130449867	23.417049825813432	6.032267380879593	5.7602080666720035
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.009252541657775485	0.015802340454964012	0.01348369677022268	0.0002372533242214071	0	0.014286331765895784	0	0	0.003380649873434182	0	0	0.02429168784111037	1.6799550767452691	2.197768622497619	0.0082196989751883	0.0021603493859614574
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003437111125063663	0	0.0021603493859614574
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified	2|1239|91061|1385|	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003437111125063663	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella	2|1239|91061|1385||1378	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003437111125063663	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_asaccharolytica	2|1239|91061|1385||1378|502393	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003437111125063663	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	2|1239|91061|1385|90964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021603493859614574
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus	2|1239|91061|1385|90964|1279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021603493859614574
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_felis	2|1239|91061|1385|90964|1279|46127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021603493859614574
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.009252541657775485	0.015802340454964012	0.01348369677022268	0.0002372533242214071	0	0.014286331765895784	0	0	0.003380649873434182	0	0	0.02429168784111037	1.6799550767452691	2.194331511372555	0.0082196989751883	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	2|1239|91061|186826|81852	0.007971144304734059	0.00014145317542806662	0.011139360809055896	0.0002372533242214071	0	0	0	0	0	0	0	0.0030816106916823627	0.004886051188205095	0.003812495275241265	0.0082196989751883	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	2|1239|91061|186826|81852|1350	0.007971144304734059	0.00014145317542806662	0.011139360809055896	0.0002372533242214071	0	0	0	0	0	0	0	0.0030816106916823627	0.004886051188205095	0.003812495275241265	0.0082196989751883	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_cecorum	2|1239|91061|186826|81852|1350|44008	0.007971144304734059	0.00014145317542806662	0.011139360809055896	0	0	0	0	0	0	0	0	0.0030816106916823627	0.004886051188205095	0.00024634584855405095	0.006756062254445092	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis	2|1239|91061|186826|81852|1350|1351	0	0	0	0.0002372533242214071	0	0	0	0	0	0	0	0	0	0.003572014804033738	0.0012409093936735884	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_raffinosus	2|1239|91061|186826|81852|1350|71452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022272732706961842	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	0.001279153224577256	0.005280918549314486	0	0	0	0	0	0	0	0	0	0.02074829275794445	1.6717239913542052	2.1606466492714618	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	2|1239|91061|186826|33958|1578	0.001279153224577256	0.0024518550407531545	0	0	0	0	0	0	0	0	0	0.02074829275794445	1.6717239913542052	2.1586817478603764	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_acidophilus	2|1239|91061|186826|33958|1578|1579	4.937082621175374e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.11443937740804973	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_amylovorus	2|1239|91061|186826|33958|1578|1604	0	0.00041088779529105065	0	0	0	0	0	0	0	0	0	0.00511163316513484	0.0019231891977123505	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_animalis	2|1239|91061|186826|33958|1578|1605	0	0	0	0	0	0	0	0	0	0	0	0.0026655475270783643	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_aviarius	2|1239|91061|186826|33958|1578|1606	0	0	0	0	0	0	0	0	0	0	0	0.002299777712041882	0.00013971887333807676	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_mucosae	2|1239|91061|186826|33958|1578|97478	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0442423704523263	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_reuteri	2|1239|91061|186826|33958|1578|1598	0.00023563348873791557	5.3886923972596797e-05	0	0	0	0	0	0	0	0	0	0	1.6619477795991675	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_secaliphilus	2|1239|91061|186826|33958|1578|396268	0.0009963930380917573	0.00198371238874122	0	0	0	0	0	0	0	0	0	0.010671334353689369	0.007713303683987355	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus	2|1239|91061|186826|33958|1253	0	0.002829063508561332	0	0	0	0	0	0	0	0	0	0	0	0.0019649014110858826	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_acidilactici	2|1239|91061|186826|33958|1253|1254	0	0.002829063508561332	0	0	0	0	0	0	0	0	0	0	0	0.0019649014110858826	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0	0.01037996873022146	0.002344335961166788	0	0	0.014286331765895784	0	0	0.003380649873434182	0	0	0.0004617843914835588	0.003345034202858661	0.029866501448505414	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	2|1239|91061|186826|1300|1301	0	0.01037996873022146	0.002344335961166788	0	0	0.014286331765895784	0	0	0.003380649873434182	0	0	0.0004617843914835588	0.003345034202858661	0.029866501448505414	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_canis	2|1239|91061|186826|1300|1301|1329	0	0	0.002344335961166788	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_lutetiensis	2|1239|91061|186826|1300|1301|150055	0	0	0	0	0	0.014286331765895784	0	0	0	0	0	0	0	0.02831804182902281	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parauberis	2|1239|91061|186826|1300|1301|1348	0	0	0	0	0	0	0	0	0.003380649873434182	0	0	0	0	0.0015543249968291311	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_suis	2|1239|91061|186826|1300|1301|1307	0	0.01037996873022146	0	0	0	0	0	0	0	0	0	0.0004617843914835588	0.003345034202858661	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	5.1276338131965655	3.446941082629372	3.730089513783936	12.641252536723606	1.325487996197367	1.5767357702268112	3.518960091949584	9.434158069137967	4.839269934571414	4.1356737653750315	3.4874175500310813	2.4281674892423752	6.811048512513588	2.097324035438378	4.91485498703451	1.2434233385316014
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	5.1276338131965655	3.446941082629372	3.730089513783936	12.641252536723606	1.325487996197367	1.5767357702268112	3.518960091949584	9.434158069137967	4.839269934571414	4.1356737653750315	3.4874175500310813	2.4281674892423752	6.811048512513588	2.097324035438378	4.91485498703451	1.2434233385316014
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	2|1239|186801|186802|31979	3.630490437866704	1.6416718746906582	0.5840559137856769	1.1366128896806982	0.2261072930317261	0.17339713094218	0.6602236391248721	0.9938526736578622	1.6433608443879435	1.912157777335544	1.1001442656144511	0.6670955607862242	2.9327238076379967	0.17492314860541575	0.7583176092612909	0.2502000737633996
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus	2|1239|186801|186802|31979|580596	0.2299939939074548	0.0939585878117191	0.023222479992200347	0	0.016237246833937322	0.04514938916797125	0.06743743797856988	0.011442942288135813	0.02109212658823846	0.12464740395363508	0.11836600138829664	0.16992751182057372	0.3933373940970792	0.06168030817605714	0	0.03736350608744559
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_pullicaecorum	2|1239|186801|186802|31979|580596|501571	0.2299939939074548	0.0939585878117191	0.023222479992200347	0	0.016237246833937322	0.04514938916797125	0.06743743797856988	0.011442942288135813	0.02109212658823846	0.12464740395363508	0.11836600138829664	0.16992751182057372	0.3933373940970792	0.06168030817605714	0	0.03736350608744559
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	2|1239|186801|186802|31979|1485	3.400496443959249	1.547713286878939	0.5608334337934766	1.1366128896806982	0.2098700461977888	0.12824774177420878	0.5927862011463022	0.9824097313697264	1.6222643724913848	1.787514861298808	0.9817782642261548	0.4971726210883384	2.539390522919545	0.1132428404293586	0.7583176092612909	0.212836567675954
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_baratii	2|1239|186801|186802|31979|1485|1561	0	0.026057695673498842	0	0	0	0	0	0	0	0	0	0.010753632562072577	0.1478677711565887	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_perfringens	2|1239|186801|186802|31979|1485|1502	0.09789561599251513	0.06299718205671395	0	0	6.971268765912265e-05	0.016090016938744352	0	0	0	0.0032043726659068	0	0.023816187081562943	0.7685031159029532	0.013947867330036504	0.0011083336037511964	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_7_2_43FAA	2|1239|186801|186802|31979|1485|457396	0	0	0	0	0	0	0	0	0.00044322144870216786	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_299	2|1239|186801|186802|31979|1485|1262792	1.8401427021790928	0.3777507049806519	0.4200377363569778	0.6777932050798564	0.13979136692845573	0.08219651001981322	0.22728243312455104	0.6588262977083105	1.329842503747649	1.0350572502568869	0.7001480703211888	0.1862454176938888	1.0885620703128387	0.09319498065893607	0.7572092756575399	0.06603819232745108
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_58	2|1239|186801|186802|31979|1485|1262824	0.9624393744288556	0.4851001933995613	0.14079569743649872	0.4588196846008416	0.039027486307832183	0.029961214815651182	0.30807048097978285	0.3235834336614158	0.29197864729503403	0.4012915774435888	0.281630193904966	0.2732940615498836	0.5344575655471643	0.004979705367199744	0	0.07757235039054773
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_SY8519	2|1239|186801|186802|31979|1485|1042156	0	0	0	0	0.030981480273841767	0	0.05742825477288556	0	0	0	0	0	0	0	0	0.06922602495795517
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_thermobutyricum	2|1239|186801|186802|31979|1485|29372	0.004654322434689875	0	0	0	0	0	0	0	0	0.0028318755632873818	0	0	0	0.0011202870731862793	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_ventriculi	2|1239|186801|186802|31979|1485|1267	0.4953644289240953	0.5958075107685131	0	0	0	0	0	0	0	0.3451208095353402	0	0.0030633222009305385	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified	2|1239|186801|186802|	0.0015462045118135605	0.032412984769516984	0	0	0.0002788507506364906	0	0	0	0.005131809126639807	0.008374452933588359	0.06630993262123823	0	0.002703971136954544	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter	2|1239|186801|186802||2172004	0.0015462045118135605	0.032412984769516984	0	0	0.0002788507506364906	0	0	0	0.005131809126639807	0.008374452933588359	0.06630993262123823	0	0.002703971136954544	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus	2|1239|186801|186802||2172004|2108523	0.0015462045118135605	0.032412984769516984	0	0	0.0002788507506364906	0	0	0	0.005131809126639807	0.008374452933588359	0.06630993262123823	0	0.002703971136954544	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	2|1239|186801|186802|186806	0.035127342849662783	0.0006432751549228742	0	0.05638720672328775	0	0	0	0	0	0	0.07002341801273684	0.0238527640630666	0.05989419349713144	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	2|1239|186801|186802|186806|1730	0.035127342849662783	0.0006432751549228742	0	0.05638720672328775	0	0	0	0	0	0	0.07002341801273684	0.0238527640630666	0.05989419349713144	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_callanderi	2|1239|186801|186802|186806|1730|53442	0	0	0	0.05638720672328775	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_dolichum_CAG_375	2|1239|186801|186802|186806|1730|1263076	0.035127342849662783	0.0006432751549228742	0	0	0	0	0	0	0	0	0	0	0.0070105999386693785	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii	2|1239|186801|186802|186806|1730|39488	0	0	0	0	0	0	0	0	0	0	0.07002341801273684	0.0238527640630666	0.05288359355846205	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2|1239|186801|186802|186803	1.0601217982172746	1.3851263334553696	2.55604907642642	5.7776889825471285	0.9832509843068192	1.3759111726879811	2.693889382210429	6.67016616786977	2.6323399822337015	1.8710798739587304	1.1207568004687116	1.5733177102752367	3.3809131876561533	1.9097199410097752	3.3777447635163136	0.8486590068334736
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	2|1239|186801|186802|186803|207244	0	0	0	0	0.04268740240993611	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	2|1239|186801|186802|186803|207244|649756	0	0	0	0	0.04268740240993611	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum	2|1239|186801|186802|186803|2039240	0.012782555731915876	0.0041425572803933785	0	0	0	0	0	0	0	0.002459378460667964	0.0010682997829166289	0	0.0006122974155109834	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_lactatifermentans	2|1239|186801|186802|186803|2039240|160404	0.012782555731915876	0.0041425572803933785	0	0	0	0	0	0	0	0.002459378460667964	0.0010682997829166289	0	0.0006122974155109834	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	2|1239|186801|186802|186803|572511	1.0293951912858506	1.2406218109573548	2.4991775944048813	4.37659512524628	0.9243728101880516	1.3650174868424434	2.6706704926624014	6.564820408827951	2.6136638470717224	1.8206985188502292	1.0122288444364431	1.1593120008808184	2.2149591896499032	1.6888180993849498	3.335776571458481	0.8346641581283185
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_coccoides	2|1239|186801|186802|186803|572511|1532	0	0	0	0.002728413228546181	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii	2|1239|186801|186802|186803|572511|1322	0.09928473151183677	0.06919754624631087	0.014693514685942587	0	0.002509656755728416	0.01797959188172856	0.005122849926287899	0.2746217786663884	0.11107911659974036	0.2811500420565789	0.1394548311079884	0.049625819655074725	0.283818344293165	0.16527460287038204	0.06924168356066683	0.01519621372954352
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica	2|1239|186801|186802|186803|572511|53443	0	0	0.03525539926182945	0	0.002033286723391078	0	0.013471384334649023	0.5083493975571068	0.0029635002746556715	0	0	0	0.001257469860042691	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta	2|1239|186801|186802|186803|572511|33035	0	0	0	0.2697231363077082	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_CAG_257	2|1239|186801|186802|186803|572511|1262756	0.4154958968842628	0.7574312354260723	2.0965542080463777	2.503830361615932	0.8706649937373361	0.4702822788968851	2.453195951980223	5.54278893752	1.3046744779546784	0.19776903398951676	0.26309774905623345	0.5179849235639142	0.4627530178743378	0.2147666569203602	2.7078552061332584	0.6676059208553722
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_N6H1_15	2|1239|186801|186802|186803|572511|1912897	0.2550743736230257	0.08962069043192505	0.11686539866373195	0	0.03580327450359775	0	0.06907795769956188	0.0900502122458626	0.008595019858165569	0.03146029746219421	0.0020908537313003048	0.003840583057883063	0.3130072606849402	0	0.06361516703636054	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	2|1239|186801|186802|186803|572511|418240	0.09093657362512204	0.2938588681535635	0	0	0	0.6245760934647284	0	0	0	0.5625020403736143	0.4450881334855396	0.4517714427969351	0.7028270266768019	0.8974496570371007	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus	2|1239|186801|186802|186803|572511|33038	0.1686036156416032	0.030513470699482938	0.2358140937383509	1.6003132140940943	0.01336740785863677	0.2521938375607906	0.12980738099076264	0.14901008283859327	1.1863517323844819	0.7478171049683251	0.16249727705538158	0.1360892318070112	0.4512960702606154	0.4113213171797602	0.4950645147281959	0.1518672926882466
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	2|1239|186801|186802|186803|189330	0.017944051199508308	0.14035859728487324	0.022840960649483696	0	0.016010680599045174	0.010886528364693131	0.023218889548027862	0.06085082785115619	0.01867178985365897	0.04792197664783306	0.1074596562493518	0.056355984251746	0.3410702073327557	0.2209018416248254	0.02372576336451126	0.013989579560311388
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	2|1239|186801|186802|186803|189330|39486	0	0	0	0	0	0	0	0	0	0	0	0.04391981054050561	0.25434999015471355	0.21026791249557555	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_CAG_317	2|1239|186801|186802|186803|189330|1262873	0.017944051199508308	0.14035859728487324	0.022840960649483696	0	0.016010680599045174	0.010886528364693131	0.023218889548027862	0.06085082785115619	0.01867178985365897	0.04792197664783306	0.1074596562493518	0.012436173711240395	0.08672021717804218	0.010633929129249866	0.02372576336451126	0.013989579560311388
