Taxa	reSRR9320187	reSRR9320188	reSRR9320191	reSRR9320192	reSRR9320193	reSRR9320194	reSRR9320195	reSRR9320196	reSRR9320197	reSRR9320198	reSRR9320199
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__glutamicibacter|s__glutamicibacter_nicotianae	0.00151901904849887	0.00107434743804652	0.00134697580360015	0.00133745241381842	0.00121531744135285	0.00134693166218514	0.000977619920253183	0.000854585031821084	0.000801674542756535	0.000844699808039918	0.000500459010738824
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__glutamicibacter|s__glutamicibacter_protophormiae	0.00246763094409204	0.0026919042548806	0.00194189011685689	0.0024087790922342	0.0015825356610422	0.00225404890406493	0.00181618183460828	0.00141473320393911	0.000981895951593275	0.00113173372339329	0.000821266068904736
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__glutamicibacter|s__glutamicibacter_sp._zjutw	0.000657208241391347	0.00101399084040345	0.00083063507888676	0.00092802820550666	0	0	0.000585729176358588	0	0	0	0.000359303905145822
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__kocuria	0.0178748241502948	0.0170688458134582	0.0121227822324014	0.0167863925407822	0.0126865151611725	0.0130707348034497	0.0109518714342156	0.00853866893138881	0.0063636800913387	0.00809435641296504	0.00678186120962739
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__kocuria|s__kocuria_flava	0.00280863522028566	0.00246858484360127	0.0020765876972169	0.00254525382833812	0.00196724046262151	0.00178674608249049	0.00131051635861526	0.00129983101478669	0.000863819856148514	0.00117273856844377	0.000962421174497738
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__kocuria|s__kocuria_indica	0.000930011662346246	0.000694100872895222	0.000505115926350057	0.000661902470104015	0.000681976693708791	0.000453558620939894	0.000459312807360332	0.000344706567457244	0.000316941098299095	0.000360842636444237	0
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__kocuria|s__kocuria_palustris	0.00183522301369659	0.00167187775471284	0.00147044858559683	0.00200617862072763	0.00161750882482213	0.00129195485964697	0.00130208860068204	0.00101257554190565	0.000789245480078139	0.00104972403329233	0.000879011339374601
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__kocuria|s__kocuria_rhizophila	0.00281483529803464	0.00295143762474577	0.00195311491522022	0.00284549824776674	0.00219456602719111	0.00273509592627391	0.00218278930470323	0.00186716057372674	0.00109375751569884	0.00128755213458512	0.00114848926823397
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__kocuria|s__kocuria_rosea	0.00286443592002644	0.00289711668686701	0.00199801410867356	0.0025725487755589	0.0017486581889969	0.00206163009518134	0.00148749927521282	0.000976668607795525	0.00107511392168124	0.00128755213458512	0.00106507943311083
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__kocuria|s__kocuria_sp._bt304	0.000855610729358546	0.000814814068181348	0	0.000805200943013132	0.000559570620479008	0	0.000505665475993026	0.000359069341101296	0	0	0.000314390917002594
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__kocuria|s__kocuria_sp._kd4	0.000440205520177223	0.000344032606565458	0.000392867942716711	0.000409424208311762	0.000297271892129473	0.000316116614594472	0.000404532380794421	0.000186716057372674	0.000217508596871928	0.000319837791393756	0.000346471622819186
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__kocuria|s__kocuria_sp._tgy1127_2	0.000756409485374947	0.000790671429124123	0.00056123991816673	0.00079155346940274	0.000577057202368977	0.000783419436168909	0.000766925971922756	0.000710957295380566	0.00042258813106546	0.000369043605454333	0.000307974775839276
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__kocuria|s__kocuria_turfanensis	0.00239323001110434	0.00252290578148002	0.00159392136759351	0.00229959930335106	0.00185357768033671	0.00213035109835405	0.001377938422081	0.00101257554190565	0.000751958292042951	0.00138596376270627	0.000936756609844465
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__kocuria|s__kocuria_varians	0.00214522690114534	0.00189519716599217	0.00151534777905017	0.00182876146379254	0.00114537111379297	0.00145688526726148	0.0011335334420177	0.000746864229490695	0.000814103605434931	0.000836498839029822	0.000795601504251464
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__micrococcus	0.0108315358274593	0.00987433937440507	0.00792470764451423	0.00990806584114464	0.00829738310679029	0.00856263699531983	0.0077366817826933	0.00578819777855289	0.0039275838063731	0.00544544342270394	0.00396517523893068
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__micrococcus|s__micrococcus_luteus	0.00782449811920641	0.00786446467289108	0.00655528224418741	0.00816118921901445	0.00619024998904903	0.0068308677153675	0.00600899140638379	0.00434473902732568	0.00306997848156378	0.00418249419514911	0.00290651194698317
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__micrococcus|s__micrococcus_sp._kbs0714	0.00109741376156857	0	0	0	0	0	0.000442457291493898	0	0	0	0
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__micrococcus|s__micrococcus_sp._kd337-16	0.00189722379118634	0.00200383904174968	0.00135820060196349	0.00174005288532499	0.00210713311774127	0.00171802507931778	0.00127680532688239	0.00143627736440518	0.000851390793470118	0.00126294922755483	0.00105224715078419
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__neomicrococcus	0.000756409485374947	0.000675993893602303	0.000572464716530065	0.000614136312467643	0.000673233402763807	0.000494791222843521	0.000446671170460506	0.000430883209321555	0.000348013754995085	0.000582268799716837	0.000275894070022685
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__neomicrococcus|s__neomicrococcus_aestuarii	0.000756409485374947	0.000675993893602303	0.000572464716530065	0.000614136312467643	0.000673233402763807	0.000494791222843521	0.000446671170460506	0.000430883209321555	0.000348013754995085	0.000582268799716837	0.000275894070022685
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__nesterenkonia	0.000985812362087021	0.00102606215993207	0.000796960683796757	0.00111909283605215	0.000751923021268667	0.000769675235534366	0.000661578997757542	0.000689413134914488	0.000416373599726262	0.0006642784898178	0.00040421689328905
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__nesterenkonia|s__nesterenkonia_sp._nbaimh1	0.000985812362087021	0.00102606215993207	0.000796960683796757	0.00111909283605215	0.000751923021268667	0.000769675235534366	0.000661578997757542	0.000689413134914488	0.000416373599726262	0.0006642784898178	0.00040421689328905
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__paenarthrobacter	0.00615667720473215	0.00587269695067001	0.0044450201518805	0.0060185358621829	0.00410060345319773	0.00380714357576821	0.00357758324265066	0.00280792224741213	0.00189543205845537	0.00218145775668561	0.00155270616152302
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__paenarthrobacter|s__paenarthrobacter_aurescens	0.00176082208070889	0.00162359247659839	0.000987782255973445	0.0018833513582341	0.000996735167728233	0.00119574545520518	0.00107875301545179	0.000840222258177032	0.000621453133919794	0.000738087210908667	0.000372136187472459
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__paenarthrobacter|s__paenarthrobacter_nicotinovorans	0.000483606064420048	0.000362139585858377	0	0.000743787311766367	0.000306015183074458	0	0.000396104622861204	0.000222622991482803	0	0.000270631977333178	0
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__paenarthrobacter|s__paenarthrobacter_sp._yjn-5	0.000936211740095221	0.00102606215993207	0.000819410280523426	0.000982618099948228	0.00110165465906805	0.00111328025139792	0.000644723481891108	0.000689413134914488	0.000403944537047866	0.000410048450504815	0.000577452704698643
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__paenarthrobacter|s__paenarthrobacter_sp._yjn-d	0.00139501749351937	0.000724279171716754	0.00097655745761011	0.000743787311766367	0.000489624292919132	0	0.000278116011796164	0	0.000410159068387064	0	0
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__paenarthrobacter|s__paenarthrobacter_ureafaciens	0.00156861967049067	0.00212455223703581	0.00165004535941019	0.00165134430685744	0.00118034427757291	0.00148437366853056	0.00117145835271718	0.00104130108919376	0.00045366078776145	0.000754489148928859	0.000590284987025279
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__paeniglutamicibacter	0.000737809252128022	0.000977776881817617	0.000819410280523426	0.000989441836753424	0.000830612639773528	0.000687210031727113	0.000640509602924499	0.000696594521736514	0.000559307820527815	0.000639675582787511	0.000500459010738824
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__paeniglutamicibacter|s__paeniglutamicibacter_sp._y32m11	0.000737809252128022	0.000977776881817617	0.000819410280523426	0.000989441836753424	0.000830612639773528	0.000687210031727113	0.000640509602924499	0.000696594521736514	0.000559307820527815	0.000639675582787511	0.000500459010738824
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__pseudarthrobacter	0.0124063555756989	0.0122403180020131	0.00951862901210774	0.0123441398805996	0.0099848382591723	0.00881003260674159	0.00817071131625398	0.00640579704524712	0.00489705069528798	0.00656897617708713	0.00499817396622492
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__pseudarthrobacter|s__pseudarthrobacter_chlorophenolicus	0.00123381547204602	0.00120713195286126	0.000942883062520106	0.00127603878257166	0.00115411440473795	0.00104455924822521	0.000990261557153009	0.000675050361270436	0.000577951414545409	0.000713484303878378	0.000571036563535325
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__pseudarthrobacter|s__pseudarthrobacter_equi	0.00108501360607062	0.00138820174579044	0.00070716229689008	0.00125556757215607	0.000883072385443435	0.000632233229188944	0.00113774732098431	0.000746864229490695	0.000478518913118242	0.000565866861696644	0.000474794446085551
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__pseudarthrobacter|s__pseudarthrobacter_phenanthrenivorans	0.00170502138096812	0.00172016303282729	0.00131330140851015	0.00130333372979244	0.00138143996930755	0.00120948965583972	0.000817492519522058	0.000868947805465136	0.000652525790615784	0.000992317250221652	0.000577452704698643
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__pseudarthrobacter|s__pseudarthrobacter_psychrotolerans	0.000967212128840096	0.00117091799427542	0.00111125503797013	0.000914380731896268	0.00079563947599359	0.000742186834265282	0.000745856577089713	0.000538604011651944	0.000416373599726262	0.000656077520807704	0.000372136187472459
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__pseudarthrobacter|s__pseudarthrobacter_sp._bim_b-2242	0.00115321446130934	0.00129163118956154	0.000774511087070087	0.000982618099948228	0.000848099221663497	0.000645977429823486	0.000648937360857716	0.000538604011651944	0.000515806101153429	0.000647876551797607	0.000410633034452368
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__pseudarthrobacter|s__pseudarthrobacter_sp._l1sw	0.00106021329507472	0.000887241985353023	0.000740836691980084	0.00105085546800019	0.000918045549223373	0.000838396238707078	0.000741642698123105	0.000660687587626384	0.000329370160977491	0.00037724457446443	0.000410633034452368
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__pseudarthrobacter|s__pseudarthrobacter_sp._nbsh8	0.000713008941132122	0.000700136532659528	0.000740836691980084	0.0008597908374547	0.000953018713003311	0.000742186834265282	0.000775353729855973	0.000574510945762073	0.000490947975796638	0.00059867073773703	0.000538955857718733
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__pseudarthrobacter|s__pseudarthrobacter_sp._nibrbac000502770	0.000762609563123922	0.000863099346295798	0.000752061490343418	0.000948499415922248	0.000856842512608481	0.00112702445203246	0.000434029533560681	0.000366250727923322	0.000385300943030273	0.000328038760403852	0.000391384610962414
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__pseudarthrobacter|s__pseudarthrobacter_sp._nibrbac000502771	0.00159962005923554	0.0010622761185179	0.000942883062520106	0.00161722562283146	0.000664490111818822	0.00067346583109257	0.000568873660492154	0.00054578539847397	0.000379086411691075	0.000738087210908667	0.000384968469799095
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__pseudarthrobacter|s__pseudarthrobacter_sp._nibrbac000502772	0.00130201632728474	0.000953634242760392	0.000617363909983403	0.00112591657285734	0.000743179730323683	0.000632233229188944	0.000729001061223279	0.000344706567457244	0.000304512035620699	0.000483857171595681	0.000461962163758914
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__pseudarthrobacter|s__pseudarthrobacter_sulfonivorans	0.000799810029617771	0.000971741222053311	0.000796960683796757	0.000975794363143032	0.000743179730323683	0.000453558620939894	0.00055201814462572	0.000517059851185866	0.000329370160977491	0.000418249419514911	0.00036572004630914
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__psychromicrobium	0.000570407152905698	0.000513031079966034	0.000448991934533384	0.000682373680519603	0.000402191383469287	0.000508535423478063	0.000370821349061552	0.000337525180635218	0.000217508596871928	0.000483857171595681	0.000198900376062866
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__psychromicrobium|s__psychromicrobium_lacuslunae	0.000570407152905698	0.000513031079966034	0.000448991934533384	0.000682373680519603	0.000402191383469287	0.000508535423478063	0.000370821349061552	0.000337525180635218	0.000217508596871928	0.000483857171595681	0.000198900376062866
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__renibacterium	0.000595207463901597	0.00051906673973034	0.00026939516072003	0.000525427734000094	0.000367218219689349	0.000288628213325387	0.000366607470094944	0.000402157662033451	0.000223723128211126	0.000295234884363467	0.000359303905145822
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__renibacterium|s__renibacterium_salmoninarum	0.000595207463901597	0.00051906673973034	0.00026939516072003	0.000525427734000094	0.000367218219689349	0.000288628213325387	0.000366607470094944	0.000402157662033451	0.000223723128211126	0.000295234884363467	0.000359303905145822
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__rothia	0.00765089594223512	0.00744196848938964	0.00618486389819737	0.00784729732597544	0.00619899327999401	0.00537398244810602	0.00619440208091457	0.00496233829401991	0.00426938303002899	0.00467455233575489	0.00380477170984772
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__rothia|s__rothia_aeria	0.000781209796370846	0.000633744275252159	0.000381643144353376	0.000648254996493623	0.000559570620479008	0.000522279624112606	0.000299185406629207	0.000481152917075736	0.000435017193743856	0.000401847481494718	0.000307974775839276
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__rothia|s__rothia_amarae	0.000403005053683373	0.000549245038551871	0.000325519152536703	0.000545898944415682	0.000358474928744365	0	0.000585729176358588	0.000517059851185866	0.000497162507135836	0.000369043605454333	0.000327223199329231
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__rothia|s__rothia_dentocariosa	0.000675808474638272	0.000537173719023259	0.0002918447574467	0.000696021154129995	0.000480881001974148	0.000274884012690845	0.000421387896660855	0.000438064596143581	0.000403944537047866	0.00037724457446443	0.000333639340492549
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__rothia|s__rothia_kristinae	0.00328604120695674	0.00319286401531802	0.00289599797774033	0.00328904114010449	0.00266670373822027	0.00240523511104489	0.00268845478069625	0.00155836094037962	0.00152877470944269	0.00196823256242311	0.00127039595033701
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__rothia|s__rothia_mucilaginosa	0.00104781313957677	0.000838956707238573	0.00101023185270011	0.00100991304716901	0.000760666312213652	0.00072844263363074	0.00101554483095266	0.000732501455846643	0.000646311259276586	0.000557665892686548	0.000449129881432278
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__rothia|s__rothia_nasimurium	0.000719209018881097	0.000887241985353023	0.00056123991816673	0.00089390952148068	0.000384704801579318	0.000645977429823486	0.000665792876724151	0.000452427369787633	0.000267224847585512	0.000393646512484622	0.000436297599105641
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__rothia|s__rothia_sp._zj932	0.000130201632728474	0.000138820174579044	0	0.000156945946519509	0.000236068855514582	0.000164930407614507	0.00020226619039721	0.000129264962796466	9.94325014271671e-05	0.000237828101292793	0.000121906682103047
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__rothia|s__rothia_terrae	0.000582807308403647	0.000639779935016466	0.000684712700163411	0.000586841365246859	0.000716949857488729	0.000604744827919859	0.000303399285595815	0.000624780653516255	0.000372871880351877	0.000336239729413948	0.000532539716555415
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__sinomonas	0.00623727821546882	0.00593908920807738	0.00443379535351717	0.0054931081281828	0.00437164547249225	0.00402705078592088	0.00334160602052058	0.00307363355982709	0.00205079534193532	0.00280473140145293	0.00210449430156839
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__sinomonas|s__sinomonas_atrocyanea	0.00346584346167701	0.00312647175791065	0.00273885080065364	0.00300244419428625	0.00271916348389018	0.00229528150596856	0.00192995656670672	0.00162299342177786	0.00112483017239483	0.00171400252311013	0.00113565698590733
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__micrococcaceae|g__sinomonas|s__sinomonas_sp._r1af57	0.00277143475379181	0.00280658179040242	0.00169494455286352	0.00249066393389655	0.00164373869765709	0.00173176927995232	0.00140743557484726	0.00145064013804924	0.000919750638201296	0.00109072887834281	0.000962421174497738
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__ornithinimicrobiaceae	0.0243849057867186	0.0246435988176625	0.0180382509698787	0.0223409143002118	0.0182559914931276	0.0189669968756683	0.0142724080599032	0.0115979397175719	0.00868791481219873	0.0109810975045189	0.00911733659307524
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__ornithinimicrobiaceae|g__ornithinimicrobium	0.0140989768011691	0.0145157617331566	0.0103717136877212	0.0129241575090413	0.0106493283709911	0.0112702445203246	0.00801901167345607	0.0064847923002894	0.00495298147734076	0.00632294710678424	0.0051329129306546
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__ornithinimicrobiaceae|g__ornithinimicrobium|s__ornithinimicrobium_avium	0.00318683996297314	0.00318079269578941	0.00217761088248691	0.00284549824776674	0.00206341666301634	0.00244646771294852	0.00150435479107925	0.00109875218376997	0.00106889939034205	0.00146797345280724	0.000891843621701237
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__ornithinimicrobiaceae|g__ornithinimicrobium|s__ornithinimicrobium_ciconiae	0.00211422651240047	0.0024021925861939	0.00151534777905017	0.00216994830405234	0.00180111793466681	0.00217158370025768	0.00131473023758187	0.00112747773105807	0.000801674542756535	0.000762690117938955	0.000776353080761509
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__ornithinimicrobiaceae|g__ornithinimicrobium|s__ornithinimicrobium_flavum	0.00306903848574261	0.00339807644730443	0.00220006047921358	0.00266808109083165	0.00235194526420083	0.00233651410787218	0.00156756297557838	0.00120647298610035	0.000994325014271671	0.0015581841119183	0.00115490540939729
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__ornithinimicrobiaceae|g__ornithinimicrobium|s__ornithinimicrobium_pratense	0.00197162472417404	0.00199176772222107	0.00144799898887016	0.00184240893740293	0.00157379237009721	0.00142939686599239	0.00115038895788413	0.000890491965931214	0.000702242041329368	0.000738087210908667	0.000641614116331825
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__ornithinimicrobiaceae|g__ornithinimicrobium|s__ornithinimicrobium_sp._hy006	0.00263503304331436	0.00228751505067208	0.00209903729394357	0.00226548061932508	0.0019759837535665	0.00196542069073954	0.00158020461247821	0.00134291933571885	0.000888677981505306	0.00118093953745387	0.00112924084474401
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__ornithinimicrobiaceae|g__ornithinimicrobium|s__ornithinimicrobium_sp._indo-ma30-4	0.00110981391706652	0.0012493815712114	0.000897983869066768	0.00111909283605215	0.000865585803553466	0.000879628840610704	0.000889128461954404	0.000804315324066903	0.000490947975796638	0.000582268799716837	0.000526123575392097
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__ornithinimicrobiaceae|g__serinicoccus	0.0102859289855495	0.0101278370845059	0.00766653728215753	0.00940993305436533	0.00759791983119153	0.00768300815470912	0.00624918250748048	0.00510596603046043	0.00373493333485796	0.0046581503977347	0.00398442366242064
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__ornithinimicrobiaceae|g__serinicoccus|s__serinicoccus_chungangensis	0.00279623506478771	0.00263154765723754	0.00187454132667688	0.00259984372277969	0.00177488806183185	0.0018554670856632	0.00160127400731125	0.00117774743881225	0.000845176262130921	0.00106612597131252	0.00114207312707065
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__ornithinimicrobiaceae|g__serinicoccus|s__serinicoccus_hydrothermalis	0.00296983724175901	0.00264965463653046	0.00213271168903357	0.00253160635472773	0.00204593008112637	0.00189669968756683	0.00155070745971195	0.00122083575974441	0.000975681420254077	0.00127115019656493	0.000904675904027874
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__ornithinimicrobiaceae|g__serinicoccus|s__serinicoccus_marinus	0.00238702993335536	0.00213662355656442	0.00177351814140687	0.00212900588322116	0.00185357768033671	0.00197916489137408	0.00160127400731125	0.00139318904347303	0.00106268485900285	0.00124654728953464	0.000949588892171102
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__ornithinimicrobiaceae|g__serinicoccus|s__serinicoccus_profundi	0.00212662666789842	0.0026919042548806	0.00186331652831354	0.00214265335683155	0.00190603742600662	0.00193793228947046	0.00149171315417943	0.00130701240160872	0.000838961730791723	0.00106612597131252	0.000975253456824375
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__promicromonosporaceae	0.0418877252720749	0.0318501765762442	0.0225618447103026	0.0323308649830188	0.022024349890416	0.0220044652159022	0.0185537090899774	0.0147577499192633	0.0130380867496373	0.0147125384041128	0.0125371398331239
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__promicromonosporaceae|g__cellulosimicrobium	0.0208322612365559	0.0150348284728869	0.0110564263878846	0.0158788355456912	0.0102821101513018	0.0104868250841557	0.00918625614720664	0.00683668025456867	0.0063574655599995	0.00699542656561214	0.00662145768054444
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__promicromonosporaceae|g__cellulosimicrobium|s__cellulosimicrobium_cellulans	0.0120839515327522	0.00910177492457387	0.00636446067201072	0.00902098005646915	0.0069421730103177	0.00674840251156025	0.00549489817245755	0.00403593939397856	0.00343663583057646	0.00455153780060344	0.00417690789732018
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__promicromonosporaceae|g__cellulosimicrobium|s__cellulosimicrobium_sp._72-3	0.00187242348019044	0.00165377077541992	0.000774511087070087	0.00174687662213018	0.0010142217496182	0	0.000497237718059809	0	0.000441231725083054	0	0.000519707434228779
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__promicromonosporaceae|g__cellulosimicrobium|s__cellulosimicrobium_sp._bi34t	0.00340384268418726	0.00229958637020069	0.00202046370540023	0.00268172856444204	0.00161750882482213	0.00192418808883592	0.00135265514828134	0.00122083575974441	0.00104404126498525	0.001107130816363	0.000936756609844465
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__promicromonosporaceae|g__cellulosimicrobium|s__cellulosimicrobium_sp._jz28	0.00191582402443327	0.000814814068181348	0.00115615423142346	0.00140568978187038	0.00069946327559876	0.000893373041245247	0.00135265514828134	0.000983849994617551	0.00110618657837723	0.000795493993979341	0.000975253456824375
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__promicromonosporaceae|g__cellulosimicrobium|s__cellulosimicrobium_sp._th-20	0.00154381935949477	0.0011528110149825	0.000718387095253414	0.00100991304716901	0	0.000879628840610704	0.000480382202193375	0.000588873719406125	0.000316941098299095	0.000524862016646163	0
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__promicromonosporaceae|g__isoptericola	0.00863050822657316	0.00717036379999586	0.00492768648150389	0.00708986254059868	0.00494870267486123	0.00439814420305352	0.00396104622861204	0.00318853574897951	0.00278411003996068	0.00356742151939189	0.00212374272505834
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__promicromonosporaceae|g__isoptericola|s__isoptericola_dokdonensis	0.00375724711587883	0.0034644687047118	0.00205413810049023	0.00335045477135125	0.00232571539136588	0.00188295548693229	0.0018709622611742	0.00146500291169329	0.00122426267382199	0.00149257635983753	0.000763520798434872
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__promicromonosporaceae|g__isoptericola|s__isoptericola_variabilis	0.00487326111069433	0.00370589509528406	0.00287354838101366	0.00373940776924742	0.00262298728349535	0.00250144451548669	0.00208587008847123	0.00171635145046419	0.00155984736613868	0.00206664419054427	0.00136022192662347
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__promicromonosporaceae|g__xylanimicrobium	0.00482366048870253	0.00363346717811238	0.00237965725302694	0.00349375324426037	0.00227325564569597	0.00248770031485215	0.00194681208257315	0.0017450769977523	0.00131126611257077	0.00161559089498897	0.00143079947941997
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__promicromonosporaceae|g__xylanimicrobium|s__xylanimicrobium_sp._fw10m-9	0.00482366048870253	0.00363346717811238	0.00237965725302694	0.00349375324426037	0.00227325564569597	0.00248770031485215	0.00194681208257315	0.0017450769977523	0.00131126611257077	0.00161559089498897	0.00143079947941997
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__promicromonosporaceae|g__xylanimonas	0.00758889516474537	0.00600548146548475	0.00417562499116047	0.00586158991566339	0.00450279483666702	0.0046180514132062	0.0034511668736524	0.00297309414431873	0.00257281597442795	0.00252589845510966	0.0023547238069378
k__bacteria|p__actinobacteria|c__actinomycetia|o__micrococcales|f__promicromonosporaceae|g__xylanimonas|s__xylanimonas_allomyrinae	0.00395564960384603	0.00304800818097467	0.0020429133021269	0.00305703408872782	0.00234320197325585	0.00241897931167944	0.00165184055491055	0.00142191459076113	0.00113725923507322	0.0013285569796356	0.000994501880314329
