Taxonomy	reERR5005154	reERR5005155	reERR5005156	reERR5005157	reERR5005158	reERR5005159	reERR5005160	reERR5005161	reERR5005162	reERR5005163	reERR5005164	reERR5005165	reERR5005166	reERR5005167	reERR5005168	reERR5005169	reERR5005170	reERR5005171	reERR5005283	reERR5005284	reERR5005285	reERR5005286	reERR5005287	reERR5005288	reERR5005289	reERR5005290	reERR5005291	reERR5005292	reERR5005293	reERR5005301	reERR5005302	reERR5005303	reERR5005304	reERR5005305	reERR5005306	reERR5005307	reERR5005308	reERR5005309	reERR5005310	reERR5005311	reERR5005312	reERR5005313	reERR5005314	reERR5005315	reERR5005316	reERR5005317	reERR5005318	reERR5005319	reERR5005320	reERR5005321	reERR5005322	reERR5005323	reERR5005324	reERR5005325	reERR5005326	reERR5005327	reERR5005328	reERR5005329	reERR5005330	reERR5005331	reERR5005334	reERR5005335
k__Bacteria|p__Bacteroidetes|c__CFGB4381|o__OFGB4381	0	0	0	0	0	0	0	0	0	0	0	0	0.000118919106405617	0	0	0	0	0	0.0614195335179288	2.2695860071141e-05	0.146281073065325	0.0114473935686598	0.295424345262286	0	0	0	0	4.39001594735793e-05	7.15864892043098e-05	0.00012353601716656	0	1.64393390669804e-05	0	0.000133004058741437	0	0	0	0	0	0	0	0	0	0	0	0.000181741237728691	0	0	6.29447166530047e-05	0	0	0	0.000150763315427558	0	0	1.19649145831709e-05	0	1.82438638736065e-05	0	0	0.00020385408077392	5.16359722813318e-05
k__Bacteria|p__Bacteroidetes|c__CFGB4381|o__OFGB4381|f__FGB4381	0	0	0	0	0	0	0	0	0	0	0	0	0.000118919106405617	0	0	0	0	0	0.0614195335179288	2.2695860071141e-05	0.146281073065325	0.0114473935686598	0.295424345262286	0	0	0	0	4.39001594735793e-05	7.15864892043098e-05	0.00012353601716656	0	1.64393390669804e-05	0	0.000133004058741437	0	0	0	0	0	0	0	0	0	0	0	0.000181741237728691	0	0	6.29447166530047e-05	0	0	0	0.000150763315427558	0	0	1.19649145831709e-05	0	1.82438638736065e-05	0	0	0.00020385408077392	5.16359722813318e-05
k__Bacteria|p__Bacteroidetes|c__CFGB4381|o__OFGB4381|f__FGB4381|g__GGB12868	0	0	0	0	0	0	0	0	0	0	0	0	0.000118919106405617	0	0	0	0	0	0.0614195335179288	2.2695860071141e-05	0.146281073065325	0.0114473935686598	0.295424345262286	0	0	0	0	4.39001594735793e-05	7.15864892043098e-05	0.00012353601716656	0	1.64393390669804e-05	0	0.000133004058741437	0	0	0	0	0	0	0	0	0	0	0	0.000181741237728691	0	0	6.29447166530047e-05	0	0	0	0.000150763315427558	0	0	1.19649145831709e-05	0	1.82438638736065e-05	0	0	0.00020385408077392	5.16359722813318e-05
k__Bacteria|p__Bacteroidetes|c__CFGB4381|o__OFGB4381|f__FGB4381|g__GGB12868|s__GGB12868_SGB20003	0	0	0	0	0	0	0	0	0	0	0	0	0.000118919106405617	0	0	0	0	0	0.0614195335179288	2.2695860071141e-05	0.146281073065325	0.0114473935686598	0.295424345262286	0	0	0	0	4.39001594735793e-05	7.15864892043098e-05	0.00012353601716656	0	1.64393390669804e-05	0	0.000133004058741437	0	0	0	0	0	0	0	0	0	0	0	0.000181741237728691	0	0	6.29447166530047e-05	0	0	0	0.000150763315427558	0	0	1.19649145831709e-05	0	1.82438638736065e-05	0	0	0.00020385408077392	5.16359722813318e-05
k__Bacteria|p__Bacteroidetes|c__CFGB4381|o__OFGB4381|f__FGB4381|g__GGB12868|s__GGB12868_SGB20003|t__SGB20003	0	0	0	0	0	0	0	0	0	0	0	0	0.000118919106405617	0	0	0	0	0	0.0614195335179288	2.2695860071141e-05	0.146281073065325	0.0114473935686598	0.295424345262286	0	0	0	0	4.39001594735793e-05	7.15864892043098e-05	0.00012353601716656	0	1.64393390669804e-05	0	0.000133004058741437	0	0	0	0	0	0	0	0	0	0	0	0.000181741237728691	0	0	6.29447166530047e-05	0	0	0	0.000150763315427558	0	0	1.19649145831709e-05	0	1.82438638736065e-05	0	0	0.00020385408077392	5.16359722813318e-05
k__Bacteria|p__Bacteroidetes|c__CFGB4435	0	0	0	0	0	0	0	0	0	0	0	0	4.15846557226372e-05	0	0	0	0	0	0	0	0	0	0	0	7.80746698919322e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266743129223456	0	0	0.325631583814503	1.81122390086777e-05	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB4435|o__OFGB4435	0	0	0	0	0	0	0	0	0	0	0	0	4.15846557226372e-05	0	0	0	0	0	0	0	0	0	0	0	7.80746698919322e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266743129223456	0	0	0.325631583814503	1.81122390086777e-05	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB4435|o__OFGB4435|f__FGB4435	0	0	0	0	0	0	0	0	0	0	0	0	4.15846557226372e-05	0	0	0	0	0	0	0	0	0	0	0	7.80746698919322e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266743129223456	0	0	0.325631583814503	1.81122390086777e-05	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB4451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000191861637639682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256479293431272	3.34512371839975e-05	0	0.753115744841818	0	0	0	1.36320473246107e-05	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB4451|o__OFGB4451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000191861637639682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256479293431272	3.34512371839975e-05	0	0.753115744841818	0	0	0	1.36320473246107e-05	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB4451|o__OFGB4451|f__FGB4451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000191861637639682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256479293431272	3.34512371839975e-05	0	0.753115744841818	0	0	0	1.36320473246107e-05	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB4453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57560628495279e-05	3.1088057477872	3.93677383454599e-05	2.71001439199428e-05	0	0	0.00178494550591796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107991719141763	0	0	0.000186604623320839	0	0	0	0.000163677789922452	0	0	0	0	0	0	0	0	0.000122796211676843
k__Bacteria|p__Bacteroidetes|c__CFGB4453|o__OFGB4453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57560628495279e-05	3.1088057477872	3.93677383454599e-05	2.71001439199428e-05	0	0	0.00178494550591796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107991719141763	0	0	0.000186604623320839	0	0	0	0.000163677789922452	0	0	0	0	0	0	0	0	0.000122796211676843
k__Bacteria|p__Bacteroidetes|c__CFGB4453|o__OFGB4453|f__FGB4453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57560628495279e-05	3.1088057477872	3.93677383454599e-05	2.71001439199428e-05	0	0	0.00178494550591796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107991719141763	0	0	0.000186604623320839	0	0	0	0.000163677789922452	0	0	0	0	0	0	0	0	0.000122796211676843
k__Bacteria|p__Bacteroidetes|c__CFGB45859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.96444819262137e-06	1.52394459280961e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0332540425991201	5.02918134423869
k__Bacteria|p__Bacteroidetes|c__CFGB45859|o__OFGB45859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.96444819262137e-06	1.52394459280961e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0332540425991201	5.02918134423869
k__Bacteria|p__Bacteroidetes|c__CFGB45859|o__OFGB45859|f__FGB45859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.96444819262137e-06	1.52394459280961e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0332540425991201	5.02918134423869
k__Bacteria|p__Bacteroidetes|c__CFGB4915	0	0	0	0	0	0	0	0	5.62149590116721e-05	0	0.000130970380691575	0	0	0.65977247045518	6.66864801204599e-05	0	0.00903150903294632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB4915|o__OFGB4915	0	0	0	0	0	0	0	0	5.62149590116721e-05	0	0.000130970380691575	0	0	0.65977247045518	6.66864801204599e-05	0	0.00903150903294632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB4915|o__OFGB4915|f__FGB4915	0	0	0	0	0	0	0	0	5.62149590116721e-05	0	0.000130970380691575	0	0	0.65977247045518	6.66864801204599e-05	0	0.00903150903294632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB4915|o__OFGB4915|f__FGB4915|g__GGB14103	0	0	0	0	0	0	0	0	5.62149590116721e-05	0	0.000130970380691575	0	0	0.65977247045518	6.66864801204599e-05	0	0.00903150903294632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB535	0	0	0	0	0	0	0	0	0	0	0	0	0.000288867875168053	0	0	0	6.49369652026868e-05	0	5.2616804816814e-05	0.000110261589950061	3.01589855275634e-05	0	0	0	0.000101863790840648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.540315001966081	1.30240273034605e-05	0	2.46440061144341	0	0	0	0.0758714454725101	0	0	0	0	0	0	0	0.000643739816238079	0.00175601412290938
k__Bacteria|p__Bacteroidetes|c__CFGB535|o__OFGB535	0	0	0	0	0	0	0	0	0	0	0	0	0.000288867875168053	0	0	0	6.49369652026868e-05	0	5.2616804816814e-05	0.000110261589950061	3.01589855275634e-05	0	0	0	0.000101863790840648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.540315001966081	1.30240273034605e-05	0	2.46440061144341	0	0	0	0.0758714454725101	0	0	0	0	0	0	0	0.000643739816238079	0.00175601412290938
k__Bacteria|p__Bacteroidetes|c__CFGB535|o__OFGB535|f__FGB535	0	0	0	0	0	0	0	0	0	0	0	0	0.000288867875168053	0	0	0	6.49369652026868e-05	0	5.2616804816814e-05	0.000110261589950061	3.01589855275634e-05	0	0	0	0.000101863790840648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.540315001966081	1.30240273034605e-05	0	2.46440061144341	0	0	0	0.0758714454725101	0	0	0	0	0	0	0	0.000643739816238079	0.00175601412290938
k__Bacteria|p__Bacteroidetes|c__CFGB557	0	0	0	0	0	0	0	0	0	0	0	0	0.00525688744688478	0	0	0	3.812059986898e-05	7.45611216841866e-05	0.000262549463631932	0.000242729888416655	0.000112128706698259	0.925903745599006	0	0	5.97981257617063e-06	0	9.71502296166189e-06	0.00179977947426801	5.95474550941849e-05	0.0139783488333316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0196961989040573	0	0	0.0807824722308506	0	3.86534134323291e-06	0	0.0131422133052974	0	0	0	0	0	0	0	3.87590830315364e-05	3.6816094068393e-05
k__Bacteria|p__Bacteroidetes|c__CFGB557|o__OFGB557	0	0	0	0	0	0	0	0	0	0	0	0	0.00525688744688478	0	0	0	3.812059986898e-05	7.45611216841866e-05	0.000262549463631932	0.000242729888416655	0.000112128706698259	0.925903745599006	0	0	5.97981257617063e-06	0	9.71502296166189e-06	0.00179977947426801	5.95474550941849e-05	0.0139783488333316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0196961989040573	0	0	0.0807824722308506	0	3.86534134323291e-06	0	0.0131422133052974	0	0	0	0	0	0	0	3.87590830315364e-05	3.6816094068393e-05
k__Bacteria|p__Bacteroidetes|c__CFGB557|o__OFGB557|f__FGB557	0	0	0	0	0	0	0	0	0	0	0	0	0.00525688744688478	0	0	0	3.812059986898e-05	7.45611216841866e-05	0.000262549463631932	0.000242729888416655	0.000112128706698259	0.925903745599006	0	0	5.97981257617063e-06	0	9.71502296166189e-06	0.00179977947426801	5.95474550941849e-05	0.0139783488333316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0196961989040573	0	0	0.0807824722308506	0	3.86534134323291e-06	0	0.0131422133052974	0	0	0	0	0	0	0	3.87590830315364e-05	3.6816094068393e-05
k__Bacteria|p__Bacteroidetes|c__CFGB557|o__OFGB557|f__FGB557|g__GGB1158	0	0	0	0	0	0	0	0	0	0	0	0	0.00525688744688478	0	0	0	3.812059986898e-05	7.45611216841866e-05	0.000262549463631932	0.000242729888416655	0.000112128706698259	0.925903745599006	0	0	5.97981257617063e-06	0	9.71502296166189e-06	0.00179977947426801	5.95474550941849e-05	0.0139783488333316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0196961989040573	0	0	0.0807824722308506	0	3.86534134323291e-06	0	0.0131422133052974	0	0	0	0	0	0	0	3.87590830315364e-05	3.6816094068393e-05
k__Bacteria|p__Bacteroidetes|c__CFGB557|o__OFGB557|f__FGB557|g__GGB1158|s__GGB1158_SGB1488	0	0	0	0	0	0	0	0	0	0	0	0	0.00525688744688478	0	0	0	3.812059986898e-05	7.45611216841866e-05	0.000262549463631932	0.000242729888416655	0.000112128706698259	0.925903745599006	0	0	5.97981257617063e-06	0	9.71502296166189e-06	0.00179977947426801	5.95474550941849e-05	0.0139783488333316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0196961989040573	0	0	0.0807824722308506	0	3.86534134323291e-06	0	0.0131422133052974	0	0	0	0	0	0	0	3.87590830315364e-05	3.6816094068393e-05
k__Bacteria|p__Bacteroidetes|c__CFGB557|o__OFGB557|f__FGB557|g__GGB1158|s__GGB1158_SGB1488|t__SGB1488	0	0	0	0	0	0	0	0	0	0	0	0	0.00525688744688478	0	0	0	3.812059986898e-05	7.45611216841866e-05	0.000262549463631932	0.000242729888416655	0.000112128706698259	0.925903745599006	0	0	5.97981257617063e-06	0	9.71502296166189e-06	0.00179977947426801	5.95474550941849e-05	0.0139783488333316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0196961989040573	0	0	0.0807824722308506	0	3.86534134323291e-06	0	0.0131422133052974	0	0	0	0	0	0	0	3.87590830315364e-05	3.6816094068393e-05
k__Bacteria|p__Bacteroidetes|c__CFGB5783	0	0	0	0.000184300632467172	0	0	0	0	0.00398881003350856	0	0.00940866967083991	0	0	0.000626362699604004	2.59420574121082e-05	0	1.29212932510018	0	0	0	0	0	0	0	0	0	0	0	2.10007890916343e-05	0	0	0	0	0	1.78304548772967e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB5783|o__OFGB5783	0	0	0	0.000184300632467172	0	0	0	0	0.00398881003350856	0	0.00940866967083991	0	0	0.000626362699604004	2.59420574121082e-05	0	1.29212932510018	0	0	0	0	0	0	0	0	0	0	0	2.10007890916343e-05	0	0	0	0	0	1.78304548772967e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB5783|o__OFGB5783|f__FGB5783	0	0	0	0.000184300632467172	0	0	0	0	0.00398881003350856	0	0.00940866967083991	0	0	0.000626362699604004	2.59420574121082e-05	0	1.29212932510018	0	0	0	0	0	0	0	0	0	0	0	2.10007890916343e-05	0	0	0	0	0	1.78304548772967e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB5793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.02575163433146e-05	0	0	6.95241115863502e-06	6.21071829899081e-06	0	5.80729988576834e-05	0	0	8.19308450540661	0.000160333888121053	7.65617067788576e-05	0.000269593914287022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB5793|o__OFGB5793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.02575163433146e-05	0	0	6.95241115863502e-06	6.21071829899081e-06	0	5.80729988576834e-05	0	0	8.19308450540661	0.000160333888121053	7.65617067788576e-05	0.000269593914287022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB5793|o__OFGB5793|f__FGB5793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.02575163433146e-05	0	0	6.95241115863502e-06	6.21071829899081e-06	0	5.80729988576834e-05	0	0	8.19308450540661	0.000160333888121053	7.65617067788576e-05	0.000269593914287022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB586	0	0	0	0	0	0	0	0	0	0	0.000103241910041901	0	0.0460074742605632	0.00120424451488956	1.73304581477134	0.0480882155907415	0.00337297363359169	0.0422413131786607	7.24302956232819e-06	0.000222613479784856	0.000132850285839426	0	6.32505431023639e-06	0.00108279374976752	0	0	0	2.9358880368762e-05	0	4.95699221968769e-05	3.42287594621599e-05	0	0.000242432940714805	0	0	3.86967027685475e-05	0.0129770092227862	0	0	0.000340200519516964	7.03785605450334e-06	7.54033230520053e-05	2.97469595836546e-05	6.19836886790132e-05	0.000300108705637092	2.43084276710138e-05	0.000121912993906434	0	8.41904188149189e-05	0.000223246665750425	0.00019578059821077	0	4.3837041325947e-06	0.000482649838869958	0.000305433376408846	0	0	1.83012803376561e-05	0	0.000142725768178347	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB586|o__OFGB586	0	0	0	0	0	0	0	0	0	0	0.000103241910041901	0	0.0460074742605632	0.00120424451488956	1.73304581477134	0.0480882155907415	0.00337297363359169	0.0422413131786607	7.24302956232819e-06	0.000222613479784856	0.000132850285839426	0	6.32505431023639e-06	0.00108279374976752	0	0	0	2.9358880368762e-05	0	4.95699221968769e-05	3.42287594621599e-05	0	0.000242432940714805	0	0	3.86967027685475e-05	0.0129770092227862	0	0	0.000340200519516964	7.03785605450334e-06	7.54033230520053e-05	2.97469595836546e-05	6.19836886790132e-05	0.000300108705637092	2.43084276710138e-05	0.000121912993906434	0	8.41904188149189e-05	0.000223246665750425	0.00019578059821077	0	4.3837041325947e-06	0.000482649838869958	0.000305433376408846	0	0	1.83012803376561e-05	0	0.000142725768178347	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB586|o__OFGB586|f__FGB586	0	0	0	0	0	0	0	0	0	0	0.000103241910041901	0	0.0460074742605632	0.00120424451488956	1.73304581477134	0.0480882155907415	0.00337297363359169	0.0422413131786607	7.24302956232819e-06	0.000222613479784856	0.000132850285839426	0	6.32505431023639e-06	0.00108279374976752	0	0	0	2.9358880368762e-05	0	4.95699221968769e-05	3.42287594621599e-05	0	0.000242432940714805	0	0	3.86967027685475e-05	0.0129770092227862	0	0	0.000340200519516964	7.03785605450334e-06	7.54033230520053e-05	2.97469595836546e-05	6.19836886790132e-05	0.000300108705637092	2.43084276710138e-05	0.000121912993906434	0	8.41904188149189e-05	0.000223246665750425	0.00019578059821077	0	4.3837041325947e-06	0.000482649838869958	0.000305433376408846	0	0	1.83012803376561e-05	0	0.000142725768178347	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB619	0	0	1.83656746060802e-05	0	0	0	0	0	0	0	0	0	0.0153357438057325	0	0	0	1.91927280907627e-05	0	0.000310199938440588	2.44208003984495	0	0.727973994656291	0	0	0.000881650670484114	0.000112380183279338	0	9.4553951840307e-05	0	0.000439026895353793	4.40952029925792e-05	0	9.0090652350895e-05	0	0	0	3.33996407204961e-05	0	3.78547400864723e-05	0	0	0	0	0	0	0.000180914294855513	0	0	0.000169466118642231	0	0	0	6.14455659345866e-05	0	0	2.57705204454076e-05	0	0	0	0	5.85425631465654e-05	0
k__Bacteria|p__Bacteroidetes|c__CFGB619|o__OFGB619	0	0	1.83656746060802e-05	0	0	0	0	0	0	0	0	0	0.0153357438057325	0	0	0	1.91927280907627e-05	0	0.000310199938440588	2.44208003984495	0	0.727973994656291	0	0	0.000881650670484114	0.000112380183279338	0	9.4553951840307e-05	0	0.000439026895353793	4.40952029925792e-05	0	9.0090652350895e-05	0	0	0	3.33996407204961e-05	0	3.78547400864723e-05	0	0	0	0	0	0	0.000180914294855513	0	0	0.000169466118642231	0	0	0	6.14455659345866e-05	0	0	2.57705204454076e-05	0	0	0	0	5.85425631465654e-05	0
k__Bacteria|p__Bacteroidetes|c__CFGB619|o__OFGB619|f__FGB619	0	0	1.83656746060802e-05	0	0	0	0	0	0	0	0	0	0.0153357438057325	0	0	0	1.91927280907627e-05	0	0.000310199938440588	2.44208003984495	0	0.727973994656291	0	0	0.000881650670484114	0.000112380183279338	0	9.4553951840307e-05	0	0.000439026895353793	4.40952029925792e-05	0	9.0090652350895e-05	0	0	0	3.33996407204961e-05	0	3.78547400864723e-05	0	0	0	0	0	0	0.000180914294855513	0	0	0.000169466118642231	0	0	0	6.14455659345866e-05	0	0	2.57705204454076e-05	0	0	0	0	5.85425631465654e-05	0
k__Bacteria|p__Bacteroidetes|c__CFGB619|o__OFGB619|f__FGB619|g__GGB1458	0	0	1.83656746060802e-05	0	0	0	0	0	0	0	0	0	0.015295931593464	0	0	0	1.91927280907627e-05	0	0.000244934381966467	0	0	0.727463007452241	0	0	0	0.000112380183279338	0	9.4553951840307e-05	0	0.000439026895353793	4.40952029925792e-05	0	9.0090652350895e-05	0	0	0	3.33996407204961e-05	0	3.78547400864723e-05	0	0	0	0	0	0	0.000156576672573944	0	0	0.000169466118642231	0	0	0	0	0	0	2.57705204454076e-05	0	0	0	0	5.85425631465654e-05	0
k__Bacteria|p__Bacteroidetes|c__CFGB619|o__OFGB619|f__FGB619|g__GGB1458|s__GGB1458_SGB2021	0	0	1.83656746060802e-05	0	0	0	0	0	0	0	0	0	0.015295931593464	0	0	0	1.91927280907627e-05	0	0.000244934381966467	0	0	0.727463007452241	0	0	0	0.000112380183279338	0	9.4553951840307e-05	0	0.000439026895353793	4.40952029925792e-05	0	9.0090652350895e-05	0	0	0	3.33996407204961e-05	0	3.78547400864723e-05	0	0	0	0	0	0	0.000156576672573944	0	0	0.000169466118642231	0	0	0	0	0	0	2.57705204454076e-05	0	0	0	0	5.85425631465654e-05	0
k__Bacteria|p__Bacteroidetes|c__CFGB619|o__OFGB619|f__FGB619|g__GGB1458|s__GGB1458_SGB2021|t__SGB2021	0	0	1.83656746060802e-05	0	0	0	0	0	0	0	0	0	0.015295931593464	0	0	0	1.91927280907627e-05	0	0.000244934381966467	0	0	0.727463007452241	0	0	0	0.000112380183279338	0	9.4553951840307e-05	0	0.000439026895353793	4.40952029925792e-05	0	9.0090652350895e-05	0	0	0	3.33996407204961e-05	0	3.78547400864723e-05	0	0	0	0	0	0	0.000156576672573944	0	0	0.000169466118642231	0	0	0	0	0	0	2.57705204454076e-05	0	0	0	0	5.85425631465654e-05	0
k__Bacteria|p__Bacteroidetes|c__CFGB635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000143161602196944	0	0.622133365742208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33229011271559e-05	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB635|o__OFGB635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000143161602196944	0	0.622133365742208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33229011271559e-05	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB635|o__OFGB635|f__FGB635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000143161602196944	0	0.622133365742208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33229011271559e-05	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB635|o__OFGB635|f__FGB635|g__GGB1537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000143161602196944	0	0.622133365742208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33229011271559e-05	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB635|o__OFGB635|f__FGB635|g__GGB1537|s__GGB1537_SGB2120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000143161602196944	0	0.622133365742208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33229011271559e-05	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB635|o__OFGB635|f__FGB635|g__GGB1537|s__GGB1537_SGB2120|t__SGB2120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000143161602196944	0	0.622133365742208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33229011271559e-05	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03216736418695	0	0	0	0	0	0	0.000111870297810722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB637|o__OFGB637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03216736418695	0	0	0	0	0	0	0.000111870297810722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
