#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	reERR4183499_taxonomic_profile	reERR4183498_taxonomic_profile	reERR4183497_taxonomic_profile	reERR4183496_taxonomic_profile	reERR4183495_taxonomic_profile	reERR4183494_taxonomic_profile	reERR4183493_taxonomic_profile	reERR4183492_taxonomic_profile	reERR4183491_taxonomic_profile	reERR4183490_taxonomic_profile	reERR4183489_taxonomic_profile	reERR4183488_taxonomic_profile	reERR4183487_taxonomic_profile	reERR4183486_taxonomic_profile	reERR4183485_taxonomic_profile	reERR4183484_taxonomic_profile	reERR4183483_taxonomic_profile	reERR4183482_taxonomic_profile	reERR4183481_taxonomic_profile	reERR4183480_taxonomic_profile	reERR4183479_taxonomic_profile	reERR4183478_taxonomic_profile	reERR4183477_taxonomic_profile	reERR4183476_taxonomic_profile	reERR4183475_taxonomic_profile	reERR4183474_taxonomic_profile	reERR4183473_taxonomic_profile	reERR4183472_taxonomic_profile	reERR4183471_taxonomic_profile	reERR4183470_taxonomic_profile	reERR4183469_taxonomic_profile	reERR4183468_taxonomic_profile	reERR4183467_taxonomic_profile	reERR4183466_taxonomic_profile	reERR4183465_taxonomic_profile	reERR4183464_taxonomic_profile	reERR4183463_taxonomic_profile	reERR4183462_taxonomic_profile	reERR4183461_taxonomic_profile	reERR4183460_taxonomic_profile	reERR4183459_taxonomic_profile	reERR4183458_taxonomic_profile	reERR4183457_taxonomic_profile	reERR4183456_taxonomic_profile	reERR4183455_taxonomic_profile	reERR4183454_taxonomic_profile	reERR4183453_taxonomic_profile	reERR4183452_taxonomic_profile	reERR4183451_taxonomic_profile	reERR4183450_taxonomic_profile	reERR4183449_taxonomic_profile	reERR4183448_taxonomic_profile	reERR4183447_taxonomic_profile	reERR4183446_taxonomic_profile	reERR4183445_taxonomic_profile	reERR4183444_taxonomic_profile	reERR4183443_taxonomic_profile	reERR4183442_taxonomic_profile	reERR4183441_taxonomic_profile	reERR4183440_taxonomic_profile	reERR4183439_taxonomic_profile	reERR4183438_taxonomic_profile
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_891	2|976|200643|171549|171552|838|1262937	5.461149605707553	11.65141979304111	2.316675566764071	9.222582225480297	8.944594804498932	7.96223569484557	8.245379101175434	3.3894906969890752	3.3625631275858363	14.945838935648567	1.2043975212017837	1.1364448266586802	0.000778900910171104	0.0005779079070735451	2.7240958330878464	2.687282810028875	18.645343393156224	18.665190651793264	0.0792300934428024	0.1181580765609481	3.3330593561343766	3.3630797250462834	3.5180649881471515	7.8860928158906285	5.940207191861025	19.249689246787106	0.4480866611971461	6.522676883308634	6.267697228716393	0	0.316855502629024	0.3286432123125921	5.879277824815404	12.094400777962566	8.44323874590328	2.8638456759353734	2.0134353331274766	1.5808385517774222	10.666984868746033	0.9707831587712744	1.086620636564381	8.005879958341247	7.714649884497351	10.499237200435427	2.553739458933713	0.6916104105092234	6.316740492960075	6.280247672043049	2.75173916922773	0.1228298560643898	0.4175606540169995	4.2895430252384665	12.561953494101743	0.4347143529282428	5.6804736849534105	2.627809221067308	13.25226108587541	6.2555693089103555	11.4569420198218	11.05912105037572	0.002003965139656693	3.0269427531929822
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	0.09322565960455287	0.1163900373866594	0.1175545945811452	0.008755072116859759	0.011367430839282528	0.11653811140367365	0.12877889599745304	0.023284283406817558	0.022857566980785515	0.0632442386380939	0.12806373812319213	0.15123942456327402	0	0	0.1002860992388044	0.10132322232487807	0	0	0	0	0.0008369873993596462	0.0018411242812801664	0.005881340120533405	0	0	0	0.10069240428431217	0.7363279706443927	0.7429214591931459	0.005804032350589524	0.18217105989584545	0.2251167222191746	0.005136861907027629	0.0955074973239402	0	0.015554501427799709	0.005535907210897601	0	0	0.037043893057870585	0.2649489525721995	0.6322466084731387	0.6770276755100083	0.057872626658236816	0.10526077457106432	0.1645627597411383	0.31763543210157064	0.3215173325905978	0.27869442035693803	0.37395991443567417	0.10219388120039956	0.4825459233832578	0.477731159883639	0.002460691288439189	0	0.09948330289607513	0.0029687756106671287	0	0	0.0048638911432336545	0.2850762208070458	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	2|976|200643|171549|171550|239759	0.09322565960455287	0.1163900373866594	0.1175545945811452	0.008755072116859759	0.011367430839282528	0.11653811140367365	0.12877889599745304	0.023284283406817558	0.022857566980785515	0.0632442386380939	0.12806373812319213	0.15123942456327402	0	0	0.1002860992388044	0.10132322232487807	0	0	0	0	0.0008369873993596462	0.0018411242812801664	0.005881340120533405	0	0	0	0.10069240428431217	0.7363279706443927	0.7429214591931459	0.005804032350589524	0.18217105989584545	0.2251167222191746	0.005136861907027629	0.0955074973239402	0	0.015554501427799709	0.005535907210897601	0	0	0.037043893057870585	0.2649489525721995	0.6322466084731387	0.6770276755100083	0.057872626658236816	0.10526077457106432	0.1645627597411383	0.31763543210157064	0.3215173325905978	0.27869442035693803	0.37395991443567417	0.10219388120039956	0.4825459233832578	0.477731159883639	0.002460691288439189	0	0.09948330289607513	0.0029687756106671287	0	0	0.0048638911432336545	0.2850762208070458	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	2|976|200643|171549|171550|239759|214856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00039209173447331004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004095745219308028	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus	2|976|200643|171549|171550|239759|626932	0	0	0.08876445300290181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05160249249224085	0.0044587668646608545	0.010775337770944523	0	0.05417098277072037	0.06713954798624182	0.003530762964520282	0	0	0	0.000435550282271305	0	0	0.006179745328096561	0.04388711137762676	0	0	0	0.04710083150627471	0.08496553888602902	0	0	0	0.2300863265698103	0.026229215115722168	0	0	0	0	0.09452654678323842	0.002519433370382428	0	0	0	0.02217678115652496	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii	2|976|200643|171549|171550|239759|328813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008149999531908159	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	2|976|200643|171549|171550|239759|28117	0.08804614906429112	0.11063441703865616	0.027202796748260028	0.008755072116859759	0.011367430839282528	0.11602180773104767	0.12698748829760448	0.023284283406817558	0.022857566980785515	0.056078257537450736	0.11752582386207845	0.13762676735364826	0	0	0.1002860992388044	0.10132322232487807	0	0	0	0	0.0008369873993596462	0.0018411242812801664	0.005800377719660772	0	0	0	0.023633712418349585	0.5439023398976998	0.5394894869269885	0.0048083872760291075	0.03597127822879316	0.04424988636346623	0.001612735714997046	0.08953658385968831	0	0.013211742198601214	0.0030741012676250077	0	0	0.006639150856084555	0.1308151505244755	0.4906852716079958	0.5120166000251575	0.05775066604506422	0.03545663874554044	0.02477953766431965	0.2592235603299716	0.2622026876458076	0.1851590984563732	0.062115361733032275	0.03088292751907102	0.4713799333231189	0.4631696964564063	0.0008746533015779112	0	0.004956756112836691	0.00044934224028470097	0	0	0.0048638911432336545	0.2625735652544989	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	2|976|200643|171549|171550|239759|328814	0.004646406957001822	0.003985089877050279	0.0015873448299833664	0	0	0.0005163036726259866	0.001791407699848557	0	0	0.007165981100643164	0.010537914261113685	0.013611438529481693	0	0	0	0	0	0	0	0	0	0	7.903472466137975e-05	0	0	0	0.025456199373721747	0.18359772047193731	0.1833100707933439	0.0009956450745604167	0.0920287988963319	0.11311278197934313	0	0.004541049794034688	0	0.0023427592291984955	0.0020262556610012887	0	0	0.024229936718076446	0.09024830244839896	0.13949655267390718	0.15834780455212333	0.00012196061317258536	0.022706893774477502	0.05482017660371622	0.05506040037605739	0.0568975665423667	0.08671006774711597	0.0817602741845884	0.045081738565606384	0.0094213041132422	0.010847005999390416	0.0015860379868612787	0	0	0	0	0	0	0.000325874396021969	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_timonensis	2|976|200643|171549|171550|239759|1465754	0.0005331035832599091	0.0017705304709529622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004369143410094808	0.008952419131089556	0	0	0.0006145058901234354	0	0.00142986367021722	0	0	0	0	0	0	0	0.0020647841912357404	0.006663270932727511	0	0	0	0.003351471395541593	0.0024170784024235103	0.0019145089809500626	0	0	0.001744685946896704	0.0037144574278422564	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	0.4161227395033722	0	0.01957833715506124	0.8084187343393454	0.7936203475618707	0.3304943533398825	0.325028098208532	0.07990236693184502	0.08150908536187433	0.020625508934268767	0	0	0	0	0	0	0.1861629695362102	0.2093959758449432	0	0	0.6339826345748056	0.6099552794584914	0.0005917965968547215	0.0004136980724505625	0.0026021207701799	0	0.11302083577920548	1.6845135665027533	1.6304159680827175	0.00047997723001058396	0.014410055940997769	0.032126367935653204	0.002462242593678618	0.2648033558776591	0	0.021276513363357247	0	0	0.008517529890399484	0.033862633272663416	0.05432176410298413	2.6353512188765116	2.607361655301707	0.3497290053959237	0.010567356192232341	0.06473897322563849	2.6591824118728242	2.5953242513607395	3.2315340871254534	0.1351591276405332	0.00020539714264465288	0.3302724707003831	0.07262385229360276	0.3953374612912052	0	0.008872824705870965	0	0	0	0.00017025411149859882	0.01767083685006836	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides	2|976|200643|171549|2005525|375288	0.4161227395033722	0	0.01957833715506124	0.8084187343393454	0.7936203475618707	0.3304943533398825	0.325028098208532	0.07990236693184502	0.08150908536187433	0.020625508934268767	0	0	0	0	0	0	0.1861629695362102	0.2093959758449432	0	0	0.6339826345748056	0.6099552794584914	0.0005917965968547215	0.0004136980724505625	0.0026021207701799	0	0.11302083577920548	1.6845135665027533	1.6304159680827175	0.00047997723001058396	0.014410055940997769	0.032126367935653204	0.002462242593678618	0.2648033558776591	0	0.021276513363357247	0	0	0.008517529890399484	0.033862633272663416	0.05432176410298413	2.6353512188765116	2.607361655301707	0.3497290053959237	0.010567356192232341	0.06473897322563849	2.6591824118728242	2.5953242513607395	3.2315340871254534	0.1351591276405332	0.00020539714264465288	0.3302724707003831	0.07262385229360276	0.3953374612912052	0	0.008872824705870965	0	0	0	0.00017025411149859882	0.01767083685006836	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	2|976|200643|171549|2005525|375288|823	0.4041500293606574	0	0	0	0	0.2384415947566633	0.22957106094598603	0	0	0.00937297065303905	0	0	0	0	0	0	0.037566123664903306	0.05497658054153631	0	0	0.5910458231774763	0.5642714476985965	0	0	0	0	0.017433526533625853	1.2217591540245254	1.1804280912672571	0	0.014410055940997769	0.02373904531979067	0.002462242593678618	0.22513696544008133	0	0	0	0	0	0.0188109274255729	0	1.3831397926858695	1.422551434795536	0.14978152722300514	0.004088389505079021	0.014795912306306381	2.0392122898018465	2.013888891060592	1.8375255671897543	0.06780075341000473	0.00020539714264465288	0.0821319461883716	0	0.0007055536632728481	0	0.008872824705870965	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii	2|976|200643|171549|2005525|375288|387661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003674908879842225	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae	2|976|200643|171549|2005525|375288|46503	0.011972710142714765	0	0.01957833715506124	0.8084187343393454	0.7936203475618707	0.09205275858321912	0.09545703726254597	0.07990236693184502	0.08150908536187433	0.011252538281229723	0	0	0	0	0	0	0.14859684587130692	0.15442206290399602	0	0	0.042936811397329376	0.045683831759894857	0.0005917965968547215	0.0004136980724505625	0.0026021207701799	0	0.09558730924557962	0.46275441247822796	0.4452314550941273	0.00047997723001058396	0	0.008384591478573095	0	0.039666390437577706	0	0.021276513363357247	0	0	0.008517529890399484	0.015051705847090504	0.05432176410298413	1.2522114261906423	1.1848085945249769	0.19994747817291855	0.006482556142381659	0.04994306091933212	0.6199701220709769	0.5814353603001482	1.3936380654115217	0.06735837423052847	0	0.24814223498843	0.07262385229360276	0.3946319076279324	0	0	0	0	0	0.00017025411149859882	0.01767083685006836	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_sp_CAG_409	2|976|200643|171549|2005525|375288|1262913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047564217213332954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes	2|1239	2.2346972234394493	0.5993971729226956	2.0484240487642795	1.3795229548928802	1.5685356025398638	0.7950881200293793	0.8287026886733565	5.019840378188729	5.078190222963406	1.325975901404724	1.5809826520058852	1.5813483868662084	0.3175431375954552	0.3620351403847646	2.5027273295414973	2.5140007277111343	1.0304922169366653	1.1929349778587894	1.4252682399952812	2.2214447567945497	0.9212491257048988	0.9724814177010382	2.6155867440009692	0.8194141074951737	0.6486044216555242	1.0283629738949465	4.5488794804258905	2.628772025533765	2.6650577833966187	0.6300439570396624	0.3760535702785282	0.4616086312488564	1.1861903470840414	1.907117649385068	1.7581367869138522	3.638809131143061	1.1493161977470705	1.3740580537431055	1.3343264620363215	1.834386513878511	0.6146210315744902	0.5288136165762519	0.5560400408508278	1.6443440018333777	0.37978231043449134	1.0978148037907671	0.9115158041770292	0.912622772079989	2.700874281240043	0.2291442227616665	0.8314857786091888	2.120918918962885	4.108599182919247	0.7206268551700408	0.8729777834281834	2.021665271956316	4.545252601719155	0.34777400317567986	2.0865970762344532	1.568445392472608	4.670212068031403	0.8225454693274801
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0	0	0.01330377121850813	0.4590773090969349	0.5567196068789597	0	0	0	0.006013711607571732	1.0188023292337478	0	0.0019072344255205347	0	0	0.022033891484733	0.03277697273909935	0.16837382638158913	0.18925292379636535	0.02569388164500843	0.03483888036767751	0.00035320440126430084	0.00216829270757037	0.00021975508808286077	0.050567916807525634	0.043006784036090435	0.013908732700992391	3.8259410036126393	1.7289892058311545	1.696804694223382	0.01988459514174617	0.00884159269065245	0.024785070901645227	0.06353382304389597	0.6830212224408657	0.11689103019447733	2.2843677302283205	0.1988760462788368	0.013307909062395831	0.08969221656299435	1.516848376839842	0.02598025444547967	0.00907101792751624	0.0010471318888912928	0	0.08915847841673202	0.4915065429126602	0	0.0021575382087374207	1.4795746241121546	0.10434414090720197	0.15324093963738564	0.6480738578332919	0.07121540680994523	0.4287025692353973	0	0.6001375118825026	0	0.01257550939408974	0.009675010314558814	0.11266341809852018	0	0.25260664060476323
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0	0	0	0	0.0027813474784198944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011418819584246328	0	0.050567916807525634	0.043006784036090435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	2|1239|91061|1385|90964	0	0	0	0	0.0027813474784198944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011418819584246328	0	0.050567916807525634	0.043006784036090435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus	2|1239|91061|1385|90964|1279	0	0	0	0	0.0027813474784198944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011418819584246328	0	0.050567916807525634	0.043006784036090435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_epidermidis	2|1239|91061|1385|90964|1279|1282	0	0	0	0	0.0027813474784198944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_pseudintermedius	2|1239|91061|1385|90964|1279|283734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011418819584246328	0	0.050567916807525634	0.043006784036090435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0	0	0.01330377121850813	0.4590773090969349	0.5539382594005399	0	0	0	0.006013711607571732	1.0188023292337478	0	0.0019072344255205347	0	0	0.022033891484733	0.03277697273909935	0.16837382638158913	0.18925292379636535	0.02569388164500843	0.03483888036767751	0.00035320440126430084	0.0010242723934183503	0.00021975508808286077	0	0	0.013908732700992391	3.8259410036126393	1.7289892058311545	1.696804694223382	0.01988459514174617	0.00884159269065245	0.024785070901645227	0.06353382304389597	0.6830212224408657	0.11689103019447733	2.2843677302283205	0.1988760462788368	0.013307909062395831	0.08969221656299435	1.516848376839842	0.02598025444547967	0.00907101792751624	0.0010471318888912928	0	0.08915847841673202	0.4915065429126602	0	0.0021575382087374207	1.4795746241121546	0.10434414090720197	0.15324093963738564	0.6480738578332919	0.07121540680994523	0.4287025692353973	0	0.6001375118825026	0	0.01257550939408974	0.009675010314558814	0.11266341809852018	0	0.25260664060476323
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	2|1239|91061|186826|81852	0	0	0.011917012996138784	0.0009957396791709307	0.0052484663867587615	0	0	0	0	0.4721320532506167	0	0.0019072344255205347	0	0	0.018227533264116757	0.02650524170205585	0.003407340004267457	0.0135167321851601	0.0011281307800836832	0.0031613873742828576	0.00035320440126430084	0.0005067903073907078	0.00021975508808286077	0	0	0.013357102541141015	0	0.04202932639808683	0.06610954040302866	0.017828077317777743	0	0	0	0.011806236408052184	0.017871879041709005	0.16847278566093787	0	0.013307909062395831	0.08714994071481415	0	0	0	0	0	0	0	0	0	0.19048475269595092	0	0	0	0.07121540680994523	0	0	0.6001375118825026	0	0	0	0.0913314740020168	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	2|1239|91061|186826|81852|1350	0	0	0.011917012996138784	0.0009957396791709307	0.0052484663867587615	0	0	0	0	0.4721320532506167	0	0.0019072344255205347	0	0	0.018227533264116757	0.02650524170205585	0.003407340004267457	0.0135167321851601	0.0011281307800836832	0.0031613873742828576	0.00035320440126430084	0.0005067903073907078	0.00021975508808286077	0	0	0.013357102541141015	0	0.04202932639808683	0.06610954040302866	0.017828077317777743	0	0	0	0.011806236408052184	0.017871879041709005	0.16847278566093787	0	0.013307909062395831	0.08714994071481415	0	0	0	0	0	0	0	0	0	0.19048475269595092	0	0	0	0.07121540680994523	0	0	0.6001375118825026	0	0	0	0.0913314740020168	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_cecorum	2|1239|91061|186826|81852|1350|44008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16847278566093787	0	0	0	0	0	0	0	0	0	0	0	0	0.12935975620663973	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_columbae	2|1239|91061|186826|81852|1350|1355	0	0	0.002504621965342607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5902484108455653	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_durans	2|1239|91061|186826|81852|1350|53345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009889101036937277	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis	2|1239|91061|186826|81852|1350|1351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008683497574984824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium	2|1239|91061|186826|81852|1350|1352	0	0	0	0	0	0	0	0	0	0.020024544643006043	0	0	0	0	0	0	0	0.006837060309959608	0.0011281307800836832	0.0031613873742828576	0.00035320440126430084	0.0005067903073907078	0	0	0	0	0	0.04105976357141778	0.059127844125836375	0.0014657766178015528	0	0	0	0.002236010946356929	0.002296520490320857	0	0	0.003827576810230542	0	0	0	0	0	0	0	0	0	0	0.0611249964893112	0	0	0	0	0	0	0	0	0	0	0.08209832471316646	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_hirae	2|1239|91061|186826|81852|1350|1354	0	0	0.007019447014557592	0.0009957396791709307	0.0052484663867587615	0	0	0	0	0.4521054363169512	0	0.0019072344255205347	0	0	0.018227533264116757	0.02650524170205585	0.003407340004267457	0.006679671875200492	0	0	0	0	0.00021975508808286077	0	0	0.013357102541141015	0	0.0009675259299743746	0.006113346519693807	0.016361069989130013	0	0	0	0.009567760179505223	0.01557535855138815	0	0	0.009480332252165291	0.08714994071481415	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07121540680994523	0	0	0	0	0	0	0.00923314928885033	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_sp_10A9_DIV0425	2|1239|91061|186826|81852|1350|1987383	0	0	0.0023929440162385857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	0	0	0	0.027837328167693555	0.04645274922164035	0	0	0	0	0	0	0	0	0	0	0.0020219673420584245	0.02066550378469182	0.0274522776628148	0	0	0	0	0	0	0	0	3.8251176871371855	0.07091455842538495	0.058403192909767886	0	0.00884159269065245	0.024785070901645227	0.06134368812229505	0.0036634093343841188	0.0757505820132949	2.115894944567384	0.1988760462788368	0	0.002542275848180208	1.516848376839842	0.02598025444547967	0	0	0	0.08915847841673202	0.4915065429126602	0	0.0021575382087374207	0.8206753165012175	0.10434414090720197	0.15324093963738564	0.6480738578332919	0	0.4287025692353973	0	0	0	0.01257550939408974	0	0	0	0.2491395264160104
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	2|1239|91061|186826|33958|1578	0	0	0	0.027837328167693555	0.04645274922164035	0	0	0	0	0	0	0	0	0	0	0.0020219673420584245	0.02066550378469182	0.0274522776628148	0	0	0	0	0	0	0	0	3.8251176871371855	0.07091455842538495	0.058403192909767886	0	0.00884159269065245	0.024785070901645227	0.06134368812229505	0.0036634093343841188	0.0757505820132949	2.115894944567384	0.1988760462788368	0	0.002542275848180208	1.516848376839842	0.02598025444547967	0	0	0	0.08915847841673202	0.4915065429126602	0	0.0021575382087374207	0.8206753165012175	0.10434414090720197	0.15324093963738564	0.6480738578332919	0	0.4287025692353973	0	0	0	0.01257550939408974	0	0	0	0.2491395264160104
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_acidophilus	2|1239|91061|186826|33958|1578|1579	0	0	0	0.022170701736229103	0.026562930001917017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8569889781574207	0	0	0	0.002405819191989468	0.004757641158200109	0	0	0	0.08028564885759329	0.035279572863975706	0	0	1.0483782344017627	0.0011266330329046644	0	0	0	0.014235779435595603	0.32894599375156314	0	0	7.112726864210758e-05	0.02731896238441484	0.02191000663039461	0.1309438117438532	0	0.17067401424790304	0	0	0	0.010412125982588607	0	0	0	0.1019696530881613
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_animalis	2|1239|91061|186826|33958|1578|1605	0	0	0	0.004763850000348893	0.006526612327223478	0	0	0	0	0	0	0	0	0	0	0	0.02066550378469182	0.0274522776628148	0	0	0	0	0	0	0	0	0.6226937009039426	0.07091455842538495	0.058403192909767886	0	0	0.004667513627648672	0.059186737063142626	0.0036634093343841188	0.0757505820132949	1.6314052366987426	0	0	0	0	0	0	0	0	0	0	0	0.0021575382087374207	0.6562972350331135	0.005550220261021381	0.10420090470852733	0.23599785241689414	0	0.036338929169556944	0	0	0	0	0	0	0	0.016660396075427932
