name	length	genome_ID
sgb_459	6785842	BIN_UNKNOWN_189_Rubripirellula
sgb_485	1613333	BIN_UNKNOWN_481_Nitrospinaceae
sgb_416	1825535	BIN_UNKNOWN_314_Poseidoniaceae
sgb_166	1084504	BIN_UNKNOWN_341_Nitrospinaceae
sgb_332	2388444	BIN_UNKNOWN_338_Acidobacteriota
sgb_422	2166299	BIN_UNKNOWN_255_Rhodobacteraceae
sgb_364	1750529	BIN_UNKNOWN_441_Flavobacteriales
sgb_218	3291784	BIN_UNKNOWN_118_Pseudomonadaceae
sgb_009	3179746	BIN_UNKNOWN_254_Pseudomonadales
sgb_158	1710354	BIN_UNKNOWN_145_Flavobacteriales
sgb_376	2776310	BIN_UNKNOWN_48_Salibacteraceae
sgb_021	1409298	BIN_UNKNOWN_410_Flavobacteriales
sgb_203	1787498	BIN_UNKNOWN_449_Vicingaceae
sgb_413	1748551	BIN_UNKNOWN_133_Acidimicrobiales
sgb_421	2266136	BIN_UNKNOWN_117_Acidimicrobiales
sgb_232	2538046	BIN_UNKNOWN_383_Pseudomonadales
sgb_064	1081287	BIN_UNKNOWN_466_Poseidoniia
sgb_371	2806664	BIN_UNKNOWN_426_Urechidicola
sgb_194	2614389	BIN_UNKNOWN_126_Ilumatobacteraceae
sgb_035	1412208	BIN_UNKNOWN_369_Pseudomonadales
sgb_380	2990802	BIN_UNKNOWN_202_Alphaproteobacteria
sgb_225	4058355	BIN_UNKNOWN_468_Flavobacteriales
sgb_344	600373	BIN_UNKNOWN_382_Gammaproteobacteria
sgb_284	1786570	BIN_UNKNOWN_288_Woeseiaceae
sgb_269	2776242	BIN_UNKNOWN_94_Verrucomicrobiae
sgb_255	3341761	BIN_UNKNOWN_83_Sulfitobacter
sgb_480	1751709	BIN_UNKNOWN_221_Schleiferiaceae
sgb_094	1738953	BIN_UNKNOWN_241_Flavobacteriales
sgb_406	2063283	BIN_UNKNOWN_284_Oleispira
sgb_184	1821890	BIN_UNKNOWN_281_Thalassarchaeaceae
sgb_074	2574985	BIN_UNKNOWN_32_Cellvibrionaceae
sgb_213	1882161	BIN_UNKNOWN_159_Flavobacteriales
sgb_315	1492698	BIN_UNKNOWN_62_Thalassarchaeaceae
sgb_078	781850	BIN_UNKNOWN_454_Aquiluna
sgb_155	1945845	BIN_UNKNOWN_121_Flavobacteriales
sgb_236	1229059	BIN_UNKNOWN_266_Gammaproteobacteria
sgb_304	1228672	BIN_UNKNOWN_235_Thalassarchaeaceae
sgb_113	1840191	BIN_UNKNOWN_116_Burkholderiales
sgb_260	1191085	BIN_UNKNOWN_238_Pontimonas
sgb_231	717174	BIN_UNKNOWN_272_Pelagibacteraceae
sgb_410	2191037	BIN_UNKNOWN_273_Acidimicrobiales
sgb_055	3141782	BIN_UNKNOWN_231_Pirellulaceae
sgb_497	1849484	BIN_UNKNOWN_154_Dehalococcoidia
sgb_081	2463884	BIN_UNKNOWN_105_Algicoccus
sgb_238	1067971	BIN_UNKNOWN_300_Flavobacteriales
sgb_227	4380038	BIN_Cognaticolwellia polaris
sgb_467	4082578	BIN_UNKNOWN_178
sgb_018	1827590	BIN_UNKNOWN_168
sgb_042	2742724	BIN_UNKNOWN_465_Salibacteraceae
sgb_275	2774912	BIN_UNKNOWN_86_Luminiphilus
sgb_331	2185064	BIN_UNKNOWN_302_Gammaproteobacteria
sgb_162	1807219	BIN_UNKNOWN_122_Porticoccaceae
sgb_220	1872830	BIN_UNKNOWN_490_Polaribacter
sgb_423	1206638	BIN_UNKNOWN_295_Flavobacteriales
sgb_430	1010014	BIN_UNKNOWN_339_Phycisphaerales
sgb_417	1548046	BIN_UNKNOWN_474_Flavobacteriaceae
sgb_144	887900	BIN_UNKNOWN_297_Alphaproteobacteria
sgb_256	1638830	BIN_UNKNOWN_247_Burkholderiaceae
sgb_069	1655315	BIN_UNKNOWN_373
sgb_063	2734130	BIN_UNKNOWN_378_Alphaproteobacteria
sgb_321	1065448	BIN_UNKNOWN_395_Thalassarchaeaceae
sgb_189	1531173	BIN_UNKNOWN_336_Planktomarina
sgb_432	1470758	BIN_UNKNOWN_205_Flavobacteriales
sgb_415	2001832	BIN_UNKNOWN_61_Flavobacteriales
sgb_351	1646831	BIN_UNKNOWN_330_Thalassarchaeaceae
sgb_464	4706060	BIN_UNKNOWN_425
sgb_108	1272432	BIN_UNKNOWN_337_Rhodobacteraceae
sgb_216	3044502	BIN_UNKNOWN_216_Planctomycetota
sgb_270	1500946	BIN_UNKNOWN_433_Rhodobacteraceae
sgb_264	2500414	BIN_UNKNOWN_33_Burkholderiaceae
sgb_396	3859173	BIN_UNKNOWN_12_Pseudomonadales
sgb_145	905061	BIN_UNKNOWN_275
sgb_085	1639564	BIN_UNKNOWN_66_Schleiferiaceae
sgb_470	1790764	BIN_UNKNOWN_402_Flavobacteriales
sgb_206	1879585	BIN_UNKNOWN_64_Flavobacteriales
GCF_000154785.2_ASM15478v2_genomic	4745450	
GCF_001856695.1_ASM185669v1_genomic	4351863	
GCF_000772105.1_ASM77210v1_genomic	5540337	
GCF_001444405.1_ASM144440v1_genomic	4868993	
GCF_001552035.1_ASM155203v1_genomic	2079123	
GCF_019704535.1_ASM1970453v1_genomic	4545686	
GCF_000833355.1_ASM83335v1_genomic	1870206	
GCF_001553955.1_ASM155395v1_genomic	2649137	
GCF_014107475.1_ASM1410747v1_genomic	1185354	
GCF_000382265.1_ASM38226v1_genomic	3721596	
GCF_020450145.1_ASM2045014v1_genomic	4246123	
GCF_001913155.1_ASM191315v1_genomic	4271158	
GCF_000194605.1_ASM19460v1_genomic	4633577	
GCF_000016645.1_ASM1664v1_genomic	6096872	
GCF_004362865.1_ASM436286v1_genomic	3337963	
GCF_021650975.2_ASM2165097v2_genomic	4683139	
GCF_900453865.1_50279_H02_genomic	4253607	
GCF_009708955.1_ASM970895v1_genomic	3351503	
GCF_000153225.1_ASM15322v1_genomic	2763458	
GCF_000238255.3_ASM23825v4_genomic	4752413	
GCF_002943755.1_ASM294375v1_genomic	3074655	
GCF_003660105.1_ASM366010v1_genomic	2108340	
GCF_000166275.1_ASM16627v1_genomic	4787724	
GCF_000373745.1_ASM37374v1_genomic	2668297	
GCF_016906065.1_ASM1690606v1_genomic	3994789	
GCF_014784055.1_ASM1478405v1_genomic	3800626	
GCF_003122385.1_ASM312238v1_genomic	5877431	
GCF_001761325.1_ASM176132v1_genomic	3426122	
GCF_000260115.1_ASM26011v1_genomic	4508243	
GCF_000006765.1_ASM676v1_genomic	6264404	
GCF_000373385.1_ASM37338v1_genomic	3201518	
GCF_904846365.1_ASM90484636v1_genomic	3394877	
GCF_006974145.1_ASM697414v1_genomic	4130958	
GCF_017068455.1_ASM1706845v1_genomic	4137993	
GCF_000060345.1_ASM6034v1_genomic	3798465	
GCF_001857965.1_ASM185796v1_genomic	3851214	
GCF_014169735.1_ASM1416973v1_genomic	4565788	
GCF_002302635.1_ASM230263v1_genomic	2831350	
GCF_003970675.1_ASM397067v1_genomic	6680108	
GCF_900177045.1_Candidatus_Nitrosotalea_koreensis_CS_whole_genome_genomic	1972585	
GCF_002157225.2_ASM215722v2_genomic	7113812	
GCF_000093025.1_ASM9302v1_genomic	3059871	
GCF_000826835.2_ASM82683v2_genomic	4227039	
GCF_000455605.1_GPTSA100-9_genomic	2993089	
GCF_000024465.1_ASM2446v1_genomic	2753527	
GCF_900187255.1_51184_F02_genomic	2688499	
GCF_003351045.1_ASM335104v1_genomic	3028529	
GCF_008195825.1_ASM819582v1_genomic	3854044	
GCF_000151265.2_Micromonas_pusilla_CCMP1545_v2.0_genomic	21958260	
GCF_001308265.1_ASM130826v1_genomic	3096705	
GCF_904846105.1_ASM90484610v1_genomic	3350593	
GCF_002356295.1_ASM235629v1_genomic	5718991	
GCF_002209165.2_ASM220916v2_genomic	2853815	
GCF_000348785.1_ASM34878v1_genomic	4830181	
GCF_002871685.1_ASM287168v1_genomic	1757345	
GCF_003076455.1_ASM307645v1_genomic	4621116	
GCF_003992675.1_ASM399267v1_genomic	3418902	
GCF_003815875.1_ASM381587v1_genomic	5618212	
GCF_017724035.1_ASM1772403v1_genomic	5120436	
GCF_011068285.1_ASM1106828v1_genomic	4610330	
GCF_003860565.1_ASM386056v1_genomic	2759562	
GCF_000973105.1_ASM97310v1_genomic	5521712	
GCF_001583435.1_ASM158343v1_genomic	5430256	
GCF_000025125.1_ASM2512v1_genomic	1443806	
GCF_014643835.1_ASM1464383v1_genomic	6646938	
GCF_001888185.1_ASM188818v1_genomic	4207221	
GCF_000196315.1_ASM19631v1_genomic	2952962	
GCF_013407145.1_ASM1340714v1_genomic	1563356	
GCF_003867015.1_ASM386701v1_genomic	3511804	
GCF_001753085.1_ASM175308v1_genomic	3504074	
GCF_005144735.1_ASM514473v1_genomic	4177239	
GCF_000238295.3_ASM23829v4_genomic	6143755	
GCF_000423005.1_ASM42300v1_genomic	4430943	
GCF_000355675.1_ASM35567v1_genomic	3920328	
GCF_018223745.1_ASM1822374v1_genomic	5950247	
GCF_000521725.1_ASM52172v1_genomic	2340975	
GCF_000191145.1_ASM19114v1_genomic	3862530	
GCF_000621625.1_ASM62162v1_genomic	4622888	
GCF_013372285.1_ASM1337228v1_genomic	4068722	
GCF_002117125.1_ASM211712v1_genomic	3393335	
GCF_000007925.1_ASM792v1_genomic	1751080	
GCF_002162375.1_ASM216237v1_genomic	6379281	
GCF_003312915.1_ASM331291v1_genomic	4839571	
GCF_013394655.1_ASM1339465v1_genomic	4560973	
GCF_001280865.1_DSW5v1_genomic	3087076	
GCF_003729955.1_ASM372995v1_genomic	3831316	
GCF_000265405.1_ASM26540v1_genomic	4196595	
GCF_001704115.1_ASM170411v1_genomic	3741098	
GCF_003815615.1_ASM381561v1_genomic	4390955	
GCF_000955905.1_ASM95590v3_genomic	1620156	
GCF_014844295.1_ASM1484429v1_genomic	3221278	
GCF_900638615.1_58174_F01_genomic	2018538	
GCF_009910365.1_ASM991036v1_genomic	3095392	
GCF_000379025.1_ASM37902v1_genomic	3459766	
GCF_003074135.1_ASM307413v1_genomic	4780058	
GCF_000422845.1_ASM42284v1_genomic	4505834	
GCF_900172285.1_R.aestuarii_CECT7745_Spades_Prokka_genomic	4810238	
GCF_003932735.1_ASM393273v1_genomic	1738386	
GCF_013488205.1_ASM1348820v1_genomic	3759256	
GCF_000222485.1_ASM22248v1_genomic	6221273	
GCF_003812345.1_ASM381234v1_genomic	5102161	
GCF_000021005.1_ASM2100v1_genomic	4711139	
GCF_007988805.1_ASM798880v1_genomic	3377980	
GCF_002243135.1_ASM224313v1_genomic	1838801	
GCF_000238355.1_Phal_1.0_genomic	5021465	
GCF_000012985.1_ASM1298v1_genomic	7215267	
GCF_001160345.1_8016_2_61_genomic	4668720	
GCF_000009085.1_ASM908v1_genomic	1641481	
GCF_900101935.1_IMG-taxon_2617270924_annotated_assembly_genomic	4000817	
GCF_003454775.1_ASM345477v1_genomic	1661863	
GCF_008727795.1_ASM872779v1_genomic	4172991	
GCF_000153125.2_ASM15312v2_genomic	4351117	
GCF_003020795.1_ASM302079v1_genomic	3640519	
GCF_000153485.2_ASM15348v2_genomic	4321832	
GCF_000376545.2_ASM37654v2_genomic	4830028	
GCF_000008445.1_ASM844v1_genomic	5503926	
GCF_013389455.1_ASM1338945v1_genomic	3913347	
GCF_000063585.1_ASM6358v1_genomic	3903260	
GCF_006148955.1_ASM614895v1_genomic	3643229	
GCF_000023745.1_ASM2374v1_genomic	3082007	
GCF_900142055.1_IMG-taxon_2695421039_annotated_assembly_genomic	2846831	
GCF_020694005.1_ASM2069400v1_genomic	3648059	
GCF_016469335.1_ASM1646933v1_genomic	3973578	
GCF_902387845.1_UHGG_MGYG-HGUT-02512_genomic	3906921	
GCF_000236705.1_ASM23670v1_genomic	4000057	
GCF_001975665.1_ASM197566v1_genomic	4125014	
GCF_900102315.1_IMG-taxon_2616644820_annotated_assembly_genomic	4442624	
GCF_000009045.1_ASM904v1_genomic	4215606	
GCF_020463755.1_ASM2046375v1_genomic	2426597	
GCF_000788395.1_ASM78839v1_genomic	4815987	
GCF_012273615.1_ASM1227361v1_genomic	4338935	
GCF_016595495.1_ASM1659549v1_genomic	4169785	
GCF_000010405.1_ASM1040v1_genomic	1022154	
GCF_000723205.1_FAGA1_genomic	4228350	
GCF_021172165.1_ASM2117216v1_genomic	2808467	
GCF_003667905.1_ASM366790v1_genomic	5446032	
GCF_002218045.2_ASM221804v2_genomic	4207152	
GCF_009734005.1_ASM973400v2_genomic	2919198	
GCF_007197735.1_ASM719773v1_genomic	3934786	
GCF_003337555.1_ASM333755v1_genomic	8162227	
GCF_003711085.1_ASM371108v1_genomic	2816102	
GCF_017569185.1_ASM1756918v1_genomic	4143164	
GCF_005234135.1_ASM523413v1_genomic	4246983	
GCF_003544895.1_ASM354489v1_genomic	3558757	
GCF_000511935.2_CLCbio_CLC_Genomics_Workbench_5.5_genomic	3787699	
GCF_010728325.1_ASM1072832v1_genomic	5929171	
GCF_008087665.1_ASM808766v1_genomic	6570840	
GCF_003602235.1_ASM360223v1_genomic	4711041	
GCF_002646595.1_ASM264659v1_genomic	11332409	
GCF_014925355.1_ASM1492535v1_genomic	5205557	
GCF_002763775.1_ASM276377v1_genomic	2216236	
GCF_000368805.1_Acin_john_ANC_3681_V1_genomic	3540498	
GCF_020532725.1_ASM2053272v1_genomic	3045306	
GCF_002221505.1_ASM222150v1_genomic	4274777	
GCF_003815975.1_ASM381597v1_genomic	5318634	
GCF_004295665.1_ASM429566v1_genomic	4275717	
GCF_002076895.1_ASM207689v1_genomic	4661274	
GCF_000599985.1_ASM59998v1_genomic	3139412	
GCF_019931735.1_ASM1993173v1_genomic	4831636	
GCF_018972105.1_ASM1897210v1_genomic	1940863	
GCF_014202905.1_ASM1420290v1_genomic	4405960	
GCF_002022145.1_ASM202214v1_genomic	4004759	
GCF_016725865.1_ASM1672586v1_genomic	6025216	
GCF_000005845.2_ASM584v2_genomic	4641652	
GCF_014647215.1_ASM1464721v1_genomic	3883996	
GCF_000013425.1_ASM1342v1_genomic	2821361	
GCF_001971745.1_ASM197174v1_genomic	3192399	
GCF_000265505.1_ASM26550v1_genomic	4919337	
GCF_002204915.1_ASM220491v1_genomic	5117890	
GCF_006704145.1_ASM670414v1_genomic	6043625	
GCF_009665375.1_ASM966537v1_genomic	4427003	
GCF_902813185.1_Denitratisoma_oestradiolicum_DSM16959_genomic	4293412	
GCF_000008865.2_ASM886v2_genomic	5594605	
GCF_000183425.1_ASM18342v1_genomic	4516490	
GCF_002302495.1_ASM230249v1_genomic	2855148	
GCF_001586255.1_ASM158625v1_genomic	4204359	
GCF_002943715.1_ASM294371v1_genomic	4281931	
GCF_018972165.1_ASM1897216v1_genomic	4420856	
GCF_000833025.1_ASM83302v1_genomic	4064534	
GCF_014764305.1_ASM1476430v1_genomic	3088198	
GCF_000090985.2_ASM9098v2_genomic	21109336	
GCF_006159205.1_ASM615920v1_genomic	4353683	
GCF_023547145.1_ASM2354714v1_genomic	4837555	
GCF_003703475.1_ASM370347v1_genomic	2822117	
GCF_002369955.1_ASM236995v1_genomic	1921407	
GCF_900167095.1_IMG-taxon_2582581321_annotated_assembly_genomic	3512709	
GCF_900102055.1_IMG-taxon_2675903215_annotated_assembly_genomic	3821926	
GCF_009935415.1_ASM993541v1_genomic	5600120	
GCF_001592965.1_ASM159296v1_genomic	4481099	
GCF_003687485.1_ASM368748v1_genomic	4707469	
GCF_000812665.2_ASM81266v2_genomic	4376120	
GCF_018739485.1_ASM1873948v1_genomic	5697065	
GCF_001956695.1_ASM195669v1_genomic	2866429	
GCF_000419525.1_ASM41952v1_genomic	5185674	
GCF_008632635.1_ASM863263v1_genomic	3980230	
GCF_002215215.1_ASM221521v1_genomic	7783862	
GCF_017821535.1_ASM1782153v1_genomic	1624458	
GCF_002381365.1_ASM238136v1_genomic	4349350	
GCF_023650915.1_ASM2365091v1_genomic	5150420	
GCF_000292685.1_ASM29268v1_genomic	358242	
GCF_000016345.1_ASM1634v1_genomic	2159490	
GCF_013283855.1_ASM1328385v1_genomic	1362706	
GCF_900141935.1_IMG-taxon_2617270930_annotated_assembly_genomic	4362450	
GCF_013394205.1_ASM1339420v1_genomic	3976465	
GCF_000018465.1_ASM1846v1_genomic	1645259	
GCF_014211975.1_ASM1421197v1_genomic	4915572	
GCF_001761365.1_ASM176136v1_genomic	3809314	
GCF_900115105.1_IMG-taxon_2619619642_annotated_assembly_genomic	3190947	
GCF_002893765.1_ASM289376v1_genomic	4116543	
GCF_002220285.1_ASM222028v1_genomic	5836971	
GCF_900156675.1_IMG-taxon_2681813515_annotated_assembly_genomic	3859465	
GCF_000238395.3_ASM23839v4_genomic	4721971	
GCF_001444425.1_ASM144442v1_genomic	3345119	
GCF_900187095.1_51699_A01_genomic	3735697	
GCF_008000935.1_ASM800093v1_genomic	3985855	
GCF_900698925.1_ErCicurvipes_v1.0_genomic	1112955	
GCF_000226565.1_ASM22656v1_genomic	4134229	
GCF_000155675.2_ASM15567v2_genomic	4875481	
GCF_000374465.1_ASM37446v1_genomic	3364770	
GCF_002220235.1_ASM222023v1_genomic	15074320	
GCF_003258705.1_ASM325870v1_genomic	5379839	
GCF_000196035.1_ASM19603v1_genomic	2944528	
GCF_000299395.1_ASM29939v1_genomic	1690905	
GCF_002848365.2_ASM284836v2_genomic	4597280	
GCF_004139715.1_ASM413971v1_genomic	3067493	
GCF_019968605.1_ASM1996860v1_genomic	4339639	
GCF_003860525.1_ASM386052v1_genomic	3276391	
GCF_002302565.1_ASM230256v1_genomic	2414275	
GCF_000022005.1_ASM2200v1_genomic	4042929	
GCF_000284615.1_ASM28461v1_genomic	3989480	
GCF_009496975.1_ASM949697v1_genomic	1310991	
GCF_016064815.1_ASM1606481v1_genomic	4070688	
GCF_002865995.1_ASM286599v1_genomic	3584812	
GCF_900142975.1_IMG-taxon_2698536943_annotated_assembly_genomic	4010099	
GCF_014621655.1_ASM1462165v1_genomic	2839791	
GCF_004346195.1_ASM434619v1_genomic	3781903	
GCF_019613795.1_ASM1961379v1_genomic	2725095	
GCF_000953015.1_Candidatus_Methylopumilus_turicensis_MMS-10A-171_genomic	1754988	
GCF_003429285.1_ASM342928v1_genomic	4440293	
GCF_000831385.1_ASM83138v1_genomic	2915920	
GCF_020511155.1_ASM2051115v1_genomic	4456447	
GCF_002310835.1_ASM231083v1_genomic	4128400	
GCF_002356115.1_ASM235611v1_genomic	2018309	
GCF_002156545.1_ASM215654v1_genomic	4586484	
GCF_000815225.1_ASM81522v1_genomic	1661527	
GCF_001886435.1_ASM188643v1_genomic	4652214	
GCF_000026085.1_ASM2608v1_genomic	3850272	
GCF_000425305.1_ASM42530v1_genomic	3976448	
GCF_000985635.1_5LC_genomic	4250496	
GCF_000012325.1_ASM1232v1_genomic	5373180	
GCF_003544935.1_ASM354493v1_genomic	2800582	
GCF_003966335.1_ASM396633v1_genomic	2872100	
GCF_001310225.1_ASM131022v1_genomic	3994770	
GCF_000340795.1_ASM34079v1_genomic	833125	
GCF_003346775.1_ASM334677v1_genomic	3037595	
GCF_001951155.1_ASM195115v1_genomic	4007868	
GCF_020310005.1_ASM2031000v1_genomic	3807780	
GCF_000020845.1_ASM2084v1_genomic	4503336	
GCF_900130055.1_IMG-taxon_2585428084_annotated_assembly_genomic	4600598	
GCF_001611955.1_ASM161195v1_genomic	2560146	
GCF_001457555.1_NCTC10562_genomic	2455060	
GCF_000019205.1_ASM1920v1_genomic	1571661	
GCF_004797125.1_ASM479712v1_genomic	3130338	
GCF_012931585.1_ASM1293158v1_genomic	4621725	
GCF_000265385.1_ASM26538v1_genomic	3520671	
GCF_002966125.1_ASM296612v1_genomic	3182272	
GCF_000012345.1_ASM1234v1_genomic	1308759	
GCF_015476115.1_ASM1547611v1_genomic	4094245	
GCF_003269425.1_ASM326942v1_genomic	3772469	
GCF_000735695.2_ASM73569v2_genomic	2845737	
GCF_017948405.1_ASM1794840v1_genomic	3049778	
GCF_025758635.1_ASM2575863v1_genomic	4548822	
GCF_016028735.1_ASM1602873v1_genomic	2832856	
GCF_902810445.1_RJ19_genomic	1811369	
GCF_002310795.1_ASM231079v1_genomic	4132618	
GCF_001952065.1_ASM195206v1_genomic	2525262	
GCF_900099675.1_IMG-taxon_2675903217_annotated_assembly_genomic	2967042	
GCF_017352115.1_ASM1735211v1_genomic	5513159	
GCF_000378225.1_ASM37822v1_genomic	2860219	
GCF_017349355.1_ASM1734935v1_genomic	4355037	
GCF_001886875.1_ASM188687v1_genomic	4639914	
GCF_003054225.1_ASM305422v1_genomic	3643289	
GCF_002073255.2_ASM207325v2_genomic	2335516	
GCF_003344925.1_ASM334492v1_genomic	2970356	
GCF_018885085.1_ASM1888508v1_genomic	4095894	
GCF_004337635.1_ASM433763v1_genomic	3938030	
GCF_907163105.1_CB-03_assembly_genomic	2718917	
GCF_017498485.1_ASM1749848v1_genomic	3890129	
GCF_001187845.1_ASM118784v1_genomic	3264628	
GCF_000381785.1_ASM38178v1_genomic	3799525	
GCF_005166025.1_ASM516602v1_genomic	4661901	
GCF_024347275.1_ASM2434727v1_genomic	3880036	
GCF_002302475.1_ASM230247v1_genomic	2640475	
GCF_000376785.1_ASM37678v1_genomic	6564965	
GCF_000382425.1_ASM38242v1_genomic	3792478	
GCF_000023285.1_ASM2328v1_genomic	2612925	
GCF_000738435.1_ASM73843v1_genomic	3288122	
GCF_002285495.1_ASM228549v1_genomic	2869927	
GCF_013407185.1_ASM1340718v1_genomic	2171418	
GCF_008369605.1_ASM836960v1_genomic	4138412	
GCF_021341685.1_ASM2134168v1_genomic	4683019	
GCF_001281385.1_ASM128138v1_genomic	1714148	
GCF_003855395.1_ASM385539v1_genomic	4839879	
GCF_003860585.1_ASM386058v1_genomic	3230102	
GCF_002240035.1_ASM224003v1_genomic	3272100	
GCF_004803875.1_ASM480387v1_genomic	3333272	
GCF_002234495.1_ASM223449v1_genomic	5857781	
GCF_003258335.1_ASM325833v1_genomic	3089777	
GCF_000155735.2_ASM15573v2_genomic	5478249	
GCF_002688585.1_ASM268858v1_genomic	1160202	
GCF_000019525.1_ASM1952v1_genomic	5935403	
GCF_003815915.1_ASM381591v1_genomic	4253895	
GCF_017948305.1_ASM1794830v1_genomic	2835235	
GCF_001455205.1_ASM145520v1_genomic	3307820	
GCF_000226625.1_ASM22662v1_genomic	1638559	
GCF_011399095.1_ASM1139909v1_genomic	4120823	
GCF_000240185.1_ASM24018v2_genomic	5682322	
GCF_016889925.1_ASM1688992v1_genomic	5248938	
GCF_000754995.1_PVA_genomic	3973583	
GCF_900116425.1_IMG-taxon_2667527393_annotated_assembly_genomic	3567068	
GCF_017310215.1_ASM1731021v1_genomic	4766062	
GCF_021026195.1_ASM2102619v1_genomic	5101082	
GCF_900096765.1_PPGSP_Eae1_chr_genomic	1825583	
GCF_000154725.1_ASM15472v1_genomic	5033129	
GCF_000420285.1_ASM42028v1_genomic	4274427	
GCF_000069965.1_ASM6996v1_genomic	4099895	
GCF_003688405.1_ASM368840v1_genomic	3845875	
GCF_003797885.1_ASM379788v1_genomic	4722637	
GCF_003867075.1_ASM386707v1_genomic	3344178	
GCF_000420305.1_ASM42030v1_genomic	3068208	
GCF_022200785.1_ASM2220078v1_genomic	4929029	
GCF_020310025.1_ASM2031002v1_genomic	3994766	
GCF_002951935.1_ASM295193v1_genomic	4378174	
GCF_001550135.1_ASM155013v1_genomic	4807552	
GCF_001889045.1_ASM188904v1_genomic	3019213	
GCF_007954525.1_ASM795452v1_genomic	1701333	
GCF_000006825.1_ASM682v1_genomic	2257487	
GCF_016694755.2_ASM1669475v2_genomic	6018586	
GCF_020872015.1_ASM2087201v1_genomic	5447405	
GCF_000319385.1_ASM31938v1_genomic	1481191	
GCF_000214015.3_version_140606_genomic	13032761	
GCF_001697185.1_ASM169718v1_genomic	3427057	
GCF_000315075.1_ASM31507v1_genomic	5335596	
GCF_000812185.1_ASM81218v1_genomic	1232128	
GCF_002055515.1_ASM205551v1_genomic	4115994	
GCF_009792295.1_ASM979229v1_genomic	3766904	
GCF_000412675.1_ASM41267v1_genomic	6156701	
GCF_000161615.1_ASM16161v1_genomic	6260142	
GCF_007827425.1_ASM782742v1_genomic	7030811	
GCF_020463795.1_ASM2046379v1_genomic	5693670	
GCF_000297075.2_Ppseudo_final_genomic	4686340	
GCF_000422765.1_ASM42276v1_genomic	4391552	
GCF_015326295.1_ASM1532629v1_genomic	4858647	
GCF_000730385.1_ASM73038v1_genomic	4308833	
GCF_000224085.1_ASM22408v1_genomic	3842422	
GCF_002269385.1_ASM226938v1_genomic	4639957	
GCF_024733725.1_ASM2473372v1_genomic	1880404	
GCF_013342985.1_ASM1334298v1_genomic	1188809	
GCF_002849875.1_ASM284987v1_genomic	4867393	
GCF_001543325.1_ASM154332v1_genomic	2966978	
GCF_000422345.1_ASM42234v1_genomic	3435542	
GCF_003024155.1_ASM302415v1_genomic	4380140	
GCF_000314675.2_Afip_broo_ATCC_49717_V1_genomic	5261968	
GCF_003148385.1_ASM314838v1_genomic	3441304	
GCF_018736045.1_ASM1873604v1_genomic	7433553	
GCF_001447915.1_ASM144791v1_genomic	190657	
GCF_900198195.1_Tjejuense_V1_genomic	4614879	
GCF_900239305.1_TNO021_V1_genomic	2663584	
GCF_002869505.1_ASM286950v1_genomic	4064193	
GCF_900215245.1_IMG-taxon_2617270901_annotated_assembly_genomic	6511547	
GCF_000015105.1_ASM1510v1_genomic	1160782	
GCF_006363895.1_ASM636389v1_genomic	1269612	
GCF_000190595.1_ASM19059v1_genomic	3765936	
GCF_900114265.1_IMG-taxon_2675903155_annotated_assembly_genomic	4188560	
GCF_013460375.1_ASM1346037v1_genomic	1505922	
GCF_002892185.1_ASM289218v1_genomic	4248079	
GCF_002211785.1_ASM221178v1_genomic	2197430	
GCF_008369745.1_ASM836974v1_genomic	5497186	
GCF_004328865.1_ASM432886v1_genomic	4597803	
GCF_019797925.1_ASM1979792v1_genomic	5380608	
GCF_014623485.1_ASM1462348v1_genomic	2944264	
GCF_003072465.1_ASM307246v1_genomic	741697	
GCF_000371925.1_ASM37192v1_genomic	3923954	
GCF_014251295.1_ASM1425129v1_genomic	637404	
GCF_000315015.1_ASM31501v1_genomic	5055761	
GCF_002814075.1_ASM281407v1_genomic	4526271	
GCF_007993795.1_ASM799379v1_genomic	3409178	
GCF_001642835.1_ASM164283v1_genomic	3834113	
GCF_001547755.1_ASM154775v1_genomic	1469434	
GCF_012295615.1_ASM1229561v1_genomic	3550395	
GCF_000299365.1_ASM29936v1_genomic	1639964	
GCF_001889445.1_ASM188944v1_genomic	2708311	
GCF_013394595.1_ASM1339459v1_genomic	4512651	
GCF_003711265.1_ASM371126v1_genomic	2832685	
GCF_019916025.1_ASM1991602v1_genomic	3566216	
GCF_011009015.1_ASM1100901v1_genomic	6687090	
GCF_000186865.1_v_1.0_genomic	56660572	
GCF_004014855.1_ASM401485v1_genomic	3293048	
GCF_016801755.1_ASM1680175v1_genomic	4046066	
GCF_000196095.1_ASM19609v1_genomic	5165770	
GCF_000963865.1_ASM96386v1_genomic	3274259	
GCF_018394375.1_ASM1839437v1_genomic	5868373	
GCF_010918895.1_ASM1091889v1_genomic	3337186	
GCF_000012805.1_ASM1280v1_genomic	3522111	
GCF_020281205.1_ASM2028120v1_genomic	2938767	
GCF_002076835.1_ASM207683v1_genomic	2154362	
GCF_020138775.1_ASM2013877v1_genomic	3275424	
GCF_000260965.1_ASM26096v1_genomic	2745290	
GCF_002736205.1_ASM273620v1_genomic	5373360	
GCF_000190735.1_ASM19073v2_genomic	4635236	
GCF_009901525.1_ASM990152v1_genomic	5500985	
GCF_000423065.1_ASM42306v1_genomic	3513826	
GCF_900460995.1_42552_F01_genomic	4929686	
