Taxonomy	reERR3589553	reERR3589554	reERR3589555	reERR3589556	reERR3589557	reERR3589558	reERR3589559	reERR3589560	reERR3589561	reERR3589562	reERR3589563	reERR3589564	reERR3589565	reERR3589566	reERR3589567	reERR3589568	reERR3589569	reERR3589570	reERR3589571	reERR3589572	reERR3589573	reERR3589574	reERR3589575	reERR3589576	reERR3589577	reERR3589578	reERR3589579	reERR3589580	reERR3589581	reERR3589582	reERR3589583	reERR3589584	reERR3589585	reERR3589586	reERR3589587	reERR3589588	reERR3589589	reERR3589590	reERR3589591	reERR3589592	reERR3589593
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__GCA-2700405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0687339713551	0.559814692442716	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__GCA-2700405|s__GCA-2700405 sp014239895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0687339713551	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__GCA-2700405|s__GCA-2700405 sp018657955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.559814692442716	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Hel1-33-131	0	1.83998647261549	0	0	0	0	0	0	0	0	0	0	2.68430938930338	0	0	0.177210063026275	0	0	0	0	0	0.654263281161646	0	0	0	0.305981447043764	1.90147636322514	0	0	0	0	0	0	0.317100134670871	0	9.09012363091194	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Hel1-33-131|s__Hel1-33-131 sp018608625	0	1.83998647261549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.654263281161646	0	0	0	0.305981447043764	1.90147636322514	0	0	0	0	0	0	0	0	4.89017810259002	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Hel1-33-131|s__Hel1-33-131 sp018608765	0	0	0	0	0	0	0	0	0	0	0	0	0.251774336609134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.920014457485062	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__MAG-120531	0	0	0.149095806910478	0.0858091787407537	0.166731829485863	0	0	0	0	0	0	0	0	0	0	2.08966742740496	0	0	0	0	0	0	0.318495846613382	0	0	0	0	0.123594523859376	0.147524931440125	0	0	0	0	0	0.225398620745578	0.41986404974888	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__MAG-120531|s__MAG-120531 sp000173115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33412045346841	0	0	0	0	0	0	0.318495846613382	0	0	0	0	0	0	0	0	0	0	0	0.225398620745578	0.41986404974888	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__MAG-120531|s__MAG-120531 sp905182295	0	0	0	0.0858091787407537	0.166731829485863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123594523859376	0.147524931440125	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__MAG-121220-bin8	0	3.102320992444	0	0.357734764091062	3.6639258711412	0	2.84137819984545	0	0	0	0	0	0	0	0	0	2.44908967044381	0.67560842672392	0.849038637108436	3.084226342563	0	0	0	0	0	1.54452382917317	3.10673546604536	0	0	0	0	0	0	0	0	0	0	0	5.28613466744373	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__MAG-121220-bin8|s__MAG-121220-bin8 sp002700465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.28613466744373	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__MAG-121220-bin8|s__MAG-121220-bin8 sp012959395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67560842672392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__MAG-121220-bin8|s__MAG-121220-bin8 sp905181625	0	0	0	0	0.509555877196269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__MAG-121220-bin8|s__MAG-121220-bin8 sp905182765	0	3.102320992444	0	0.357734764091062	3.15436999394493	0	2.84137819984545	0	0	0	0	0	0	0	0	0	2.44908967044381	0	0.849038637108436	3.084226342563	0	0	0	0	0	1.54452382917317	3.10673546604536	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__MED-G11	0	0	0	0	0	0	0	0	0	0	1.2383817984901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48487865539567	0	0	1.35116567595219	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__MED-G11|s__MED-G11 sp002729755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35116567595219	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__MED-G11|s__MED-G11 sp014239665	0	0	0	0	0	0	0	0	0	0	1.2383817984901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48487865539567	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__MS024-2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0.800625054850733	0	0.399409310614869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__MS024-2A|s__MS024-2A sp000173095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.399409310614869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__MS024-2A|s__MS024-2A sp905182305	0	0	0	0	0	0	0	0	0	0	0	0	0	0.800625054850733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Patiriisocius	0	0	0	0	0	0	0	0	0	0	0	0.176867634985327	0	0	0	2.54450164038516	0	0	0	0	0.248804536889705	0	0	0	0	0.634133714952862	0.582588063366719	0	0	0.127709170765307	0	0	0	0	0	0	0	0	0.15124893698553	1.39162923602003	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Patiriisocius|s__Patiriisocius sp905182755	0	0	0	0	0	0	0	0	0	0	0	0.176867634985327	0	0	0	2.54450164038516	0	0	0	0	0.248804536889705	0	0	0	0	0.634133714952862	0.582588063366719	0	0	0.127709170765307	0	0	0	0	0	0	0	0	0	1.39162923602003	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter	0	0.671849913041735	0.334548561099845	0	0	0.921163180886398	0	0	0.390000614446531	0	0	0	0.862637900665893	0	0	0.293703721012445	0.239033489124906	0	0	0.677213167729455	0	0.149668673168058	0	0	0.706941586519985	0	0	0	0	0	0	0	0	0.6826890591509	0	4.62317457525047	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter|s__Polaribacter sp905181765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.14483077141582	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__SCGC-AAA160-P02	0	0	0.737864073146819	0	0	0	0	0	0	0	0	0	0	0	0	0	0.577599655987387	0	0	0	0	0	0	0	0	0	0	0.522457614641946	1.51428451835188	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__SCGC-AAA160-P02|s__SCGC-AAA160-P02 sp000383355	0	0	0.737864073146819	0	0	0	0	0	0	0	0	0	0	0	0	0	0.577599655987387	0	0	0	0	0	0	0	0	0	0	0.522457614641946	1.51428451835188	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__SGZJ01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59148680668805	0	0	0	0	0	0.789003609665267	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__UBA3537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.326252839656936	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__UBA3537|s__UBA3537 sp002684355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.326252839656936	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__UBA7428	0.586425635160614	1.6791548785236	0.828739929604731	1.90716654795599	0.4745969766396	0.445369961667813	2.42422475525877	0	0	0	0	0.202111206087766	0	0.723834812318694	0	0.166050847035517	0.658264195404253	0	1.20754497813461	0.760854735671595	0.486589288136665	0.20622572739731	0	0.266925803541287	0.608285248859151	0.605394528249103	0.76168356182678	1.05828011186645	0.807172584538283	0	0	0	0	0	0	0	0.963183509423625	0	0	0.066201681401796	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__UBA7428|s__UBA7428 sp002477625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332030741227436	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__UBA7428|s__UBA7428 sp003023645	0.586425635160614	1.11503209913943	0.828739929604731	1.90716654795599	0.4745969766396	0	2.03587819974909	0	0	0	0	0	0	0.496232114286216	0	0.166050847035517	0.658264195404253	0	0.899169647203148	0.760854735671595	0.486589288136665	0	0	0.266925803541287	0.608285248859151	0.605394528249103	0.76168356182678	1.05828011186645	0	0	0	0	0	0	0	0	0.963183509423625	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__UBA7428|s__UBA7428 sp018608425	0	0	0	0	0	0	0	0	0	0	0	0.202111206087766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066201681401796	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__UBA7428|s__UBA7428 sp905181615	0	0.564122779384168	0	0	0	0.445369961667813	0.388346555509677	0	0	0	0	0	0	0.227602698032477	0	0	0	0	0.30837533093146	0	0	0.20622572739731	0	0	0	0	0	0	0.475141843310847	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__UBA8316	0	0	0	0	0	0	0.353107999069588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116505573215731	0	0	0	0	0	0.336405899624056	0.206775544142611	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__UBA8316|s__UBA8316 sp905182575	0	0	0	0	0	0	0.353107999069588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116505573215731	0	0	0	0	0	0.336405899624056	0.206775544142611	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Ulvibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25413949450122	0	1.2073113202744	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Urechidicola	0	0	0	0	0	0	0	0	0	0	0	0	0.0867548325884838	0.156452937441947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__GCA-002722245	0	0	0	0	0	0	0	0	0.0960721084333446	0	0	0	0	0	0	0	0.443439898589094	0	0	0	0	0	0	0	0.112678300093873	0.086443788649607	0	0	0	0	0	0	0	0	0	0	0.309754656064626	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__GCA-002722245|g__GCA-002722245	0	0	0	0	0	0	0	0	0.0960721084333446	0	0	0	0	0	0	0	0.443439898589094	0	0	0	0	0	0	0	0.112678300093873	0	0	0	0	0	0	0	0	0	0	0	0.309754656064626	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__GCA-002722245|g__GCA-002722245|s__GCA-002722245 sp905182585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.443439898589094	0	0	0	0	0	0	0	0.112678300093873	0	0	0	0	0	0	0	0	0	0	0	0.309754656064626	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Salibacteraceae	0	0.0847077211207971	0	0	0	0	0.215484276059599	0	0.0974300691383198	0	0	0	5.79551568895216	0	0	0	0	0	0.0927527471312293	0	0	0	0	0	0	0	0	0.162749033287481	0	0	0	0	0	0.118719341462564	1.56039695613969	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Salibacteraceae|g__CAJIZE01	0	0	0	0	0	0	0	0	0	0	0	0	2.41264004447305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162749033287481	0	0	0	0	0	0	0.536002609695068	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Salibacteraceae|g__CAJIZE01|s__CAJIZE01 sp905181855	0	0	0	0	0	0	0	0	0	0	0	0	2.41264004447305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162749033287481	0	0	0	0	0	0	0.536002609695068	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Salibacteraceae|g__SHAN690	0	0	0	0	0	0	0	0	0	0	0	0	0.0955501020873491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Salibacteraceae|g__UBA2108	0	0.0847077211207971	0	0	0	0	0	0	0.0974300691383198	0	0	0	3.28732554239175	0	0	0	0	0	0.0927527471312293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02439434644462	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Salibacteraceae|g__UBA6770	0	0	0	0	0	0	0.215484276059599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118719341462564	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Salibacteraceae|g__UBA6770|s__UBA6770 sp905181875	0	0	0	0	0	0	0.215484276059599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118719341462564	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Schleiferiaceae	1.45177201991406	0.210678405421912	2.38672368633021	4.9843996186856	0.647857423375165	5.03983233345101	1.9140341361483	0.473564275144942	0.553641951307798	0	0	2.13567566293106	1.65032166722975	2.9276502269275	0.243973802710374	0.0795191362007573	1.40365351616979	0	1.36788553268664	2.78131946065874	1.66429187872765	1.16056058074716	1.763541110828	0.369914885779903	2.61124627660335	0.709270046571461	0.644487321465282	1.61438296236934	2.26440440866964	0.424815884872696	0.261655814181729	0	0	0.842791911703685	4.35492377388474	6.83890875507072	2.29414779126924	4.67362966534621	0.480998366806451	1.32657980046346	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Schleiferiaceae|g__TMED14	0	0	0	0	0	0	0	0	0.464593995837761	0	0	0	0.155736875302646	0	0	0.0795191362007573	0	0	0	0	0	0	1.23995338208641	0	0	0	0	0	0	0.424815884872696	0.261655814181729	0	0	0	0	0	0	0	0.375811891594457	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Schleiferiaceae|g__TMED14|s__TMED14 sp001438205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0795191362007573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Schleiferiaceae|g__UBA10364	1.05762725051325	0.210678405421912	2.38672368633021	4.9843996186856	0.647857423375165	5.03983233345101	1.9140341361483	0.121669532972311	0.0890479554700367	0	0	2.13567566293106	1.4945847919271	2.86757986673992	0.243973802710374	0	1.40365351616979	0	1.36788553268664	2.78131946065874	1.32473897315171	1.03882784232544	0.523587728741592	0.369914885779903	2.61124627660335	0.180866219288144	0.245541287677917	1.61438296236934	2.26440440866964	0	0	0	0	0.842791911703685	4.17310454323056	6.83890875507072	2.29414779126924	4.67362966534621	0.105186475211995	1.32657980046346	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Schleiferiaceae|g__UBA10364|s__UBA10364 sp002387615	0	0	0	0	0	0	0	0	0	0	0	1.60301295707145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105186475211995	0.885088375971833	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Schleiferiaceae|g__UBA10364|s__UBA10364 sp905182675	1.05762725051325	0.210678405421912	2.38672368633021	4.9843996186856	0.647857423375165	5.03983233345101	1.9140341361483	0.121669532972311	0.0890479554700367	0	0	0.532662705859613	1.4945847919271	2.86757986673992	0.243973802710374	0	1.40365351616979	0	1.36788553268664	2.78131946065874	1.32473897315171	1.03882784232544	0.523587728741592	0.369914885779903	2.61124627660335	0.180866219288144	0.245541287677917	1.61438296236934	2.26440440866964	0	0	0	0	0.842791911703685	4.17310454323056	6.83890875507072	2.29414779126924	4.67362966534621	0	0.441491424491631	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Schleiferiaceae|g__UBA3442	0.394144769400808	0	0	0	0	0	0	0.351894742172631	0	0	0	0	0	0.0600703601875859	0	0	0	0	0	0	0.339552905575948	0.121732738421729	0	0	0	0.528403827283317	0.398946033787365	0	0	0	0	0	0	0	0.181819230654174	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Schleiferiaceae|g__UBA3442|s__UBA3442 sp002378565	0.394144769400808	0	0	0	0	0	0	0.351894742172631	0	0	0	0	0	0.0600703601875859	0	0	0	0	0	0	0.339552905575948	0.121732738421729	0	0	0	0.528403827283317	0.398946033787365	0	0	0	0	0	0	0	0.181819230654174	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UA16	0.703682724101579	0	0	0	0	0.169614470418211	0.315721360920804	0.16025277833362	0.0901686094787254	0.179960764239229	0	0	0.110971477643932	0.12518135338054	0.549718156182798	0.181056753643229	0	0	1.21489402111809	0.6580688534846	0	0.373389112454123	0.119815479259502	0.467279443793292	0.0904062313999215	1.77605373576483	0.340792477409433	0	0.321761174603959	0	0.115934089734988	0	0	1.35166114837723	0.19952351254839	0	0.861610734005223	0	0.785702259004317	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UA16|g__ASP10-05a	0.161506128347272	0	0	0	0	0.169614470418211	0.0715415668379055	0	0	0	0	0	0	0.12518135338054	0	0	0	0	0.985776841382417	0.372718872846021	0	0.0909419046902353	0	0	0.0904062313999215	0.222296526442857	0	0	0.321761174603959	0	0	0	0	1.23614384907325	0	0	0.483298087377106	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UA16|g__ASP10-05a|s__ASP10-05a sp905182895	0.161506128347272	0	0	0	0	0.169614470418211	0.0715415668379055	0	0	0	0	0	0	0.12518135338054	0	0	0	0	0.985776841382417	0.372718872846021	0	0.0909419046902353	0	0	0.0904062313999215	0.222296526442857	0	0	0.321761174603959	0	0	0	0	1.23614384907325	0	0	0.483298087377106	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UA16|g__UA16	0	0	0	0	0	0	0.103674431573343	0	0	0	0	0	0	0	0	0.181056753643229	0	0	0	0	0	0	0	0.182301032106228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UA16|g__UBA11663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115934089734988	0	0	0	0	0	0	0	0.685012863579363	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UA16|g__UBA974	0.542176595754306	0	0	0	0	0	0.140505362509556	0.16025277833362	0.0901686094787254	0.179960764239229	0	0	0.110971477643932	0	0.549718156182798	0	0	0	0.229117179735672	0.285349980638579	0	0.282447207763888	0.119815479259502	0.284978411687064	0	1.47362396247878	0.340792477409433	0	0	0	0	0	0	0.115517299303986	0.19952351254839	0	0.378312646628117	0	0.100689395424954	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UA16|g__UBA974|s__UBA974 sp905480095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100689395424954	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UBA10066	0	1.00625548513662	0.309983141117307	0.0989356772132142	0	2.01118448834889	0.179516418240888	0	0	0	0	0	0	0	0	0	0	0	0.452883354332322	0.650456956337816	0	0	0	0	2.42831733384916	0	0.811359938125965	0	0.778995642282647	0	0	0	0	0.129825023178354	0	0	2.30372205405557	0.666348531952515	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UBA10066|g__CAJJDF01	0	1.00625548513662	0.309983141117307	0.0989356772132142	0	2.01118448834889	0.179516418240888	0	0	0	0	0	0	0	0	0	0	0	0.452883354332322	0.650456956337816	0	0	0	0	2.42831733384916	0	0.811359938125965	0	0.26002697652532	0	0	0	0	0.129825023178354	0	0	2.30372205405557	0.666348531952515	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UBA10066|g__CAJJDF01|s__CAJJDF01 sp905182785	0	1.00625548513662	0.309983141117307	0.0989356772132142	0	2.01118448834889	0.179516418240888	0	0	0	0	0	0	0	0	0	0	0	0.452883354332322	0.650456956337816	0	0	0	0	2.42831733384916	0	0.811359938125965	0	0.26002697652532	0	0	0	0	0.129825023178354	0	0	2.30372205405557	0.666348531952515	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UBA10066|g__MED-G20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.518968665757327	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UBA10066|g__MED-G20|s__MED-G20 sp905181675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.518968665757327	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UBA7312	0	0	0	0	0.148035582471973	0	0.075685660414197	0	0	0.165368728830019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121541068633139	0	0	0	0	0	0	0	0.805228118120742	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UBA7312|g__JABAYQ01	0	0	0	0	0.148035582471973	0	0.075685660414197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121541068633139	0	0	0	0	0	0	0	0.805228118120742	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UBA7312|g__JABAYQ01|s__JABAYQ01 sp018608925	0	0	0	0	0.148035582471973	0	0.075685660414197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121541068633139	0	0	0	0	0	0	0	0.805228118120742	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UBA7312|g__UBA7312	0	0	0	0	0	0	0	0	0	0.165368728830019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__UBA7430	0.349796151518356	0	0	0	0	1.12321140044563	0.0895311137560632	0	0	0	0.134403125064784	0	0	0.12868176158141	0	0	0	0	0.749828589397538	0.419455379241811	0	0	0	0	0	0.208017903272339	0	0	0.338946262451104	0	0	0	0	0.0864127654009481	0.111784799746455	0	0	0	0	0	0
