Taxonomy	reSRR16235394	reSRR16235395	reSRR16235396	reSRR16235397	reSRR16235398	reSRR16235399	reSRR16235400	reSRR16235401	reSRR16235402	reSRR16235403	reSRR16235404	reSRR16235405	reSRR16235406	reSRR16235407	reSRR16235408	reSRR16235409
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	14.3946071010906	10.8295476429615	6.84078891160774	0.42799966054367	1.36091473823944	8.50761476923456	15.1328717728073	3.97162881724769	0	22.844022377676	36.4789905664624	24.0022546798821	0	7.33152110720507	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1153	2.03242093677107	0	0	0	0	1.51947536798084	0	0	0	5.01984155538548	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1153|s__GGB1153_SGB1481	2.03242093677107	0	0	0	0	1.51947536798084	0	0	0	5.01984155538548	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1153|s__GGB1153_SGB1481|t__SGB1481	2.03242093677107	0	0	0	0	1.51947536798084	0	0	0	5.01984155538548	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1219	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317012784480548	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1219|s__GGB1219_SGB1586	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317012784480548	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1219|s__GGB1219_SGB1586|t__SGB1586	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317012784480548	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	12.3621861643195	10.8295476429615	6.84078891160774	0.42799966054367	1.36091473823944	6.98813940125372	15.1328717728073	3.97162881724769	0	17.8241808222906	36.4789905664624	24.0022546798821	0	7.01450832272452	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	12.3621861643195	10.8295476429615	5.71399987342209	0	0	4.48305876673608	15.1328717728073	3.97162881724769	0	16.0982043705063	36.4789905664624	22.2930158578808	0	7.01450832272452	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri|t__SGB1626	12.3621861643195	10.8295476429615	5.71399987342209	0	0	4.48305876673608	15.1328717728073	3.97162881724769	0	16.0982043705063	36.4789905664624	22.2930158578808	0	7.01450832272452	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_lascolaii	0	0	0	0.42799966054367	0.117557010563165	1.14341797302641	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_lascolaii|t__SGB1585	0	0	0	0.42799966054367	0.117557010563165	1.14341797302641	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_SGB1638	0	0	1.12678903818565	0	1.24335772767628	0.734279056898271	0	0	0	1.72597645178428	0	1.70923882200129	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_SGB1638|t__SGB1638	0	0	1.12678903818565	0	1.24335772767628	0.734279056898271	0	0	0	1.72597645178428	0	1.70923882200129	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_P4_51	0	0	0	0	0	0.627383604592959	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_P4_51|t__SGB1666	0	0	0	0	0	0.627383604592959	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0	0	0	0	0	0.265478435521677	0	0	0	0	0	0	0	0	0.043985534814764	0.249294575874646
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180821125427642
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180821125427642
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis|t__SGB2318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180821125427642
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB1679	0	0	0	0	0	0.265478435521677	0	0	0	0	0	0	0	0	0.043985534814764	0.068473450447004
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB1679|s__GGB1679_SGB2311	0	0	0	0	0	0.265478435521677	0	0	0	0	0	0	0	0	0.043985534814764	0.068473450447004
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB1679|s__GGB1679_SGB2311|t__SGB2311	0	0	0	0	0	0.265478435521677	0	0	0	0	0	0	0	0	0.043985534814764	0.068473450447004
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	0	0	0	0.208039089325416	0.0976392484657558	0	0.400225682725273	0	0	0	0	0	0	0	0.361082520548205	0.194379912461794
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides	0	0	0	0.134129729980951	0.0976392484657558	0	0.174202151440627	0	0	0	0	0	0	0	0.125540060717848	0.194379912461794
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae	0	0	0	0.134129729980951	0.0976392484657558	0	0.174202151440627	0	0	0	0	0	0	0	0.125540060717848	0.194379912461794
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae|t__SGB1949	0	0	0	0.134129729980951	0.0976392484657558	0	0.174202151440627	0	0	0	0	0	0	0	0.125540060717848	0.194379912461794
k__Bacteria|p__Bacteroidetes|c__CFGB11600	1.53819872453335	3.22458712575585	0	0.520275677885744	0	0	0.915387388138933	0.559854012807745	0	0	0.567798765684374	0	0	0	0	0.485634518587782
k__Bacteria|p__Bacteroidetes|c__CFGB11600|o__OFGB11600	1.53819872453335	3.22458712575585	0	0.520275677885744	0	0	0.915387388138933	0.559854012807745	0	0	0.567798765684374	0	0	0	0	0.485634518587782
k__Bacteria|p__Bacteroidetes|c__CFGB11600|o__OFGB11600|f__FGB11600	1.53819872453335	3.22458712575585	0	0.520275677885744	0	0	0.915387388138933	0.559854012807745	0	0	0.567798765684374	0	0	0	0	0.485634518587782
k__Bacteria|p__Bacteroidetes|c__CFGB11600|o__OFGB11600|f__FGB11600|g__GGB33927	1.53819872453335	3.22458712575585	0	0.520275677885744	0	0	0.915387388138933	0.559854012807745	0	0	0.567798765684374	0	0	0	0	0.485634518587782
k__Bacteria|p__Bacteroidetes|c__CFGB11600|o__OFGB11600|f__FGB11600|g__GGB33927|s__GGB33927_SGB48464	1.53819872453335	3.22458712575585	0	0.520275677885744	0	0	0.915387388138933	0.559854012807745	0	0	0.567798765684374	0	0	0	0	0.485634518587782
k__Bacteria|p__Bacteroidetes|c__CFGB11600|o__OFGB11600|f__FGB11600|g__GGB33927|s__GGB33927_SGB48464|t__SGB48464	1.53819872453335	3.22458712575585	0	0.520275677885744	0	0	0.915387388138933	0.559854012807745	0	0	0.567798765684374	0	0	0	0	0.485634518587782
k__Bacteria|p__Bacteroidetes|c__CFGB13043	0	0	1.62693193221559	0	0	0.387317415650208	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB13043|o__OFGB13043	0	0	1.62693193221559	0	0	0.387317415650208	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB13043|o__OFGB13043|f__FGB13043	0	0	1.62693193221559	0	0	0.387317415650208	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB13058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10106868282392
k__Bacteria|p__Bacteroidetes|c__CFGB13058|o__OFGB13058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10106868282392
k__Bacteria|p__Bacteroidetes|c__CFGB13058|o__OFGB13058|f__FGB13058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10106868282392
k__Bacteria|p__Bacteroidetes|c__CFGB1366	0	0	0	0.526606696222154	0.202818471866916	1.9903652848707	0.777967639691574	0	0	0	0	0	0	0	0.895712732543906	1.34712167937302
k__Bacteria|p__Bacteroidetes|c__CFGB1366|o__OFGB1366	0	0	0	0.526606696222154	0.202818471866916	1.9903652848707	0.777967639691574	0	0	0	0	0	0	0	0.895712732543906	1.34712167937302
k__Bacteria|p__Bacteroidetes|c__CFGB1366|o__OFGB1366|f__FGB1366	0	0	0	0.526606696222154	0.202818471866916	1.9903652848707	0.777967639691574	0	0	0	0	0	0	0	0.895712732543906	1.34712167937302
k__Bacteria|p__Bacteroidetes|c__CFGB1366|o__OFGB1366|f__FGB1366|g__GGB47741	0	0	0	0.526606696222154	0.202818471866916	1.9903652848707	0.777967639691574	0	0	0	0	0	0	0	0.895712732543906	1.34712167937302
k__Bacteria|p__Bacteroidetes|c__CFGB1366|o__OFGB1366|f__FGB1366|g__GGB47741|s__GGB47741_SGB65713	0	0	0	0.526606696222154	0.202818471866916	1.9903652848707	0.777967639691574	0	0	0	0	0	0	0	0.895712732543906	1.34712167937302
k__Bacteria|p__Bacteroidetes|c__CFGB1366|o__OFGB1366|f__FGB1366|g__GGB47741|s__GGB47741_SGB65713|t__SGB65713	0	0	0	0.526606696222154	0.202818471866916	1.9903652848707	0.777967639691574	0	0	0	0	0	0	0	0.895712732543906	1.34712167937302
k__Bacteria|p__Bacteroidetes|c__CFGB27697	0	0	0	0.0609779030798907	0	0.308525291944698	0	0	0	0	0	0	0	0	0.0390246911585128	0
k__Bacteria|p__Bacteroidetes|c__CFGB27697|o__OFGB27697	0	0	0	0.0609779030798907	0	0.308525291944698	0	0	0	0	0	0	0	0	0.0390246911585128	0
k__Bacteria|p__Bacteroidetes|c__CFGB27697|o__OFGB27697|f__FGB27697	0	0	0	0.0609779030798907	0	0.308525291944698	0	0	0	0	0	0	0	0	0.0390246911585128	0
k__Bacteria|p__Bacteroidetes|c__CFGB27697|o__OFGB27697|f__FGB27697|g__GGB47714	0	0	0	0.0609779030798907	0	0.308525291944698	0	0	0	0	0	0	0	0	0.0390246911585128	0
k__Bacteria|p__Bacteroidetes|c__CFGB27697|o__OFGB27697|f__FGB27697|g__GGB47714|s__GGB47714_SGB65685	0	0	0	0.0609779030798907	0	0.308525291944698	0	0	0	0	0	0	0	0	0.0390246911585128	0
k__Bacteria|p__Bacteroidetes|c__CFGB27697|o__OFGB27697|f__FGB27697|g__GGB47714|s__GGB47714_SGB65685|t__SGB65685	0	0	0	0.0609779030798907	0	0.308525291944698	0	0	0	0	0	0	0	0	0.0390246911585128	0
k__Bacteria|p__Bacteroidetes|c__CFGB593	0	0	0	0.119094963225921	0	0.655641913138965	0	0	0	0	0	0	0	0.184315413831514	0.205425930271976	0.210614654531786
k__Bacteria|p__Bacteroidetes|c__CFGB593|o__OFGB593	0	0	0	0.119094963225921	0	0.655641913138965	0	0	0	0	0	0	0	0.184315413831514	0.205425930271976	0.210614654531786
k__Bacteria|p__Bacteroidetes|c__CFGB593|o__OFGB593|f__FGB593	0	0	0	0.119094963225921	0	0.655641913138965	0	0	0	0	0	0	0	0.184315413831514	0.205425930271976	0.210614654531786
k__Bacteria|p__Bacteroidetes|c__CFGB593|o__OFGB593|f__FGB593|g__GGB1345	0	0	0	0.119094963225921	0	0.655641913138965	0	0	0	0	0	0	0	0.184315413831514	0.205425930271976	0.210614654531786
k__Bacteria|p__Bacteroidetes|c__CFGB593|o__OFGB593|f__FGB593|g__GGB1345|s__GGB1345_SGB1803	0	0	0	0.119094963225921	0	0.655641913138965	0	0	0	0	0	0	0	0.184315413831514	0.205425930271976	0.210614654531786
k__Bacteria|p__Bacteroidetes|c__CFGB593|o__OFGB593|f__FGB593|g__GGB1345|s__GGB1345_SGB1803|t__SGB1803	0	0	0	0.119094963225921	0	0.655641913138965	0	0	0	0	0	0	0	0.184315413831514	0.205425930271976	0.210614654531786
k__Bacteria|p__Bacteroidetes|c__CFGB627	0	0	0	0	0	0.336526879794787	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB627|o__OFGB627	0	0	0	0	0	0.336526879794787	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB627|o__OFGB627|f__FGB627	0	0	0	0	0	0.336526879794787	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB627|o__OFGB627|f__FGB627|g__GGB1491	0	0	0	0	0	0.336526879794787	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB627|o__OFGB627|f__FGB627|g__GGB1491|s__GGB1491_SGB2066	0	0	0	0	0	0.336526879794787	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB627|o__OFGB627|f__FGB627|g__GGB1491|s__GGB1491_SGB2066|t__SGB2066	0	0	0	0	0	0.336526879794787	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB628	0	0	0	0.121282998671364	0	0.348834283558996	0.173231821478442	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB628|o__OFGB628	0	0	0	0.121282998671364	0	0.348834283558996	0.173231821478442	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB628|o__OFGB628|f__FGB628	0	0	0	0.121282998671364	0	0.348834283558996	0.173231821478442	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB628|o__OFGB628|f__FGB628|g__GGB1492	0	0	0	0.121282998671364	0	0.348834283558996	0.173231821478442	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB628|o__OFGB628|f__FGB628|g__GGB1492|s__GGB1492_SGB2067	0	0	0	0.121282998671364	0	0.348834283558996	0.173231821478442	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB628|o__OFGB628|f__FGB628|g__GGB1492|s__GGB1492_SGB2067|t__SGB2067	0	0	0	0.121282998671364	0	0.348834283558996	0.173231821478442	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB9547	0	0	0	0.181299909001966	0	0.531271700852443	0	0	0	0	0	0	0	0	0.122040809796846	0
k__Bacteria|p__Bacteroidetes|c__CFGB9547|o__OFGB9547	0	0	0	0.181299909001966	0	0.531271700852443	0	0	0	0	0	0	0	0	0.122040809796846	0
k__Bacteria|p__Bacteroidetes|c__CFGB9547|o__OFGB9547|f__FGB9547	0	0	0	0.181299909001966	0	0.531271700852443	0	0	0	0	0	0	0	0	0.122040809796846	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0	0	0	0	0	0	0.178703944533606	0	0	0	0	0	0	0	0	0.0957753023652753
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	0	0	0	0	0	0	0.178703944533606	0	0	0	0	0	0	0	0	0.0957753023652753
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	0	0	0	0	0	0	0.178703944533606	0	0	0	0	0	0	0	0	0.0957753023652753
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB48468	0	0	0	0	0	0	0.178703944533606	0	0	0	0	0	0	0	0	0.0957753023652753
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB48468|s__GGB48468_SGB66515	0	0	0	0	0	0	0.178703944533606	0	0	0	0	0	0	0	0	0.0957753023652753
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB48468|s__GGB48468_SGB66515|t__SGB66515	0	0	0	0	0	0	0.178703944533606	0	0	0	0	0	0	0	0	0.0957753023652753
k__Bacteria|p__Chlamydiae	0	0	0	0	0.116063111643467	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlamydiae|c__CFGB4738	0	0	0	0	0.116063111643467	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlamydiae|c__CFGB4738|o__OFGB4738	0	0	0	0	0.116063111643467	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlamydiae|c__CFGB4738|o__OFGB4738|f__FGB4738	0	0	0	0	0.116063111643467	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlamydiae|c__CFGB4738|o__OFGB4738|f__FGB4738|g__GGB13744	0	0	0	0	0.116063111643467	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlamydiae|c__CFGB4738|o__OFGB4738|f__FGB4738|g__GGB13744|s__GGB13744_SGB21119	0	0	0	0	0.116063111643467	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlamydiae|c__CFGB4738|o__OFGB4738|f__FGB4738|g__GGB13744|s__GGB13744_SGB21119|t__SGB21119	0	0	0	0	0.116063111643467	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria	0	0	0	0	0	0	0	0	0	2.11783494713556	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified	0	0	0	0	0	0	0	0	0	2.11783494713556	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales	0	0	0	0	0	0	0	0	0	2.11783494713556	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae	0	0	0	0	0	0	0	0	0	2.11783494713556	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus	0	0	0	0	0	0	0	0	0	2.11783494713556	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB47106	0	0	0	0	0	0	0	0	0	2.11783494713556	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB47106|t__SGB47106	0	0	0	0	0	0	0	0	0	2.11783494713556	0	0	0	0	0	0
k__Bacteria|p__Firmicutes	18.4668341684238	19.6295586788634	28.8247484373681	33.2736575866654	30.370169993821	35.6177382050133	15.970945561717	21.7043138486145	30.5346806571813	14.3489974057922	13.8516553040652	12.684238786497	11.1359020908149	24.5179151546846	16.089820324548	28.1539891786244
k__Bacteria|p__Firmicutes|c__Bacilli	0	0	0.282515887489207	0.0948295925993614	0.0935810170882704	0	0	0	0	0	0	0	0	0	0.0450647216001543	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0450647216001543	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0450647216001543	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__GGB39755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0450647216001543	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__GGB39755|s__GGB39755_SGB58502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0450647216001543	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__GGB39755|s__GGB39755_SGB58502|t__SGB58502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0450647216001543	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0	0	0.282515887489207	0.0948295925993614	0.0935810170882704	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0	0	0.282515887489207	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	0	0	0.282515887489207	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_acidophilus	0	0	0.282515887489207	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_acidophilus|t__SGB7044	0	0	0.282515887489207	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0	0	0	0.0948295925993614	0.0935810170882704	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	0	0	0	0.0948295925993614	0.0935810170882704	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_orisratti	0	0	0	0.0948295925993614	0.0935810170882704	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_orisratti|t__SGB29803	0	0	0	0.0948295925993614	0.0935810170882704	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11327	0	0	0	1.52498618790343	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11327|o__OFGB11327	0	0	0	1.52498618790343	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11327|o__OFGB11327|f__FGB11327	0	0	0	1.52498618790343	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11327|o__OFGB11327|f__FGB11327|g__GGB33347	0	0	0	1.52498618790343	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11327|o__OFGB11327|f__FGB11327|g__GGB33347|s__GGB33347_SGB48620	0	0	0	1.52498618790343	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11327|o__OFGB11327|f__FGB11327|g__GGB33347|s__GGB33347_SGB48620|t__SGB48620	0	0	0	1.52498618790343	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11357	0	0	0	0.173737375685821	0	0	0	0	0	0	0	0	0	0	0	0.119441130181242
k__Bacteria|p__Firmicutes|c__CFGB11357|o__OFGB11357	0	0	0	0.173737375685821	0	0	0	0	0	0	0	0	0	0	0	0.119441130181242
k__Bacteria|p__Firmicutes|c__CFGB11357|o__OFGB11357|f__FGB11357	0	0	0	0.173737375685821	0	0	0	0	0	0	0	0	0	0	0	0.119441130181242
k__Bacteria|p__Firmicutes|c__CFGB11357|o__OFGB11357|f__FGB11357|g__GGB41473	0	0	0	0.173737375685821	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11357|o__OFGB11357|f__FGB11357|g__GGB41473|s__GGB41473_SGB58537	0	0	0	0.173737375685821	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11357|o__OFGB11357|f__FGB11357|g__GGB41473|s__GGB41473_SGB58537|t__SGB58537	0	0	0	0.173737375685821	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11474	0.475855941574829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11474|o__OFGB11474	0.475855941574829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11474|o__OFGB11474|f__FGB11474	0.475855941574829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11474|o__OFGB11474|f__FGB11474|g__GGB33647	0.475855941574829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11474|o__OFGB11474|f__FGB11474|g__GGB33647|s__GGB33647_SGB53813	0.475855941574829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11474|o__OFGB11474|f__FGB11474|g__GGB33647|s__GGB33647_SGB53813|t__SGB53813	0.475855941574829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11494	0	0	0	0	0	0	0.874564625000489	0	0	0	1.15278972717808	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11494|o__OFGB11494	0	0	0	0	0	0	0.874564625000489	0	0	0	1.15278972717808	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11494|o__OFGB11494|f__FGB11494	0	0	0	0	0	0	0.874564625000489	0	0	0	1.15278972717808	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11494|o__OFGB11494|f__FGB11494|g__GGB33728	0	0	0	0	0	0	0.874564625000489	0	0	0	1.15278972717808	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11494|o__OFGB11494|f__FGB11494|g__GGB33728|s__GGB33728_SGB59725	0	0	0	0	0	0	0.874564625000489	0	0	0	1.15278972717808	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11494|o__OFGB11494|f__FGB11494|g__GGB33728|s__GGB33728_SGB59725|t__SGB59725	0	0	0	0	0	0	0.874564625000489	0	0	0	1.15278972717808	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB11511	0	0	0	0	0	0.317697092449505	0.247009805924498	0	0	0	0	0	0	0	0	0.152660614050552
k__Bacteria|p__Firmicutes|c__CFGB11511|o__OFGB11511	0	0	0	0	0	0.317697092449505	0.247009805924498	0	0	0	0	0	0	0	0	0.152660614050552
k__Bacteria|p__Firmicutes|c__CFGB11511|o__OFGB11511|f__FGB11511	0	0	0	0	0	0.317697092449505	0.247009805924498	0	0	0	0	0	0	0	0	0.152660614050552
