Taxonomy	reERR4183438	reERR4183439	reERR4183440	reERR4183441	reERR4183442	reERR4183443	reERR4183444	reERR4183445	reERR4183446	reERR4183447	reERR4183448	reERR4183449	reERR4183450	reERR4183451	reERR4183452	reERR4183453	reERR4183454	reERR4183455	reERR4183456	reERR4183457	reERR4183458	reERR4183459	reERR4183460	reERR4183461	reERR4183462	reERR4183463	reERR4183464	reERR4183465	reERR4183466	reERR4183467	reERR4183468	reERR4183469	reERR4183470	reERR4183471	reERR4183472	reERR4183473	reERR4183474	reERR4183475	reERR4183476	reERR4183477	reERR4183478	reERR4183479	reERR4183480	reERR4183481	reERR4183482	reERR4183483	reERR4183484	reERR4183485	reERR4183486	reERR4183487	reERR4183488	reERR4183489	reERR4183490	reERR4183491	reERR4183492	reERR4183493	reERR4183494	reERR4183495	reERR4183496	reERR4183497	reERR4183498	reERR4183499
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Paraprevotella|s__Paraprevotella xylaniphila	0	0.147210645832986	0	0	0	0.233591908603303	0	0	0.226331051653376	0.0702586210016885	0.349084701670815	0.246090116164905	0.0855720080434051	0	0	0	0.101225668993819	0.218269881713667	0.157399993799067	0	0	0.335489182438471	0.113540133847045	0.145193690101297	0.0909438185967799	0.136873210037307	0.197237453481454	0.172736842384362	0.103940674660741	0	0.436475606538241	0.550533220043049	0	0	0	0.2208604268802	0.0588334929257207	0.0667563151688741	0	0.167029825575575	0.109589293980873	0	0.39893241683637	0.397481454296896	0	0	0.120197534927182	0	0	0	0.103238639933467	0	0	0.283001493998429	0.304015595545083	0	0	0	0	0	0.0828090555500136	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola	8.52929417127764	0.872802024954287	3.54113143846189	0	0	0.47382688644009	3.18204239726096	7.85721688540724	0.650782890016791	0.205397192672626	1.80329515077532	3.45859171049618	0.379310730809347	3.45467331703126	5.10725950142459	6.39610426163202	1.41274226601575	3.234507919087	2.41589132604994	5.92199438543036	3.98565223559916	4.16383204549574	3.27451691668121	1.85069439082452	0.0963708651718681	3.27145742665032	3.46389784004988	5.18443831090133	7.02394886373636	0.860461212126799	3.12819682870688	2.76014905961334	1.40766740995042	3.13158583121054	3.70297695637422	4.66798943915563	3.37199517126647	1.06528938167035	0	2.99565432327658	5.13555862934297	6.06141808015512	19.2225820603813	11.20235296903	2.26874066400976	2.94342045711016	1.62246574739608	1.63193147637333	11.4255307515584	1.72814631070394	2.12729817374229	2.18850562635253	1.05374289578084	6.02034283856461	13.0869270675047	0.814683135411867	5.75804112055993	1.92351806207163	5.67167476541536	4.93881218113181	5.10371127878124	0.082608758266279
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327143302043557	0	0	0	0	0	0	0.122754273299672	0	0	0	0	0	0	0	0	0	0.291622239883268	0	0	0.0836065475121027	0	0	0	0	0	0	0	0.156691981969862	0	0	0	0.15464722152812	0	0	0	0	0	0.468333451422186	0	0	0	0	0	0.103068194026658	0.0997900081983769
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola coprocola	0.323426926262879	0.214675584634565	0.187304004567752	0	0	0	0.318897755177547	0.265025058680551	0	0.0782816281281085	0.115571810669549	0	0	0	0	0	0.218352527137098	0	0	0	0	0	0	0	0.0963708651718681	0.141957647419041	0	0	0	0.209069008726877	0	0	0.0713671541577703	0	0	0	0.128885499130197	0.125859423781475	0	0.130047884530543	0	0	0	0	0.105745228824574	0	0.143626095523528	0	0	0	0.133039760461028	0	0	0	0	0	0	0	0	0.239257632373713	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola coprophilus	0	0.0971886771077029	0.982823317784297	0	0	0	2.46075056021284	0	0	0.127115564544517	0.458270491607155	0	0	0.3041259562598	1.88872203992264	1.91783884602985	0	0	1.81902437179607	1.61184411466019	1.4323286755357	0	0	0.510954877625806	0	0.468937538645855	0.438020808873495	0.190347171979673	0.337273343346369	0.20386575360287	0	0	0	0.607513004245341	0.856199911553129	0	0.222607454755319	0	0	1.41099024262281	0.585474359067268	0.705720319052749	0	0	0.988584226612628	1.31025022297777	1.33290858096649	1.63193147637333	0.572360576367927	0.428399597533515	0.227257627631328	0	1.05374289578084	1.20636350940009	1.26538953526456	0.814683135411867	0.785736986983367	1.92351806207163	2.41797932579219	2.26522772432028	0	0.082608758266279
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola plebeius	3.49295777034011	0	0	0	0	0	0	0.438476427483795	0	0	0	0	0.207165484450227	0	0	0	0	1.80509222971899	0	0	0	0	0	0	0	0	2.30382082671259	0	0	0.447526449797053	1.77714125190669	1.98688605176472	0	0	0	1.19619827629215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola sp900544075	0	0	0.412636874371072	0	0	0	0.402394081870573	6.50793633424499	0	0	0.305912389829576	0.329730540633353	0	0	0	0	0.302029603068077	0.178338443869242	0	0	0	0	0	0.141204717542988	0	0.16275647457666	0	0	0	0	0.171139812897903	0	0	0	0	0.126096151799311	0	0.0655324438073881	0	0.081527584903803	0	0	0	0	0.451384060047437	0.623897597177967	0.145931070906061	0	0	0	0.105730034137559	0	0	0.377545943398572	0.423408965046042	0	0	0	0	0.631606523985884	0.140596304355704	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola sp900546645	3.664181113036	0	1.53795604194619	0	0	0	0	0	0	0	0	0.867626048773657	0.17214524635912	0	2.87902917563998	0	0	1.04072648626927	0	3.97902830321444	0	0.823129454208249	1.61757823640619	0	0	1.42404610700394	0	0	0	0	0.582212092127788	0	1.12258778836299	0	0	2.61000261930406	0	0	0	0	0	0	1.26629388415228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95962343077301	0	2.92150071203201	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola sp900556845	1.04872836163866	0.560937763212019	0.420411199792575	0	0	0	0	0.645779064997902	0	0	0.1784217485319	0	0	0	0	4.47826541560217	0.127950186603533	0	0.596866954253865	0	2.21471515527778	0	0	1.19853479565573	0	0	0	0	0	0	0	0	0.213712467429656	0.350704835597186	0	0.125759316932416	0	0.873897514081487	0	0	3.59512010053636	4.30520585868609	0	0	0	0	0	0	2.34931827325466	0	0	0	0	0	0	0	0	0	0	0	0.376033816335964	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola vulgatus	0	0	0	0	0	0	0	0	0.217877280834696	0	0	2.26123512108917	0	0	0	0	0	0.210350759229491	0	0	0	0	0.296946578918138	0	0	0	0.280619343289415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella	0	0	0	0	0	0	0	0	0	0	0.168344595761126	5.89181972641023	0.88403351780489	0	0	0	0	0	0	0.144774075731013	0	0.16829317440463	0	0	0	0.126198550081872	0	0	0	0	2.34511838257623	3.26165139464124	0	0	0	0	0	0	0	0	0.317249137461678	0.375445851205869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella copri	0	0	0	0	0	0	0	0	0	0	0	5.89181972641023	0.88403351780489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34511838257623	3.26165139464124	0	0	0	0	0	0	0	0	0.317249137461678	0.375445851205869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella sp000436915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16829317440463	0	0	0	0.126198550081872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella sp900553465	0	0	0	0	0	0	0	0	0	0	0.168344595761126	0	0	0	0	0	0	0	0	0.144774075731013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae	0	0	0	0	0	0	0.229418510725949	0	0	0	0	0	0	0.175697445545508	0.242449731190635	0.300397806366566	0	0	0	0	0	0.22775449836854	0	0.161475461010243	0.144900985882975	0	0	0.0965059407602514	0	0	0	0	0.270643710812712	0.350801465675843	0	0	0	0	0	0.106122081439714	0	0	0	0	0	0	0	0	0.210042050022796	0	0.223154472616763	0.325176002466986	0	0	0	0	0	0.113012222217506	0	0.310900325164194	0.290375981755211	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Odoribacter	0	0	0	0	0	0	0.229418510725949	0	0	0	0	0	0	0.175697445545508	0.242449731190635	0.300397806366566	0	0	0	0	0	0.22775449836854	0	0.161475461010243	0.144900985882975	0	0	0.0965059407602514	0	0	0	0	0.270643710812712	0.350801465675843	0	0	0	0	0	0.106122081439714	0	0	0	0	0	0	0	0	0.210042050022796	0	0.223154472616763	0.325176002466986	0	0	0	0	0	0.113012222217506	0	0.310900325164194	0.290375981755211	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Odoribacter|s__Odoribacter sp905193145	0	0	0	0	0	0	0.229418510725949	0	0	0	0	0	0	0	0.242449731190635	0.300397806366566	0	0	0	0	0	0.22775449836854	0	0.161475461010243	0.144900985882975	0	0	0.0965059407602514	0	0	0	0	0.270643710812712	0.350801465675843	0	0	0	0	0	0.106122081439714	0	0	0	0	0	0	0	0	0.210042050022796	0	0.223154472616763	0.325176002466986	0	0	0	0	0	0.113012222217506	0	0.310900325164194	0.290375981755211	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	0.0978606407954849	0.364962287460689	0.361771003614392	0	0	0.286592856855917	0.245202389994633	0.0720180382113134	10.1233466772842	1.29000036443102	1.4857607229367	7.4122574404339	32.9436784144572	4.341914313148	1.64291087360071	1.60486642282734	18.4645894294172	10.42626284733	1.24165571373117	1.3933671738615	1.34166072292191	18.4310338711232	4.04484125446673	0.625162902373134	0.862306253254164	2.4306878003226	3.4092286915408	0.142228353668326	0.183036448205564	0.13082817631057	29.0871980975149	33.0913889470036	0.298344988864888	3.76918950702883	5.1185857219456	11.4437258934269	0.413701244051823	0.198526994640015	0.210974956227724	0.285554705548556	1.35805453168885	1.55765600308347	0.197048192852494	0.202771579337642	0.917344480135388	1.17858885885029	0.868464010310059	1.08339236966159	0.347926302269497	0.268462753574682	1.14361338200536	1.45332099639032	0.454083750371328	0.43253889823936	0.442133971521675	0.55623158653498	0.533785915715323	0.947644494762233	1.22812969386786	0.547450731424128	1.10433606458545	0.501439707847961
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Amulumruptor	0	0	0	0	0	0	0	0	5.10712472458142	0.208339745309349	0	0	20.6630584059112	0	0	0	0	3.51943462593109	0	0	0	7.33067333113865	2.5709188395362	0	0	0.486499661340037	0.75554118051264	0	0	0	14.5611663397193	17.4236961187466	0	0	0	2.93560150934337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Amulumruptor|s__Amulumruptor sp900539915	0	0	0	0	0	0	0	0	5.10712472458142	0.208339745309349	0	0	20.6630584059112	0	0	0	0	3.51943462593109	0	0	0	7.33067333113865	2.5709188395362	0	0	0.486499661340037	0.75554118051264	0	0	0	14.5611663397193	17.4236961187466	0	0	0	2.93560150934337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__CAG-485	0	0	0	0	0	0	0	0	0.480803345775647	0	0	1.47699807483254	0.306920099176243	0	0	0	0.762121931674889	0.436112145533857	0	0	0	0	0.24978444313608	0	0	0.111893336925863	0	0	0	0	1.36202618316407	1.49783861905217	0	0	0	1.19200289976204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__CAG-485|s__CAG-485 sp002361235	0	0	0	0	0	0	0	0	0.480803345775647	0	0	1.47699807483254	0.306920099176243	0	0	0	0.762121931674889	0.436112145533857	0	0	0	0	0.24978444313608	0	0	0.111893336925863	0	0	0	0	1.36202618316407	1.49783861905217	0	0	0	1.19200289976204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__CAG-873	0	0	0	0	0	0	0	0	0.101408139622026	0	0	0.259620816866511	0.36705709131741	0	0	0	0.378493114277767	0.315597008978976	0	0	0	0.12069246903147	0	0	0	0	0	0	0	0	0.147836751648809	0	0	0	0	0.555580883840506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__CAG-873|s__CAG-873 sp009775195	0	0	0	0	0	0	0	0	0	0	0	0.259620816866511	0.106123162039689	0	0	0	0.142950117547392	0.113064319912072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__CAG-873|s__CAG-873 sp900554715	0	0	0	0	0	0	0	0	0.101408139622026	0	0	0	0.260933929277721	0	0	0	0.235542996730375	0.202532689066904	0	0	0	0.12069246903147	0	0	0	0	0	0	0	0	0.147836751648809	0	0	0	0	0.555580883840506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.371030474082053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella dubosii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.371030474082053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Limisoma	0.0978606407954849	0.364962287460689	0.361771003614392	0	0	0.286592856855917	0.245202389994633	0.0720180382113134	0.595605858673426	1.08166061912167	1.4857607229367	0.50933256559783	0.446855663541051	3.13640032353151	1.64291087360071	1.60486642282734	0.210410378300864	0.621712118388362	1.24165571373117	1.3933671738615	1.34166072292191	0.605663428045553	0.325161299180635	0.625162902373134	0.862306253254164	0.0954826290021171	0.595498890869276	0.142228353668326	0.183036448205564	0.13082817631057	0.184276619185265	0	0.298344988864888	3.76918950702883	5.1185857219456	0	0.413701244051823	0.198526994640015	0.210974956227724	0.285554705548556	1.35805453168885	1.55765600308347	0.197048192852494	0.202771579337642	0.917344480135388	1.17858885885029	0.868464010310059	1.08339236966159	0.347926302269497	0.268462753574682	1.14361338200536	1.45332099639032	0.454083750371328	0.43253889823936	0.442133971521675	0.55623158653498	0.533785915715323	0.947644494762233	1.22812969386786	0.547450731424128	1.10433606458545	0.501439707847961
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Limisoma|s__Limisoma sp900541935	0.0978606407954849	0.364962287460689	0.361771003614392	0	0	0.286592856855917	0.245202389994633	0.0720180382113134	0.472059221344514	0.624665102032466	0.64597923379596	0.409701083029313	0.446855663541051	0.723058908396859	0.464886628683322	0.455069156803725	0.210410378300864	0.398840844199482	0.522799798826572	0.543990111514374	0.603577369650342	0.437465401874895	0.325161299180635	0.513613500915343	0.212471025592003	0.0954826290021171	0.381599909654012	0.142228353668326	0.183036448205564	0.13082817631057	0.184276619185265	0	0.298344988864888	2.0905916810167	2.8530894302277	0	0.413701244051823	0.198526994640015	0.210974956227724	0.285554705548556	0.458678194919996	0.524168858223217	0.197048192852494	0.202771579337642	0.569791449078646	0.708311083142586	0.296954353013863	0.366769765082105	0.347926302269497	0.268462753574682	0.250612053715531	0.337305909043402	0.30622725334625	0.43253889823936	0.442133971521675	0.361742860303565	0.340963268740199	0.554204824732609	0.71967228997053	0.397809259571326	0.249423429378423	0.178857496355492
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Limisoma|s__Limisoma sp900556245	0	0	0	0	0	0	0	0	0.123546637328912	0.456995517089205	0.839781489140739	0.0996314825685174	0	2.41334141513465	1.17802424491739	1.14979726602362	0	0.22287127418888	0.718855914904596	0.84937706234713	0.738083353271569	0.168198026170658	0	0.111549401457791	0.649835227662161	0	0.213898981215263	0	0	0	0	0	0	1.67859782601214	2.2654962917179	0	0	0	0	0	0.899376336768855	1.03348714486025	0	0	0.347553031056742	0.470277775707703	0.571509657296196	0.716622604579489	0	0	0.893001328289826	1.11601508734691	0.147856497025078	0	0	0.194488726231415	0.192822646975124	0.393439670029624	0.50845740389733	0.149641471852802	0.854912635207022	0.322582211492469
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum	0	0	0	0	0	0	0	0	0	0	0	4.21323309513039	9.09489537617164	0	0	0	13.6572972698549	4.68727946433328	0	0	0	9.55068763528396	0.287036250131332	0	0	0.480609452727584	0	0	0	0	10.2714912636763	12.6742324380926	0	0	0	4.84094864745007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum|s__Muribaculum arabinoxylanisolvens	0	0	0	0	0	0	0	0	0	0	0	0	7.23366292616876	0	0	0	5.23797271961411	0	0	0	0	5.21140774458122	0.287036250131332	0	0	0	0	0	0	0	4.22638236846585	4.64449603147512	0	0	0	4.84094864745007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum|s__Muribaculum gordoncarteri	0	0	0	0	0	0	0	0	0	0	0	4.21323309513039	1.86123245000288	0	0	0	8.41932455024078	4.68727946433328	0	0	0	4.33927989070274	0	0	0	0.480609452727584	0	0	0	0	6.04510889521049	8.02973640661752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Paramuribaculum	0	0	0	0	0	0	0	0	0	0	0	0	0.735581471482324	0	0	0	0	0.107132121840338	0	0	0	0	0	0	0	0	0	0	0	0	0.124521497755426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Paramuribaculum|s__Paramuribaculum intestinale	0	0	0	0	0	0	0	0	0	0	0	0	0.735581471482324	0	0	0	0	0.107132121840338	0	0	0	0	0	0	0	0	0	0	0	0	0.124521497755426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__UBA7173	0	0	0	0	0	0	0	0	3.83840460863171	0	0	0.953072888006629	1.32931030685735	1.20551398961649	0	0	3.45626673530876	0.738995362324048	0	0	0	0.823317007623557	0.611940422482484	0	0	1.256202720327	2.05818862015889	0	0	0	2.06484896828369	1.49562177111226	0	0	0	1.91959195303096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__UBA7173|s__UBA7173 sp001701135	0	0	0	0	0	0	0	0	3.73059124513995	0	0	0.844047382518498	1.23346124565399	1.20551398961649	0	0	2.83114090258125	0	0	0	0	0.823317007623557	0.54305245588379	0	0	1.18963038724208	2.05818862015889	0	0	0	1.40226495763639	1.49562177111226	0	0	0	1.48255713206395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__UBA7173|s__UBA7173 sp900555165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224631913139323	0	0	0	0	0	0	0	0	0	0	0	0	0.19777077163041	0	0	0	0	0.15016298664071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__UBA7173|s__UBA7173 sp905207535	0	0	0	0	0	0	0	0	0.107813363491765	0	0	0.109025505488131	0	0	0	0	0	0.134491108976551	0	0	0	0	0	0	0	0	0	0	0	0	0.126618636978701	0	0	0	0	0.129917310285086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__UBA7173|s__UBA7173 sp910584365	0	0	0	0	0	0	0	0	0	0	0	0	0.0958490612033589	0	0	0	0.625125832727511	0.379872340208173	0	0	0	0	0.0688879665986941	0	0	0.0665723330849238	0	0	0	0	0.338194602038185	0	0	0	0	0.156954524041218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0	0.0810931700229922	0	0	0	0	0	0	0	0.359044018141516	0.201332032043464	0	0.13667734954142	0.425467944176126	0.117110414342921	0	0.116511888222229	0	0	0.480278401450107	0.252466097771151	0.224457534846681	0	0	0	0	0	0	0	0	0.182850250521214	0	0	0.878721225162411	1.22138622098774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0733819136403295	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	0	0.0810931700229922	0	0	0	0	0	0	0	0.282487490190564	0.201332032043464	0	0	0.302590779382865	0.117110414342921	0	0.116511888222229	0	0	0.480278401450107	0.252466097771151	0.224457534846681	0	0	0	0	0	0	0	0	0.182850250521214	0	0	0.270655901004484	0.38124027576023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0733819136403295	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes_A	0	0	0	0	0	0	0	0	0	0.0765565279509528	0	0	0.13667734954142	0.12287716479326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.608065324157927	0.840145945227515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes_A|s__Alistipes_A ihumii	0	0	0	0	0	0	0	0	0	0.0765565279509528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280937170904954	0.386514734105623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes_A|s__Alistipes_A indistinctus	0	0	0	0	0	0	0	0	0	0	0	0	0.13667734954142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes dispar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195917937333063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes putredinis	0	0.0810931700229922	0	0	0	0	0	0	0	0.21929747881032	0.201332032043464	0	0	0.1604630187636	0.117110414342921	0	0	0	0	0.284360464117044	0.252466097771151	0.081207642587589	0	0	0	0	0	0	0	0	0	0	0	0.270655901004484	0.38124027576023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0733819136403295	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes shahii	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142127760619266	0	0	0.116511888222229	0	0	0	0	0.143249892259092	0	0	0	0	0	0	0	0	0.182850250521214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes timonensis	0	0	0	0	0	0	0	0	0	0.0631900113802437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
