clade_name	NCBI_tax_id	reERR4183499_taxonomic_profile	reERR4183498_taxonomic_profile	reERR4183497_taxonomic_profile	reERR4183496_taxonomic_profile	reERR4183495_taxonomic_profile	reERR4183494_taxonomic_profile	reERR4183493_taxonomic_profile	reERR4183492_taxonomic_profile	reERR4183491_taxonomic_profile	reERR4183490_taxonomic_profile	reERR4183489_taxonomic_profile	reERR4183488_taxonomic_profile	reERR4183487_taxonomic_profile	reERR4183486_taxonomic_profile	reERR4183485_taxonomic_profile	reERR4183484_taxonomic_profile	reERR4183483_taxonomic_profile	reERR4183482_taxonomic_profile	reERR4183481_taxonomic_profile	reERR4183480_taxonomic_profile	reERR4183479_taxonomic_profile	reERR4183478_taxonomic_profile	reERR4183477_taxonomic_profile	reERR4183476_taxonomic_profile	reERR4183475_taxonomic_profile	reERR4183474_taxonomic_profile	reERR4183473_taxonomic_profile	reERR4183472_taxonomic_profile	reERR4183471_taxonomic_profile	reERR4183470_taxonomic_profile	reERR4183469_taxonomic_profile	reERR4183468_taxonomic_profile	reERR4183467_taxonomic_profile	reERR4183466_taxonomic_profile	reERR4183465_taxonomic_profile	reERR4183464_taxonomic_profile	reERR4183463_taxonomic_profile	reERR4183462_taxonomic_profile	reERR4183461_taxonomic_profile	reERR4183460_taxonomic_profile	reERR4183459_taxonomic_profile	reERR4183458_taxonomic_profile	reERR4183457_taxonomic_profile	reERR4183456_taxonomic_profile	reERR4183455_taxonomic_profile	reERR4183454_taxonomic_profile	reERR4183453_taxonomic_profile	reERR4183452_taxonomic_profile	reERR4183451_taxonomic_profile	reERR4183450_taxonomic_profile	reERR4183449_taxonomic_profile	reERR4183448_taxonomic_profile	reERR4183447_taxonomic_profile	reERR4183446_taxonomic_profile	reERR4183445_taxonomic_profile	reERR4183444_taxonomic_profile	reERR4183443_taxonomic_profile	reERR4183442_taxonomic_profile	reERR4183441_taxonomic_profile	reERR4183440_taxonomic_profile	reERR4183439_taxonomic_profile	reERR4183438_taxonomic_profile
k__Bacteria|p__Bacteroidetes|c__CFGB27697|o__OFGB27697|f__FGB27697	2|976|1789094|46768212|96811301	1.0279156967412275	5.095686529077723	1.2440394222409659	0.5709207497088347	0.5610651833514789	0.9207817842963736	0.9016244922864544	0.3682124259077924	0.3709539315961766	1.0670665360881026	1.299355021011614	1.2718604229689858	1.1768395375132463	1.1701015112039996	0.6814166446214647	0.6969456995602805	0	0	0	0	0.05469654919869772	0.053706865110755786	0	0	0	0	0.09803114343959568	2.2799798549511685	2.2250778450233377	2.30882883579494	0.07811526822704404	0.08462470297983643	0.122046455340354	0.601373179891731	0.23003154476319945	0.451792808606651	0.006791501906289446	0.25736228001563743	0.5237376355408838	0.33512287139291536	0.9438828460558824	0.9371455303219262	0.9302986568048996	0.6317629756866302	0.2338016820436264	0.028944919187765674	1.1168430189757326	1.0998722284192906	0.8392833257385797	0	1.1899226273566654	2.2529852657732072	0.3251859847243452	0.5048674511094389	0.27542479885081433	0.05972038117991034	1.098421137822379	0.3463648937658889	0.5504259978608143	0	1.169014148876489	0.09396963207122214
k__Bacteria|p__Bacteroidetes|c__CFGB27697|o__OFGB27697|f__FGB27697|g__GGB47713	2|976|1789094|46768212|96811301|34286469	1.0279156967412275	5.095686529077723	1.2440394222409659	0.5709207497088347	0.5610651833514789	0.9207817842963736	0.9016244922864544	0.3682124259077924	0.3709539315961766	1.0670665360881026	1.299355021011614	1.2718604229689858	1.1768395375132463	1.1701015112039996	0.6814166446214647	0.6969456995602805	0	0	0	0	0.05469654919869772	0.053706865110755786	0	0	0	0	0.09803114343959568	2.2799798549511685	2.2250778450233377	2.30882883579494	0.07811526822704404	0.08462470297983643	0.122046455340354	0.601373179891731	0.23003154476319945	0.451792808606651	0.006791501906289446	0.25736228001563743	0.5237376355408838	0.33512287139291536	0.9438828460558824	0.9371455303219262	0.9302986568048996	0.6317629756866302	0.2338016820436264	0.028944919187765674	1.1168430189757326	1.0998722284192906	0.8392833257385797	0	1.1899226273566654	2.2529852657732072	0.3251859847243452	0.5048674511094389	0.27542479885081433	0.05972038117991034	1.098421137822379	0.3463648937658889	0.5504259978608143	0	1.169014148876489	0.09396963207122214
k__Bacteria|p__Bacteroidetes|c__CFGB27697|o__OFGB27697|f__FGB27697|g__GGB47713|s__GGB47713_SGB65684	2|976|1789094|46768212|96811301|34286469|20376998	1.0279156967412275	5.095686529077723	1.2440394222409659	0.5709207497088347	0.5610651833514789	0.9207817842963736	0.9016244922864544	0.3682124259077924	0.3709539315961766	1.0670665360881026	1.299355021011614	1.2718604229689858	1.1768395375132463	1.1701015112039996	0.6814166446214647	0.6969456995602805	0	0	0	0	0.05469654919869772	0.053706865110755786	0	0	0	0	0.09803114343959568	2.2799798549511685	2.2250778450233377	2.30882883579494	0.07811526822704404	0.08462470297983643	0.122046455340354	0.601373179891731	0.23003154476319945	0.451792808606651	0.006791501906289446	0.25736228001563743	0.5237376355408838	0.33512287139291536	0.9438828460558824	0.9371455303219262	0.9302986568048996	0.6317629756866302	0.2338016820436264	0.028944919187765674	1.1168430189757326	1.0998722284192906	0.8392833257385797	0	1.1899226273566654	2.2529852657732072	0.3251859847243452	0.5048674511094389	0.27542479885081433	0.05972038117991034	1.098421137822379	0.3463648937658889	0.5504259978608143	0	1.169014148876489	0.09396963207122214
k__Bacteria|p__Bacteroidetes|c__CFGB27697|o__OFGB27697|f__FGB27697|g__GGB47713|s__GGB47713_SGB65684|t__SGB65684	2|976|1789094|46768212|96811301|34286469|20376998|SGB65684	1.0279156967412275	5.095686529077723	1.2440394222409659	0.5709207497088347	0.5610651833514789	0.9207817842963736	0.9016244922864544	0.3682124259077924	0.3709539315961766	1.0670665360881026	1.299355021011614	1.2718604229689858	1.1768395375132463	1.1701015112039996	0.6814166446214647	0.6969456995602805	0	0	0	0	0.05469654919869772	0.053706865110755786	0	0	0	0	0.09803114343959568	2.2799798549511685	2.2250778450233377	2.30882883579494	0.07811526822704404	0.08462470297983643	0.122046455340354	0.601373179891731	0.23003154476319945	0.451792808606651	0.006791501906289446	0.25736228001563743	0.5237376355408838	0.33512287139291536	0.9438828460558824	0.9371455303219262	0.9302986568048996	0.6317629756866302	0.2338016820436264	0.028944919187765674	1.1168430189757326	1.0998722284192906	0.8392833257385797	0	1.1899226273566654	2.2529852657732072	0.3251859847243452	0.5048674511094389	0.27542479885081433	0.05972038117991034	1.098421137822379	0.3463648937658889	0.5504259978608143	0	1.169014148876489	0.09396963207122214
k__Bacteria|p__Bacteroidetes|c__CFGB28262	2|976|62330282	2.500437087678769	1.7499752569133582	3.5971890391419112	0.6413181137943982	0.6584028041348264	3.736055732059736	3.6797046921681695	3.190184864019909	3.111520749279225	1.8980422109101311	1.431872391284544	1.3752490446201635	4.798260331123336	4.728048217415487	2.126301678700751	2.1015689706996152	2.157472659809071	2.1885642872167748	1.395176426669977	1.4165105866832317	3.7476211186435737	3.6903820910555316	0.09748040878828557	1.5684992698266451	1.528489076086195	0.4605758812290768	1.0688611424788257	3.754837111807936	3.5661763814434533	1.7277434324984997	0.3735253820401063	0.399571275329039	0.011659349043272009	1.1166563643339664	0.4061299420189688	0.2662074257281105	0.158233795420279	2.6077861516683467	1.5178777582567575	0.9870944334084344	0.2854247652459336	1.5297811194813506	1.4804782813892114	0.8416459401649627	0.7449464903547137	0.904591755299996	1.9463894101355983	1.8825095185807657	0.8110009780015824	0.6775342922943868	0.9786431802777452	3.8940311304721513	0.3697352416377661	0.8353296800435862	1.1887000243756545	7.901213248874763	2.5913741564306862	0.9354566991923164	4.110398597111847	1.0631093366179831	2.5557208914190297	0.37017666723722575
k__Bacteria|p__Bacteroidetes|c__CFGB28262|o__OFGB28262	2|976|62330282|59872935	2.500437087678769	1.7499752569133582	3.5971890391419112	0.6413181137943982	0.6584028041348264	3.736055732059736	3.6797046921681695	3.190184864019909	3.111520749279225	1.8980422109101311	1.431872391284544	1.3752490446201635	4.798260331123336	4.728048217415487	2.126301678700751	2.1015689706996152	2.157472659809071	2.1885642872167748	1.395176426669977	1.4165105866832317	3.7476211186435737	3.6903820910555316	0.09748040878828557	1.5684992698266451	1.528489076086195	0.4605758812290768	1.0688611424788257	3.754837111807936	3.5661763814434533	1.7277434324984997	0.3735253820401063	0.399571275329039	0.011659349043272009	1.1166563643339664	0.4061299420189688	0.2662074257281105	0.158233795420279	2.6077861516683467	1.5178777582567575	0.9870944334084344	0.2854247652459336	1.5297811194813506	1.4804782813892114	0.8416459401649627	0.7449464903547137	0.904591755299996	1.9463894101355983	1.8825095185807657	0.8110009780015824	0.6775342922943868	0.9786431802777452	3.8940311304721513	0.3697352416377661	0.8353296800435862	1.1887000243756545	7.901213248874763	2.5913741564306862	0.9354566991923164	4.110398597111847	1.0631093366179831	2.5557208914190297	0.37017666723722575
k__Bacteria|p__Bacteroidetes|c__CFGB28262|o__OFGB28262|f__FGB28262	2|976|62330282|59872935|82163356	2.500437087678769	1.7499752569133582	3.5971890391419112	0.6413181137943982	0.6584028041348264	3.736055732059736	3.6797046921681695	3.190184864019909	3.111520749279225	1.8980422109101311	1.431872391284544	1.3752490446201635	4.798260331123336	4.728048217415487	2.126301678700751	2.1015689706996152	2.157472659809071	2.1885642872167748	1.395176426669977	1.4165105866832317	3.7476211186435737	3.6903820910555316	0.09748040878828557	1.5684992698266451	1.528489076086195	0.4605758812290768	1.0688611424788257	3.754837111807936	3.5661763814434533	1.7277434324984997	0.3735253820401063	0.399571275329039	0.011659349043272009	1.1166563643339664	0.4061299420189688	0.2662074257281105	0.158233795420279	2.6077861516683467	1.5178777582567575	0.9870944334084344	0.2854247652459336	1.5297811194813506	1.4804782813892114	0.8416459401649627	0.7449464903547137	0.904591755299996	1.9463894101355983	1.8825095185807657	0.8110009780015824	0.6775342922943868	0.9786431802777452	3.8940311304721513	0.3697352416377661	0.8353296800435862	1.1887000243756545	7.901213248874763	2.5913741564306862	0.9354566991923164	4.110398597111847	1.0631093366179831	2.5557208914190297	0.37017666723722575
k__Bacteria|p__Bacteroidetes|c__CFGB28262|o__OFGB28262|f__FGB28262|g__GGB47742	2|976|62330282|59872935|82163356|78728106	2.500437087678769	1.7499752569133582	3.5971890391419112	0.6413181137943982	0.6584028041348264	3.736055732059736	3.6797046921681695	3.190184864019909	3.111520749279225	1.8980422109101311	1.431872391284544	1.3752490446201635	4.798260331123336	4.728048217415487	2.126301678700751	2.1015689706996152	2.157472659809071	2.1885642872167748	1.395176426669977	1.4165105866832317	3.7476211186435737	3.6903820910555316	0.09748040878828557	1.5684992698266451	1.528489076086195	0.4605758812290768	1.0688611424788257	3.754837111807936	3.5661763814434533	1.7277434324984997	0.3735253820401063	0.399571275329039	0.011659349043272009	1.1166563643339664	0.4061299420189688	0.2662074257281105	0.158233795420279	2.6077861516683467	1.5178777582567575	0.9870944334084344	0.2854247652459336	1.5297811194813506	1.4804782813892114	0.8416459401649627	0.7449464903547137	0.904591755299996	1.9463894101355983	1.8825095185807657	0.8110009780015824	0.6775342922943868	0.9786431802777452	3.8940311304721513	0.3697352416377661	0.8353296800435862	1.1887000243756545	7.901213248874763	2.5913741564306862	0.9354566991923164	4.110398597111847	1.0631093366179831	2.5557208914190297	0.37017666723722575
k__Bacteria|p__Bacteroidetes|c__CFGB28262|o__OFGB28262|f__FGB28262|g__GGB47742|s__GGB47742_SGB65714	2|976|62330282|59872935|82163356|78728106|6702142	2.500437087678769	1.7499752569133582	3.5971890391419112	0.6413181137943982	0.6584028041348264	3.736055732059736	3.6797046921681695	3.190184864019909	3.111520749279225	1.8980422109101311	1.431872391284544	1.3752490446201635	4.798260331123336	4.728048217415487	2.126301678700751	2.1015689706996152	2.157472659809071	2.1885642872167748	1.395176426669977	1.4165105866832317	3.7476211186435737	3.6903820910555316	0.09748040878828557	1.5684992698266451	1.528489076086195	0.4605758812290768	1.0688611424788257	3.754837111807936	3.5661763814434533	1.7277434324984997	0.3735253820401063	0.399571275329039	0.011659349043272009	1.1166563643339664	0.4061299420189688	0.2662074257281105	0.158233795420279	2.6077861516683467	1.5178777582567575	0.9870944334084344	0.2854247652459336	1.5297811194813506	1.4804782813892114	0.8416459401649627	0.7449464903547137	0.904591755299996	1.9463894101355983	1.8825095185807657	0.8110009780015824	0.6775342922943868	0.9786431802777452	3.8940311304721513	0.3697352416377661	0.8353296800435862	1.1887000243756545	7.901213248874763	2.5913741564306862	0.9354566991923164	4.110398597111847	1.0631093366179831	2.5557208914190297	0.37017666723722575
k__Bacteria|p__Bacteroidetes|c__CFGB28262|o__OFGB28262|f__FGB28262|g__GGB47742|s__GGB47742_SGB65714|t__SGB65714	2|976|62330282|59872935|82163356|78728106|6702142|SGB65714	2.500437087678769	1.7499752569133582	3.5971890391419112	0.6413181137943982	0.6584028041348264	3.736055732059736	3.6797046921681695	3.190184864019909	3.111520749279225	1.8980422109101311	1.431872391284544	1.3752490446201635	4.798260331123336	4.728048217415487	2.126301678700751	2.1015689706996152	2.157472659809071	2.1885642872167748	1.395176426669977	1.4165105866832317	3.7476211186435737	3.6903820910555316	0.09748040878828557	1.5684992698266451	1.528489076086195	0.4605758812290768	1.0688611424788257	3.754837111807936	3.5661763814434533	1.7277434324984997	0.3735253820401063	0.399571275329039	0.011659349043272009	1.1166563643339664	0.4061299420189688	0.2662074257281105	0.158233795420279	2.6077861516683467	1.5178777582567575	0.9870944334084344	0.2854247652459336	1.5297811194813506	1.4804782813892114	0.8416459401649627	0.7449464903547137	0.904591755299996	1.9463894101355983	1.8825095185807657	0.8110009780015824	0.6775342922943868	0.9786431802777452	3.8940311304721513	0.3697352416377661	0.8353296800435862	1.1887000243756545	7.901213248874763	2.5913741564306862	0.9354566991923164	4.110398597111847	1.0631093366179831	2.5557208914190297	0.37017666723722575
k__Bacteria|p__Bacteroidetes|c__CFGB536	2|976|31207822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011319125307291818	0.014369253501471098	0	0	0	0	0	0	0.011694421386866934	0	0	0	0	0	0	0	0	0	0	0.0008203286524091312	0.0020844111859638754	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB536|o__OFGB536	2|976|31207822|14569401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011319125307291818	0.014369253501471098	0	0	0	0	0	0	0.011694421386866934	0	0	0	0	0	0	0	0	0	0	0.0008203286524091312	0.0020844111859638754	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB536|o__OFGB536|f__FGB536	2|976|31207822|14569401|17860714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011319125307291818	0.014369253501471098	0	0	0	0	0	0	0.011694421386866934	0	0	0	0	0	0	0	0	0	0	0.0008203286524091312	0.0020844111859638754	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB536|o__OFGB536|f__FGB536|g__GGB1102	2|976|31207822|14569401|17860714|93659771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011319125307291818	0.014369253501471098	0	0	0	0	0	0	0.011694421386866934	0	0	0	0	0	0	0	0	0	0	0.0008203286524091312	0.0020844111859638754	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB536|o__OFGB536|f__FGB536|g__GGB1102|s__GGB1102_SGB1416	2|976|31207822|14569401|17860714|93659771|70208997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011319125307291818	0.014369253501471098	0	0	0	0	0	0	0.011694421386866934	0	0	0	0	0	0	0	0	0	0	0.0008203286524091312	0.0020844111859638754	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB536|o__OFGB536|f__FGB536|g__GGB1102|s__GGB1102_SGB1416|t__SGB1416	2|976|31207822|14569401|17860714|93659771|70208997|SGB1416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011319125307291818	0.014369253501471098	0	0	0	0	0	0	0.011694421386866934	0	0	0	0	0	0	0	0	0	0	0.0008203286524091312	0.0020844111859638754	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	2|976|117743	0.08211734564627003	0.2326391344021702	0.03829538304649048	0.004932299394529937	0.008155998274247548	0.12668431794874435	0.1289775576803596	0.34560587515614416	0.3496879439931939	0.02444878587295137	0.016090845843752172	0.020450496590342804	0.0415717642462392	0.040887367273071164	0.25709190703916224	0.25931555512689153	0.11712173876952453	0.12441429454291572	0.1204604543774654	0.11890975966720314	0.06141267074442752	0.06152862009053519	0.008200088355863291	0.0632512736526122	0.06899156538399184	0.07208433012921496	0.009826342804744422	0.3314855926100237	0.3365277050685608	0.009441649936923252	0.017006009290820943	0.022128464349549008	0.3937398723934909	0.03309366383377218	0.045175450520551386	0.3029377914924954	0.4057888226523507	0.009667253783308963	0.07527953200568104	0.08362696873117091	0.015276591609562884	0.05225348876070337	0.05579241430461188	0.05416448990339935	0.02032737782177169	0.010749037335928276	0.18067268915502485	0.17459276978551147	0.17809406987987986	0.00664542277322325	0.02392838340520457	0.03787997373394263	0.1337657244584003	0.008767409328057495	1.531440063616014	0.385541740798617	0.09174762573739598	0.44557232912894507	0.1578853122450643	0.3649445529755183	0.06995864983373476	0.1441890930104955
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	2|976|117743|200644	0.08211734564627003	0.2326391344021702	0.03829538304649048	0.004932299394529937	0.008155998274247548	0.12668431794874435	0.1289775576803596	0.34560587515614416	0.3496879439931939	0.02444878587295137	0.016090845843752172	0.020450496590342804	0.0415717642462392	0.040887367273071164	0.25709190703916224	0.25931555512689153	0.11712173876952453	0.12441429454291572	0.1204604543774654	0.11890975966720314	0.06141267074442752	0.06152862009053519	0.008200088355863291	0.0632512736526122	0.06899156538399184	0.07208433012921496	0.009826342804744422	0.3314855926100237	0.3365277050685608	0.009441649936923252	0.017006009290820943	0.022128464349549008	0.3937398723934909	0.03309366383377218	0.045175450520551386	0.3029377914924954	0.4057888226523507	0.009667253783308963	0.07527953200568104	0.08362696873117091	0.015276591609562884	0.05225348876070337	0.05579241430461188	0.05416448990339935	0.02032737782177169	0.010749037335928276	0.18067268915502485	0.17459276978551147	0.17809406987987986	0.00664542277322325	0.02392838340520457	0.03787997373394263	0.1337657244584003	0.008767409328057495	1.531440063616014	0.385541740798617	0.09174762573739598	0.44557232912894507	0.1578853122450643	0.3649445529755183	0.06995864983373476	0.1441890930104955
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	2|976|117743|200644|49546	0.08211734564627003	0.2326391344021702	0.03829538304649048	0.004932299394529937	0.008155998274247548	0.12668431794874435	0.1289775576803596	0.34560587515614416	0.3496879439931939	0.02444878587295137	0.016090845843752172	0.020450496590342804	0.0415717642462392	0.040887367273071164	0.25709190703916224	0.25931555512689153	0.11712173876952453	0.12441429454291572	0.1204604543774654	0.11890975966720314	0.06141267074442752	0.06152862009053519	0.008200088355863291	0.0632512736526122	0.06899156538399184	0.07208433012921496	0.009826342804744422	0.3106620637977984	0.31338960402102234	0.009441649936923252	0.017006009290820943	0.022128464349549008	0.3937398723934909	0.03309366383377218	0.045175450520551386	0.3029377914924954	0.4057888226523507	0.009667253783308963	0.07527953200568104	0.08362696873117091	0.015276591609562884	0.05225348876070337	0.05579241430461188	0.05416448990339935	0.02032737782177169	0.010749037335928276	0.18067268915502485	0.17459276978551147	0.17809406987987986	0.00664542277322325	0.02392838340520457	0.03787997373394263	0.1337657244584003	0.008767409328057495	1.531440063616014	0.385541740798617	0.09174762573739598	0.44557232912894507	0.1578853122450643	0.3649445529755183	0.06995864983373476	0.1441890930104955
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB48468	2|976|117743|200644|49546|36723035	0.08211734564627003	0.2326391344021702	0.03829538304649048	0.004932299394529937	0.008155998274247548	0.12668431794874435	0.1289775576803596	0.34560587515614416	0.3496879439931939	0.02444878587295137	0.016090845843752172	0.020450496590342804	0.0415717642462392	0.040887367273071164	0.25709190703916224	0.25931555512689153	0.11712173876952453	0.12441429454291572	0.1204604543774654	0.11890975966720314	0.06141267074442752	0.06152862009053519	0.008200088355863291	0.0632512736526122	0.06899156538399184	0.07208433012921496	0.009826342804744422	0.3106620637977984	0.31338960402102234	0.009441649936923252	0.017006009290820943	0.022128464349549008	0.3937398723934909	0.03309366383377218	0.045175450520551386	0.3029377914924954	0.4057888226523507	0.009667253783308963	0.07527953200568104	0.08362696873117091	0.015276591609562884	0.05225348876070337	0.05579241430461188	0.05416448990339935	0.02032737782177169	0.010749037335928276	0.18067268915502485	0.17459276978551147	0.17809406987987986	0.00664542277322325	0.02392838340520457	0.03787997373394263	0.1337657244584003	0.008767409328057495	1.531440063616014	0.385541740798617	0.09174762573739598	0.44557232912894507	0.1578853122450643	0.3649445529755183	0.06995864983373476	0.1441890930104955
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB48468|s__GGB48468_SGB66515	2|976|117743|200644|49546|36723035|2037079	0.08211734564627003	0.2326391344021702	0.03829538304649048	0.004932299394529937	0.008155998274247548	0.12668431794874435	0.1289775576803596	0.34560587515614416	0.3496879439931939	0.02444878587295137	0.016090845843752172	0.020450496590342804	0.0415717642462392	0.040887367273071164	0.25709190703916224	0.25931555512689153	0.11712173876952453	0.12441429454291572	0.1204604543774654	0.11890975966720314	0.06141267074442752	0.06152862009053519	0.008200088355863291	0.0632512736526122	0.06899156538399184	0.07208433012921496	0.009826342804744422	0.3106620637977984	0.31338960402102234	0.009441649936923252	0.017006009290820943	0.022128464349549008	0.3937398723934909	0.03309366383377218	0.045175450520551386	0.3029377914924954	0.4057888226523507	0.009667253783308963	0.07527953200568104	0.08362696873117091	0.015276591609562884	0.05225348876070337	0.05579241430461188	0.05416448990339935	0.02032737782177169	0.010749037335928276	0.18067268915502485	0.17459276978551147	0.17809406987987986	0.00664542277322325	0.02392838340520457	0.03787997373394263	0.1337657244584003	0.008767409328057495	1.531440063616014	0.385541740798617	0.09174762573739598	0.44557232912894507	0.1578853122450643	0.3649445529755183	0.06995864983373476	0.1441890930104955
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB48468|s__GGB48468_SGB66515|t__SGB66515	2|976|117743|200644|49546|36723035|2037079|SGB66515	0.08211734564627003	0.2326391344021702	0.03829538304649048	0.004932299394529937	0.008155998274247548	0.12668431794874435	0.1289775576803596	0.34560587515614416	0.3496879439931939	0.02444878587295137	0.016090845843752172	0.020450496590342804	0.0415717642462392	0.040887367273071164	0.25709190703916224	0.25931555512689153	0.11712173876952453	0.12441429454291572	0.1204604543774654	0.11890975966720314	0.06141267074442752	0.06152862009053519	0.008200088355863291	0.0632512736526122	0.06899156538399184	0.07208433012921496	0.009826342804744422	0.3106620637977984	0.31338960402102234	0.009441649936923252	0.017006009290820943	0.022128464349549008	0.3937398723934909	0.03309366383377218	0.045175450520551386	0.3029377914924954	0.4057888226523507	0.009667253783308963	0.07527953200568104	0.08362696873117091	0.015276591609562884	0.05225348876070337	0.05579241430461188	0.05416448990339935	0.02032737782177169	0.010749037335928276	0.18067268915502485	0.17459276978551147	0.17809406987987986	0.00664542277322325	0.02392838340520457	0.03787997373394263	0.1337657244584003	0.008767409328057495	1.531440063616014	0.385541740798617	0.09174762573739598	0.44557232912894507	0.1578853122450643	0.3649445529755183	0.06995864983373476	0.1441890930104955
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriales_unclassified	2|976|117743|200644|33491125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02082891374338951	0.023138101047538454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriales_unclassified|g__Flavobacteriales_unclassified	2|976|117743|200644|33491125|38768561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02082891374338951	0.023138101047538454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriales_unclassified|g__Flavobacteriales_unclassified|s__Flavobacteriales_bacterium	2|976|117743|200644|33491125|38768561|2021391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02082891374338951	0.023138101047538454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriales_unclassified|g__Flavobacteriales_unclassified|s__Flavobacteriales_bacterium|t__SGB2275	2|976|117743|200644|33491125|38768561|2021391|SGB2275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02082891374338951	0.023138101047538454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.21208530776384155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10690306929112096	0.10168831702423904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|50559302	0.21208530776384155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10690306929112096	0.10168831702423904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales	2|1798710|50559302|1906119	0.21208530776384155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10690306929112096	0.10168831702423904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified	2|1798710|50559302|1906119|75162917	0.21208530776384155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10690306929112096	0.10168831702423904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
