Taxa	reSRR16235394	reSRR16235395	reSRR16235396	reSRR16235397	reSRR16235398	reSRR16235399	reSRR16235400	reSRR16235401	reSRR16235402	reSRR16235403	reSRR16235404	reSRR16235405	reSRR16235406	reSRR16235407	reSRR16235408	reSRR16235409
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_fragilis	0.137345486327881	0.147179567779112	0.0819426682866668	0.0830264078389918	0.0570305036888119	0.158378872123216	0.13350159357332	0.0486175257707	1.08045043831824	0.110426099916914	0.0591651399928269	0.0825165277976871	0.245743531416819	0.206277760567154	0.107454692453398	0.150112188252433
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_helcogenes	0.0187125226564268	0.0344173692024929	0.00328259770799434	0.0224074624350502	0.0138754828757096	0.0494141273604052	0.0333318151849066	0.0143570994316071	0.0132951287431298	0.0222921182194742	0.00727092381176396	0.0189745790218392	0.00973984275967648	0.032139995936943	0.036400342819191	0.0371418141300174
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_heparinolyticus	0.017129218459719	0.0312696630366507	0.00352087605165009	0.0193903822805614	0.0122981134930568	0.0407680007729704	0.0293377254415392	0.0102707916219979	0.00644108496187934	0.0208648315156105	0.0101489392672129	0.0162490144142516	0.00358385945472333	0.0281140598646233	0.0296051697760673	0.0255171224462037
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_intestinalis	0.0199102553648171	0.0428623818327449	0.003956674601231	0.0249304915035789	0.0154857903661207	0.0456999936045577	0.0354549400523864	0.0233733872197752	0.0210072687724241	0.0255822668610784	0.0103316257951466	0.0185499697400653	0.0284569514428067	0.0330882675516302	0.0334571435387526	0.0324178175174273
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_luhongzhouii	0.00922910477355551	0.0140836626596605	0.00133561282101776	0.0126162681860205	0.00704875506029979	0.0158523534941605	0.0150330938197361	0.00518674976910894	0.017151198757777	0.0153229144774474	0.00759975956204474	0.0125295319906682	0.0309560893912198	0.0134006639926082	0.020588637913916	0.0103694346512683
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_nordii	0.0192457598211211	0.0352145576549265	0.00676585086327774	0.0255626523249326	0.0160103602304213	0.0417369052310176	0.0374877854167036	0.0129778788423673	0.0079266640913053	0.0242483177073311	0.0114727139542406	0.0136586605835417	0.00263755948634133	0.0319881374933098	0.0328202730868128	0.0261921104768911
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_ovatus	0.0499520168588262	0.0807061490990852	0.00725181327468091	0.0760703931173474	0.0367552684686349	0.0721699251181517	0.0846666085349682	0.0183333630452662	0.464761017245214	0.172456680098459	0.157338069542466	0.153234136223624	0.995303709563828	0.0678031077661758	0.0739230990015846	0.0841987794138104
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_salyersiae	0.0272607245889111	0.0482158587572178	0.00390964598077263	0.0290726607220045	0.0190296867749423	0.0572696548240861	0.045307858242377	0.0182966816466162	0.0266546147048629	0.0342704371510828	0.010123644209499	0.0233796038053816	0.0178664454136804	0.0461953385532142	0.0407872230224509	0.0310402533894032
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_sp._a1c1	0.0879349102824369	0.165724461209166	0.00201282495561831	0.0381564636434094	0.0264968777967656	0.0822963224053807	0.101081912678987	0.0709528294086804	0.144610670201594	0.0922641682900919	0.0367396660484648	0.0424538118207097	0.605553960352196	0.101822773772089	0.0793118160784169	0.103787226337069
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_sp._cacc_737	0.108788585246328	0.286218739653698	0.00781615672018137	0.0848847136282285	0.0285805180949643	0.277971287660231	0.254217741647021	0.0511962280957945	0.0857077258749324	0.122073848358527	0.0692803525164212	0.146279083630546	0.416417287682313	0.241778890056512	0.10117824108714	0.0908787699518392
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_sp._cba7301	0.0242417818718725	0.0406026010163613	0.00508536149223192	0.031096024487687	0.0219928965432822	0.0440616030800127	0.0341505568860022	0.0171265450296815	0.0113805014896819	0.0311397401575942	0.0150365065299332	0.0210027406750049	0.00509642935099351	0.0391626052969575	0.0424170287279232	0.0226617575479962
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_sp._hf-162	0.0115261264060849	0.0098103868902467	0.00132934233828997	0.0217685645534335	0.0141048297001015	0.066541532207343	0.0496350482215514	0.0172365892256315	0.0364315488310128	0.0287712998233898	0.00809722903041823	0.0244518015448329	0.430606753697573	0.0180407831036221	0.0271952584598326	0.0391364313487652
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_sp._kgmb07931	0.00823646328235531	0.00589789830662266	0.00182784571514871	0.00836630600338542	0.0308056702635324	0.0482736460712455	0.0150860162871073	0.0395975698426669	0.0518129240771993	0.0200209044999744	0.0017369272963549	0.0175109816651103	0.942084403363281	0.00833871587150211	0.0226975126251677	0.0642709992707646
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_sp._kgmb10229	0.00173917352177224	0.00203941978075157	0	0.00239390208015269	0.00487362001832774	0.00998173446884002	0.00512102698974235	0.00471355972652403	0.0256141730041097	0.00534357474416566	0.000730746111735071	0.00561954965654921	0.483700222136367	0.00298317475937186	0.00556270328670147	0.0157325548079016
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_sp._m10	0.023503453489988	0.0473560186377907	0.00390337549804485	0.0280295392246021	0.0143793139314215	0.0444787702772275	0.0374815592440717	0.0143387587322821	0.0544408438368336	0.0281179369725748	0.0142973287322935	0.02281978374673	0.109516604053572	0.0338813060906035	0.0382777754094074	0.0261571655924686
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_sp._phl_2737	0	0	0	0.0101123274549039	0.0148319079306204	0.00806411106228835	0.00732197901512098	0	0	0	0	0	0.003956339229512	0	0.0216770632733303	0.00728141039098461
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_sp._zj-18	0.0010090487885754	0.00145395075470954	0.00115376882191205	0.00319898078159241	0.00324257371932794	0.00439371257711664	0.0033901509980726	0.00173503015614464	0.00237049088522121	0.00295180002243212	0.000578975765451634	0.00126671148864385	0.0010494869330194	0.00161644876667321	0.00524386344163886	0.00262822314946123
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_stercoris	0.366621059849063	2.33736950494921	0.0304181117124748	0.939119252434235	0.636219070232366	0.886180875689794	0.510689357786792	1.63941642242357	6.05183105136044	0.331919995407792	0.0417059290462951	0.174746882460536	8.99031529934752	0.602830776374606	0.431847529944483	2.09512330435811
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_thetaiotaomicron	0.0600507083932678	0.0939775004901413	0.0537004140807327	0.0879534445780678	0.0630801361471066	0.120120603036715	0.116516594633481	0.0412885823204315	0.0265151740645558	0.103530788402063	0.0742831528198382	0.0765221833561084	0.0397974505319804	0.0808629339186295	0.128410724503502	0.0750064356062476
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_uniformis	0.0732011572394985	0.139851483143191	0.0182941333583066	0.067981429428126	0.0453606541029988	0.151596540916886	0.11623330377873	0.0531183333850541	0.107455102661294	0.0874883969758011	0.0397048089249283	0.0658310435071986	0.384104667219396	0.113984947791067	0.107901391931759	0.0972828798233746
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_xylanisolvens	0.171948476492199	0.327484584179266	0.079048840507795	0.208046035141225	0.102616844826452	0.283518938532869	0.362238723724267	0.0460278190260106	0.101872113947459	0.231586018097218	0.105410126617784	0.19332294550842	0.122935942966904	0.328554179380593	0.496665080883519	0.252131939119501
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_zhangwenhongii	0.0261860466108348	0.0470470811074438	0.00665298217417764	0.167328365754463	0.0242351277306881	0.126744814418294	0.109185276359412	0.0182893453668862	0.0179717532949689	0.0773496055944038	0.0296345653928254	0.111126653761233	0.0866518827430649	0.0594508933663507	0.0491231855706487	0.308045593399956
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__bacteroides|s__bacteroides_zoogleoformans	0.0160873550763932	0.0281824481354918	0.0044708541849092	0.0192084816534578	0.0126140753415541	0.0523578475020415	0.0364760323640189	0.009764588320628	0.00645181116497989	0.0211059535200779	0.00682685502078649	0.0164245512123034	0.00167112547607886	0.0271995345707434	0.0289246004621138	0.025829787201563
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__phocaeicola	2.2569632159878	3.35380206502055	0.138467934836266	1.04656862657032	0.49542939837375	1.22539499930242	1.43718431553645	0.287886621024736	4.38076369171669	1.35396616918271	2.32778611780813	1.76233014946745	10.8222085830867	2.33980790244344	1.4739043505713	1.75821231682294
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__phocaeicola|s__phocaeicola_coprophilus	1.92754570293702	2.51618816456	0.0261698596644019	0.258963613766311	0.102374078772973	0.328451882774806	0.443368866204313	0.113466570444022	1.16743994546369	0.76046768957362	2.14857906559101	0.536808133274559	0.0486060938546852	1.71901395950306	0.207266130245332	0.225148970731995
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__phocaeicola|s__phocaeicola_dorei	0.0564821212141597	0.118675219699412	0.0140552870343253	0.0574300702127438	0.03211465506445	0.108409643250388	0.0889159713562438	0.0283620574361742	0.138142769731963	0.0790841284007342	0.0374900860939774	0.0712655678901257	0.25782899005557	0.0980971799549554	0.0850209914766826	0.0736205950582287
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__phocaeicola|s__phocaeicola_salanitronis	0.0787878419957574	0.154853316784652	0.00796037782292038	0.0422829130545544	0.0248609517780979	0.0766443797334389	0.0935887139164889	0.0309114146423487	0.0306715777660183	0.0741061257278579	0.0328189321028093	0.0571229950524954	0.00710731678380526	0.128607228596902	0.0715544588328073	0.053125420344428
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__bacteroidaceae|g__phocaeicola|s__phocaeicola_vulgatus	0.19413934619217	0.56408320357417	0.0902761398318902	0.687889783849955	0.336077272898396	0.711885729292199	0.81130765097309	0.115146578502191	3.04449867255192	0.440300447351321	0.10888960233443	1.09713345325027	10.5086586321269	0.394086159756433	1.11006115154011	1.40631549148384
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__barnesiellaceae	0.0171538294057818	0.0295067747515942	0.00243608253974365	0.0133259052003997	0.00736715676863109	0.0360311345336288	0.0213277543505926	0.00578832470696881	0.0145232789981426	0.019779782495507	0.00570825135743819	0.017361538174877	0.00681537317653848	0.0304324321040899	0.0140475656610199	0.0137287415669373
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__barnesiellaceae|g__barnesiella	0.00845796179692065	0.0118735710964096	0.00100954771917305	0.00772965380852305	0.00386717783682076	0.0235093901140054	0.0136415442365052	0.00311058260551936	0.00518611919911517	0.0119938751899614	0.00387576495416409	0.0110042595427319	0.00200333716710658	0.0148517557873253	0.00844682817960284	0.00894864921882688
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__barnesiellaceae|g__barnesiella|s__barnesiella_viscericola	0.00845796179692065	0.0118735710964096	0.00100954771917305	0.00772965380852305	0.00386717783682076	0.0235093901140054	0.0136415442365052	0.00311058260551936	0.00518611919911517	0.0119938751899614	0.00387576495416409	0.0110042595427319	0.00200333716710658	0.0148517557873253	0.00844682817960284	0.00894864921882688
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__barnesiellaceae|g__coprobacter	0.00868766396017358	0.0176332036551847	0.00142653482057061	0.00559512854849947	0.00349997893181033	0.0125183801680329	0.00768621011408745	0.00267774210144945	0.00933715979902742	0.00778201824095742	0.00182967584130589	0.00635490651325257	0.00481203600943189	0.0155806763167646	0.00559992824323162	0.00478009234811038
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__barnesiellaceae|g__coprobacter|s__coprobacter_secundus	0.00868766396017358	0.0176332036551847	0.00142653482057061	0.00559512854849947	0.00349997893181033	0.0125183801680329	0.00768621011408745	0.00267774210144945	0.00933715979902742	0.00778201824095742	0.00182967584130589	0.00635490651325257	0.00481203600943189	0.0155806763167646	0.00559992824323162	0.00478009234811038
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__dysgonomonadaceae	0.0087122749062364	0.013508995645169	0.00486902983812341	0.00893671043899403	0.00758430429385321	0.0180559382858997	0.0130220400596305	0.00562692655290885	0.00331975985961974	0.0126783505574819	0.0034485595349959	0.00991308485213978	0.000261742544446086	0.0150069888630392	0.0123894366190572	0.0135411427137217
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__dysgonomonadaceae|g__dysgonomonas	0.00227241068646656	0.00327300949982906	0.000460880480492042	0.00225130097125054	0.0011674729305481	0.00430624203576516	0.00365165024861263	0.00082899960948983	0.00082591763874223	0.00377239265053908	0.00117481490271254	0.00294379954570602	0	0.00365810117551934	0.00286470317645086	0.00291054103150623
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__dysgonomonadaceae|g__dysgonomonas|s__dysgonomonas_sp._hdw5a	0.000844975814823304	0.00113637161512217	0.000119139171827875	0.00102291031661309	0.000412336311938617	0.00245590366102232	0.00158456093481997	0.000337468867579931	0.000579214967429616	0.00137672886421735	0.000244518891234428	0.00103898807495507	0	0.00139709768142528	0.000957328773373267	0.00109248743931418
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__dysgonomonadaceae|g__dysgonomonas|s__dysgonomonas_sp._hdw5b	0.00141923122295565	0.00213663788470689	0.000338606067300276	0.00122839065463745	0.000753916688692501	0.0018469741231524	0.00206708931379266	0.0004878626020449	0.00024133956976234	0.00239177472173354	0.000927485449509898	0.00190481147075096	0	0.00225762886201332	0.00190656516489215	0.0018171339899704
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__dysgonomonadaceae|g__petrimonas	0.00310097920391465	0.00504021858950574	0.000576884410956026	0.00266113880392208	0.00192992912865945	0.00434324880326001	0.00375749518335503	0.00106376056084978	0.00125496576276417	0.00389684271736099	0.000801010160940367	0.00309561515483188	8.05361675218727e-05	0.00562888631066998	0.00256285733328245	0.00176839507222321
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__dysgonomonadaceae|g__petrimonas|s__petrimonas_mucosa	0.00310097920391465	0.00504021858950574	0.000576884410956026	0.00266113880392208	0.00192992912865945	0.00434324880326001	0.00375749518335503	0.00106376056084978	0.00125496576276417	0.00389684271736099	0.000801010160940367	0.00309561515483188	8.05361675218727e-05	0.00562888631066998	0.00256285733328245	0.00176839507222321
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__dysgonomonadaceae|g__proteiniphilum	0.00333068136716759	0.00519144675121401	0.00382812970531145	0.00402314782044423	0.00448568230472869	0.00940308319528407	0.00560978154134694	0.00373416638256923	0.00123351335656307	0.0050052261249936	0.00146992390937478	0.00387367015160188	0.000181206376924214	0.00571662674476915	0.00696187610932394	0.00886128700777061
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__dysgonomonadaceae|g__proteiniphilum|s__proteiniphilum_saccharofermentans	0.00205091217190122	0.00325356587903799	0.00337979019027498	0.00298339485317341	0.00362197192350815	0.0068294307285963	0.00384777468651766	0.0029051667730794	0.000595304272080439	0.00368683322959902	0.00102585511839731	0.00274216943983575	0.000128354516987985	0.00365810117551934	0.00556432176307234	0.00723359107545907
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__dysgonomonadaceae|g__proteiniphilum|s__proteiniphilum_sp._jnu-wly501	0.00127156554657876	0.00193788087217602	0.000448339515036476	0.00103863012389364	0.000863710381220535	0.00257028821509733	0.00175889376851333	0.000825331469624831	0.000638209084482633	0.0013145038308064	0.000441258229009255	0.00112912859287354	5.03351047011704e-05	0.00205515093716907	0.00139674510806615	0.00162769593231154
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__muribaculaceae	0.0210669698297694	0.0208349198787798	0.00814222182202608	0.0195195092689373	0.010441380159416	0.0465242352442159	0.0324539248438079	0.0102964686010529	0.00501986305105667	0.0385367410043214	0.00512365446805014	0.0321967697291441	0.00184981509776801	0.0305876651798038	0.0218915113924714	0.0183010038129559
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__muribaculaceae|g__duncaniella	0.00429050826361736	0.00412420801001563	0.000517314825042088	0.00400967369991804	0.00131142466075152	0.0142442412339294	0.00993074534788942	0.00149293292505469	0.00125496576276417	0.00946987227222954	0.000747609483544342	0.00802725033252956	0.000656873116350274	0.00865593128709142	0.00253453399679212	0.00302365210476855
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__muribaculaceae|g__duncaniella|s__duncaniella_dubosii	0.00429050826361736	0.00412420801001563	0.000517314825042088	0.00400967369991804	0.00131142466075152	0.0142442412339294	0.00993074534788942	0.00149293292505469	0.00125496576276417	0.00946987227222954	0.000747609483544342	0.00802725033252956	0.000656873116350274	0.00865593128709142	0.00253453399679212	0.00302365210476855
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__muribaculaceae|g__muribaculum	0.00794933557828914	0.0089073387246173	0.00445517797808974	0.00921292990978088	0.00508710775379892	0.0177733411523026	0.0130189269733146	0.00349206915147928	0.00238658018987203	0.0122894440986634	0.00313658715652438	0.00935800903127337	0.0007827108781032	0.0119664453582948	0.0112848264959342	0.0119805777435902
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__muribaculaceae|g__muribaculum|s__muribaculum_gordoncarteri	0.0050288366455018	0.00528002324592886	0.00282798771023008	0.00555246050016654	0.00287781467415147	0.0101634040547239	0.00625107732243321	0.00254568906630948	0.00102971549765265	0.00618361269521354	0.000938727697382746	0.00523763851484198	0.000249158768270794	0.00734319940768458	0.00588801703724758	0.00629651641160288
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__muribaculaceae|g__muribaculum|s__muribaculum_intestinale	0.00291229528409974	0.00362515507637832	0.00162719026785966	0.00365934656623716	0.00220929307964744	0.0076065728459883	0.00676784965088138	0.000942711945304807	0.00135686469221938	0.00610583140344985	0.00219504889717343	0.00412037051643139	0.000533552109832406	0.0046198713185295	0.00539600022050122	0.00568406133198735
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__muribaculaceae|g__sodaliphilus	0.00882712598786287	0.00780121274183678	0.00316659377753036	0.00629578281586123	0.00404162781494864	0.0145032886063934	0.00950113943628793	0.00531146652451891	0.0013729539968702	0.0167735355688403	0.0012366472660132	0.0148091382464486	0.00040771434807948	0.0099619139023368	0.00807134166155957	0.00329585436237545
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__muribaculaceae|g__sodaliphilus|s__sodaliphilus_pleomorphus	0.00882712598786287	0.00780121274183678	0.00316659377753036	0.00629578281586123	0.00404162781494864	0.0145032886063934	0.00950113943628793	0.00531146652451891	0.0013729539968702	0.0167735355688403	0.0012366472660132	0.0148091382464486	0.00040771434807948	0.0099619139023368	0.00807134166155957	0.00329585436237545
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__odoribacteraceae	0.0216084106431513	0.0346031638011631	0.00553683624863229	0.019529614859332	0.00914703451750223	0.0670663554554519	0.0384621814335968	0.0053811611819539	0.00999145818816088	0.0435808577751968	0.00946035158500096	0.0338192990516767	0.00585648943198118	0.055154986727572	0.033014490251318	0.0272165473518035
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__odoribacteraceae|g__butyricimonas	0.0149798625035665	0.0230838986836129	0.00410716618669779	0.00985744200828353	0.00531645457819081	0.0190147499891755	0.0196809316894536	0.00334167541701431	0.00638209084482633	0.0270640004691768	0.00796794317988049	0.0146976486584968	0.00432881900430066	0.0368712301141368	0.0135927738008037	0.0101560869358467
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__odoribacteraceae|g__butyricimonas|s__butyricimonas_faecalis	0.00993461856068953	0.0154944053681677	0.00279350005522728	0.00491580830530417	0.00294247095975132	0.0104190871755974	0.012664035133296	0.00221922461832454	0.00528801812857038	0.0188619632526954	0.00524731919465146	0.0111394703196096	0.00278856480044484	0.0183579985192114	0.00669644598450024	0.00678758399796128
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__odoribacteraceae|g__butyricimonas|s__butyricimonas_virosa	0.00504524394287701	0.0075894933154452	0.00131053089010662	0.00494051085960218	0.00237398361843949	0.00859229856198766	0.00701378346984165	0.00111878265882477	0.00108870961470567	0.00820203721648136	0.00272062398522904	0.00355580621999462	0.00153773744862076	0.0185132315949254	0.00689551857811801	0.00336758333566376
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__odoribacteraceae|g__odoribacter	0.00662034449089715	0.0115171047152401	0.00142653482057061	0.00967217285104845	0.00382936000939444	0.0480516054662764	0.0187781366578273	0.00203581762507458	0.00360400424178428	0.0165168573060201	0.00148959784315226	0.0191216503931799	0.00152767042768052	0.0182837566134352	0.0194217164505143	0.0170604604159569
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__odoribacteraceae|g__odoribacter|s__odoribacter_splanchnicus	0.00662034449089715	0.0115171047152401	0.00142653482057061	0.00967217285104845	0.00382936000939444	0.0480516054662764	0.0187781366578273	0.00203581762507458	0.00360400424178428	0.0165168573060201	0.00148959784315226	0.0191216503931799	0.00152767042768052	0.0182837566134352	0.0194217164505143	0.0170604604159569
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__paludibacteraceae	0.00181300635996068	0.00342639806384745	0.000435798549580911	0.00158320916182706	0.00102596106017863	0.00331715206817535	0.00271149818119489	0.000917034966249812	0.00072401870928702	0.00211176207138425	0.000581786327419845	0.00154424939907705	0.000198823663569623	0.00303379424058292	0.00234112607047241	0.00228429191856602
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__paludibacteraceae|g__paludibacter	0.00181300635996068	0.00342639806384745	0.000435798549580911	0.00158320916182706	0.00102596106017863	0.00331715206817535	0.00271149818119489	0.000917034966249812	0.00072401870928702	0.00211176207138425	0.000581786327419845	0.00154424939907705	0.000198823663569623	0.00303379424058292	0.00234112607047241	0.00228429191856602
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__paludibacteraceae|g__paludibacter|s__paludibacter_propionicigenes	0.00181300635996068	0.00342639806384745	0.000435798549580911	0.00158320916182706	0.00102596106017863	0.00331715206817535	0.00271149818119489	0.000917034966249812	0.00072401870928702	0.00211176207138425	0.000581786327419845	0.00154424939907705	0.000198823663569623	0.00303379424058292	0.00234112607047241	0.00228429191856602
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__porphyromonadaceae	0.0197543860397526	0.027674753592614	0.011032914359534	0.0110903240364297	0.00919705164409833	0.0219147348601361	0.01793760335252	0.00526011256640892	0.00368981386658867	0.0284951762376287	0.00600898148803686	0.035135825037065	0.000563753172653109	0.0238991443957822	0.0108551210194666	0.0104236911823454
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__porphyromonadaceae|g__porphyromonas	0.0197543860397526	0.027674753592614	0.011032914359534	0.0110903240364297	0.00919705164409833	0.0219147348601361	0.01793760335252	0.00526011256640892	0.00368981386658867	0.0284951762376287	0.00600898148803686	0.035135825037065	0.000563753172653109	0.0238991443957822	0.0108551210194666	0.0104236911823454
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__porphyromonadaceae|g__porphyromonas|s__porphyromonas_asaccharolytica	0.0011731217623275	0.00042992005971352	0.00095624861598689	0.00121491653411126	0.000574586990896712	0.00175950358180092	0.00202973227800122	0.000135721175004972	0.000246702671312614	0.00211176207138425	0.000424394857199984	0.00191667206521391	0	0.00142746937015192	0.00104472649740058	0.000896612166103813
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__porphyromonadaceae|g__porphyromonas|s__porphyromonas_cangingivalis	0.00105827068070103	0.00160085811179758	0.000316659377753036	0.00104536718415673	0.000694140122760572	0.00332388057135623	0.00240018954959961	0.000282446769604942	0.000402232616270567	0.00164896338539028	0.00027824563485297	0.00158457542025111	0	0.00234199466403175	0.00135466472242337	0.00132698600583364
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__porphyromonadaceae|g__porphyromonas|s__porphyromonas_crevioricanis	0.000828568517448094	0.00128111856990009	0.000131680137283441	0.000734339568677233	0.000429415330776311	0.00194790167086565	0.00150673377692115	0.000407163525014916	0.000305696788365631	0.00154784770609748	0.000289487882725817	0.00110777952284022	0	0.00156582928546215	0.00107224059570548	0.000849712452799922
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__porphyromonadaceae|g__porphyromonas|s__porphyromonas_endodontalis	0.000918808653011748	0.000365107990409974	0.00019438496456127	0.000927468629552591	0.000335480727168993	0.00296390565117899	0.00243132041275913	0.000300787468929938	0.000284244382164534	0.00295957815160849	7.30746111735071e-05	0.00234839770366556	8.80864332270482e-05	0.00195728660682769	0.000772822467093381	0.000618892295167042
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__porphyromonadaceae|g__porphyromonas|s__porphyromonas_gingivalis	0.014348181554621	0.0226366954054184	0.00920506864438528	0.00608356541757378	0.00627897928268658	0.00887825994717519	0.00771111480461508	0.00365346730553925	0.00192535345654845	0.017800248620121	0.00466553286723161	0.0263139148755173	0.000304527383442081	0.0140350948237868	0.00556270328670147	0.00548542725211205
k__bacteria|p__bacteroidetes|c__bacteroidia|o__bacteroidales|f__porphyromonadaceae|g__porphyromonas|s__porphyromonas_sp._oral_taxon_275	0.00140282392558044	0.00135457224844411	0.000219466895472401	0.00108242101560375	0.000879569470141251	0.00302782643139738	0.00184917327167596	0.000473190042584903	0.000509494647276051	0.00241510910926265	0.000269813948948334	0.00186211333068431	0.000168622600748921	0.00256472038136042	0.00104553573558602	0.00124330220366395
