Taxonomy	reERR1346803	reERR1346806	reERR1346807	reERR1346808	reERR1346810	reERR1346811	reERR1346812	reERR1346813	reERR1346814	reERR1346818	reERR1346821	reERR1346823	reERR1346824	reERR1346829	reERR1346834	reERR1346837	reERR1346839	reERR1346841	reERR1346842	reERR1346846	reERR1346847	reERR1346850	reERR1346851	reERR1346854	reERR1346855	reERR1346856	reERR1346857	reERR1346861	reERR1346862	reERR1346864	reERR1346867	reERR1346869	reERR1346871	reERR1346874	reERR1346877	reERR1346878	reERR1346880	reERR1346881	reERR1346882	reERR1346883	reERR1346884	reERR1346889	reERR1346891	reERR1346892
k__Bacteria|p__Actinobacteriota|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae	3.0429258201569	0.0882817967283733	0.00113524649137294	0.000974603715607058	0.00219361185043679	0.00166939635769784	0.0107528398565062	0.000690257537696205	0.000589725163844335	0.0107465842968094	0.722334888188154	0.00121081635748234	0.251422693150932	0.000407164658734965	0.0189281491751164	0.00330344554661438	0.00239920476785301	0.00359028360572833	0.00567852308859337	0.0696288301499451	0.015262359738199	0.00367957200088308	0.00677291529684639	0.00389940409000898	0.0144946021422709	0.00217303482214603	0.000961624511150987	0.00058299378405372	0	0.00167160777414854	0.00108426106779525	0	0	0.00299395426791603	0.00662374770895164	0	0	0	0.000825510151507753	0.023638890988298	0	0.00165685675136105	0.000658491889211768	0.00285863170032755
k__Bacteria|p__Actinobacteriota|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Palsa-744	3.0429258201569	0.0882817967283733	0.00113524649137294	0.000974603715607058	0.00219361185043679	0.00166939635769784	0.0107528398565062	0.000690257537696205	0.000589725163844335	0.0107465842968094	0.722334888188154	0.00121081635748234	0.251422693150932	0.000407164658734965	0.0189281491751164	0.00330344554661438	0.00239920476785301	0.00359028360572833	0.00567852308859337	0.0696288301499451	0.015262359738199	0.00367957200088308	0.00677291529684639	0.00389940409000898	0.0144946021422709	0.00217303482214603	0.000961624511150987	0.00058299378405372	0	0.00167160777414854	0.00108426106779525	0	0	0.00299395426791603	0.00662374770895164	0	0	0	0.000825510151507753	0.023638890988298	0	0.00165685675136105	0.000658491889211768	0.00285863170032755
k__Bacteria|p__Armatimonadota	0.0061350947951474	1.16986683219661	0.000232152843713679	0.000200253684519201	0.000567620927919161	2.24108536364785e-05	5.20409230484501e-05	3.78912120969992e-05	3.85269673158418e-05	4.38038989494755e-05	0.000288832317810155	8.31650185967693e-05	0.0116580894605907	3.67120337045239e-05	2.87335371563841e-05	5.83130561735192e-05	3.29743722663012e-05	9.06723797473281e-05	9.41385849196369e-06	0.00491675955009538	0.000414509786472686	5.67389678978691e-05	0.000381970484392778	2.57598917568343e-05	0	6.09837228131806e-05	4.46054583345959e-05	0	0	0.000237690430483021	4.1516365101264e-05	0	0	2.61531946674686e-05	0	0	0	0	7.70474458374041e-06	0.000370443851189831	0	6.29430846272586e-05	0	0
k__Bacteria|p__Armatimonadota|c__Armatimonadia	0.0061350947951474	1.16986683219661	0.000232152843713679	0.000200253684519201	0.000567620927919161	2.24108536364785e-05	5.20409230484501e-05	3.78912120969992e-05	3.85269673158418e-05	4.38038989494755e-05	0.000288832317810155	8.31650185967693e-05	0.0116580894605907	3.67120337045239e-05	2.87335371563841e-05	5.83130561735192e-05	3.29743722663012e-05	9.06723797473281e-05	9.41385849196369e-06	0.00491675955009538	0.000414509786472686	5.67389678978691e-05	0.000381970484392778	2.57598917568343e-05	0	6.09837228131806e-05	4.46054583345959e-05	0	0	0.000237690430483021	4.1516365101264e-05	0	0	2.61531946674686e-05	0	0	0	0	7.70474458374041e-06	0.000370443851189831	0	6.29430846272586e-05	0	0
k__Bacteria|p__Armatimonadota|c__Armatimonadia|o__Armatimonadales	0.0061350947951474	1.16986683219661	0.000232152843713679	0.000200253684519201	0.000567620927919161	2.24108536364785e-05	5.20409230484501e-05	3.78912120969992e-05	3.85269673158418e-05	4.38038989494755e-05	0.000288832317810155	8.31650185967693e-05	0.0116580894605907	3.67120337045239e-05	2.87335371563841e-05	5.83130561735192e-05	3.29743722663012e-05	9.06723797473281e-05	9.41385849196369e-06	0.00491675955009538	0.000414509786472686	5.67389678978691e-05	0.000381970484392778	2.57598917568343e-05	0	6.09837228131806e-05	4.46054583345959e-05	0	0	0.000237690430483021	4.1516365101264e-05	0	0	2.61531946674686e-05	0	0	0	0	7.70474458374041e-06	0.000370443851189831	0	6.29430846272586e-05	0	0
k__Bacteria|p__Armatimonadota|c__Armatimonadia|o__Armatimonadales|f__Capsulimonadaceae	0.0061350947951474	1.16986683219661	0.000232152843713679	0.000200253684519201	0.000567620927919161	2.24108536364785e-05	5.20409230484501e-05	3.78912120969992e-05	3.85269673158418e-05	4.38038989494755e-05	0.000288832317810155	8.31650185967693e-05	0.0116580894605907	3.67120337045239e-05	2.87335371563841e-05	5.83130561735192e-05	3.29743722663012e-05	9.06723797473281e-05	9.41385849196369e-06	0.00491675955009538	0.000414509786472686	5.67389678978691e-05	0.000381970484392778	2.57598917568343e-05	0	6.09837228131806e-05	4.46054583345959e-05	0	0	0.000237690430483021	4.1516365101264e-05	0	0	2.61531946674686e-05	0	0	0	0	7.70474458374041e-06	0.000370443851189831	0	6.29430846272586e-05	0	0
k__Bacteria|p__Armatimonadota|c__Armatimonadia|o__Armatimonadales|f__Capsulimonadaceae|g__Capsulimonas	0.0061350947951474	1.16986683219661	0.000232152843713679	0.000200253684519201	0.000567620927919161	2.24108536364785e-05	5.20409230484501e-05	3.78912120969992e-05	3.85269673158418e-05	4.38038989494755e-05	0.000288832317810155	8.31650185967693e-05	0.0116580894605907	3.67120337045239e-05	2.87335371563841e-05	5.83130561735192e-05	3.29743722663012e-05	9.06723797473281e-05	9.41385849196369e-06	0.00491675955009538	0.000414509786472686	5.67389678978691e-05	0.000381970484392778	2.57598917568343e-05	0	6.09837228131806e-05	4.46054583345959e-05	0	0	0.000237690430483021	4.1516365101264e-05	0	0	2.61531946674686e-05	0	0	0	0	7.70474458374041e-06	0.000370443851189831	0	6.29430846272586e-05	0	0
k__Bacteria|p__Bdellovibrionota	0.00014079985614493	1.57888365314434e-05	0	0.0104480996177686	0.00572986864469221	0.00989549739325895	3.11350084337846	0.000549152274273673	0.00295313673672572	0.00739240632737717	1.15079262985884e-05	9.642396022701e-05	1.37616886918343e-05	0.000402002852866139	9.25402922037958e-05	0.0370602231474747	0	0	0	0	0	0	0	0	0	0	0	0.000143563596448563	0	0	0.000263598019911846	0	0	5.05379674646683e-05	0	0	0	0	0	0	0	0	0	2.94864346553394e-05
k__Bacteria|p__Bdellovibrionota|c__Bdellovibrionia_A	0.00014079985614493	1.57888365314434e-05	0	0.0104480996177686	0.00572986864469221	0.00989549739325895	3.11350084337846	0.000549152274273673	0.00295313673672572	0.00739240632737717	1.15079262985884e-05	9.642396022701e-05	1.37616886918343e-05	0.000402002852866139	9.25402922037958e-05	0.0370602231474747	0	0	0	0	0	0	0	0	0	0	0	0.000143563596448563	0	0	0.000263598019911846	0	0	5.05379674646683e-05	0	0	0	0	0	0	0	0	0	2.94864346553394e-05
k__Bacteria|p__Bdellovibrionota|c__Bdellovibrionia_A|o__UBA1018	0.00014079985614493	1.57888365314434e-05	0	0.0104480996177686	0.00572986864469221	0.00989549739325895	3.11350084337846	0.000549152274273673	0.00295313673672572	0.00739240632737717	1.15079262985884e-05	9.642396022701e-05	1.37616886918343e-05	0.000402002852866139	9.25402922037958e-05	0.0370602231474747	0	0	0	0	0	0	0	0	0	0	0	0.000143563596448563	0	0	0.000263598019911846	0	0	5.05379674646683e-05	0	0	0	0	0	0	0	0	0	2.94864346553394e-05
k__Bacteria|p__Bdellovibrionota|c__Bdellovibrionia_A|o__UBA1018|f__CAIMNF01	0.00014079985614493	1.57888365314434e-05	0	0.0104480996177686	0.00572986864469221	0.00989549739325895	3.11350084337846	0.000549152274273673	0.00295313673672572	0.00739240632737717	1.15079262985884e-05	9.642396022701e-05	1.37616886918343e-05	0.000402002852866139	9.25402922037958e-05	0.0370602231474747	0	0	0	0	0	0	0	0	0	0	0	0.000143563596448563	0	0	0.000263598019911846	0	0	5.05379674646683e-05	0	0	0	0	0	0	0	0	0	2.94864346553394e-05
k__Bacteria|p__Bdellovibrionota|c__Bdellovibrionia_A|o__UBA1018|f__CAIMNF01|g__CAIMNF01	0.00014079985614493	1.57888365314434e-05	0	0.0104480996177686	0.00572986864469221	0.00989549739325895	3.11350084337846	0.000549152274273673	0.00295313673672572	0.00739240632737717	1.15079262985884e-05	9.642396022701e-05	1.37616886918343e-05	0.000402002852866139	9.25402922037958e-05	0.0370602231474747	0	0	0	0	0	0	0	0	0	0	0	0.000143563596448563	0	0	0.000263598019911846	0	0	5.05379674646683e-05	0	0	0	0	0	0	0	0	0	2.94864346553394e-05
k__Bacteria|p__Chlamydiota	0.00010456400595412	3.19785450125958e-05	1.66208416232477e-05	6.85788448036784e-05	0	4.38560991743778e-05	0.000101839578240074	3.70749098298181e-05	0	4.28602178148554e-05	2.91350425352876e-05	3.25493474062241e-05	4.18091713475602e-05	0	5.62290431056985e-05	2.535857765061e-05	0.000201649968886319	0.000749182634831871	7.36884222857282e-05	0.000226926238533706	5.79399817324814e-05	2.47920076471676	0.00199328839700513	0.000134426337753904	0	0.000545553658006244	0.000174578035818898	0.000305310823135102	0	0.000155046527323355	0.000255338065876739	0	0	0.000307077218298287	0.00115033852043206	0	0	0	0.000135697659380983	0	0	0.000110856747622277	9.16783066764605e-05	0.000238886070169614
k__Bacteria|p__Chlamydiota|c__Chlamydiia	0.00010456400595412	3.19785450125958e-05	1.66208416232477e-05	6.85788448036784e-05	0	4.38560991743778e-05	0.000101839578240074	3.70749098298181e-05	0	4.28602178148554e-05	2.91350425352876e-05	3.25493474062241e-05	4.18091713475602e-05	0	5.62290431056985e-05	2.535857765061e-05	0.000201649968886319	0.000749182634831871	7.36884222857282e-05	0.000226926238533706	5.79399817324814e-05	2.47920076471676	0.00199328839700513	0.000134426337753904	0	0.000545553658006244	0.000174578035818898	0.000305310823135102	0	0.000155046527323355	0.000255338065876739	0	0	0.000307077218298287	0.00115033852043206	0	0	0	0.000135697659380983	0	0	0.000110856747622277	9.16783066764605e-05	0.000238886070169614
k__Bacteria|p__Chlamydiota|c__Chlamydiia|o__Chlamydiales	0.00010456400595412	3.19785450125958e-05	1.66208416232477e-05	6.85788448036784e-05	0	4.38560991743778e-05	0.000101839578240074	3.70749098298181e-05	0	4.28602178148554e-05	2.91350425352876e-05	3.25493474062241e-05	4.18091713475602e-05	0	5.62290431056985e-05	2.535857765061e-05	0.000201649968886319	0.000749182634831871	7.36884222857282e-05	0.000226926238533706	5.79399817324814e-05	2.47920076471676	0.00199328839700513	0.000134426337753904	0	0.000545553658006244	0.000174578035818898	0.000305310823135102	0	0.000155046527323355	0.000255338065876739	0	0	0.000307077218298287	0.00115033852043206	0	0	0	0.000135697659380983	0	0	0.000110856747622277	9.16783066764605e-05	0.000238886070169614
k__Bacteria|p__Chlamydiota|c__Chlamydiia|o__Chlamydiales|f__Parachlamydiaceae	0.00010456400595412	3.19785450125958e-05	1.66208416232477e-05	6.85788448036784e-05	0	4.38560991743778e-05	0.000101839578240074	3.70749098298181e-05	0	4.28602178148554e-05	2.91350425352876e-05	3.25493474062241e-05	4.18091713475602e-05	0	5.62290431056985e-05	2.535857765061e-05	0.000201649968886319	0.000749182634831871	7.36884222857282e-05	0.000226926238533706	5.79399817324814e-05	2.47920076471676	0.00199328839700513	0.000134426337753904	0	0.000545553658006244	0.000174578035818898	0.000305310823135102	0	0.000155046527323355	0.000255338065876739	0	0	0.000307077218298287	0.00115033852043206	0	0	0	0.000135697659380983	0	0	0.000110856747622277	9.16783066764605e-05	0.000238886070169614
k__Bacteria|p__Myxococcota	0.000109331550776464	2.07861611955867e-05	1.52272632021673e-05	0.000287272966820272	0.00093566830952773	3.00038962458648	0.0152775341927682	0.00304262507812241	0.00236144382543586	0.000215766694497256	2.393577980308e-05	1.61515808956839e-05	1.14903669764748e-05	0.0115276893091727	0.0050959270319056	2.89308064066767	0.000172500173105579	0.000312630641156343	0.000126770873165242	0.000517465008412177	0.000458144093843138	0.00045877040945237	0.0018118297261525	9.4042123275325e-05	0.000135912268336625	0.000602685328842995	2.63234558251626	0.00065313861028179	0	0.000836566183436464	0.000434227911623836	0	0	0.0308235961591764	0.000849868051992599	0	0	0	0.00381203030364108	0.0034168697444454	0	0.000183529462385767	2.78625856691449e-05	0.000417065846546337
k__Bacteria|p__Myxococcota|c__Myxococcia	4.50348319489721e-05	8.74048696604512e-06	4.03810324190729e-06	0	2.41674514685023e-05	2.99925056891781	0.0120512932350051	0.0015402833503867	0.00205153464429192	6.76849539148555e-05	8.49417706142822e-06	1.18620008777892e-05	7.61828526137465e-06	0.0108566249792692	0.000116119197475744	9.24145933240746e-05	1.1758009538358e-05	0	0	0	0	1.47141779815478e-05	0	1.53091139252946e-05	3.19446854500895e-05	1.86390775252737e-05	5.56689874530079e-05	0.000259617911308644	0	4.84318345553804e-05	8.45938021921676e-06	0	0	1.86514248019754e-05	2.79479572331059e-05	0	0	0	0.00263746527732575	0.000264185913869086	0	1.79554081198344e-05	1.33641776678135e-05	1.08821950355821e-05
k__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales	4.50348319489721e-05	8.74048696604512e-06	4.03810324190729e-06	0	2.41674514685023e-05	2.99925056891781	0.0120512932350051	0.0015402833503867	0.00205153464429192	6.76849539148555e-05	8.49417706142822e-06	1.18620008777892e-05	7.61828526137465e-06	0.0108566249792692	0.000116119197475744	9.24145933240746e-05	1.1758009538358e-05	0	0	0	0	1.47141779815478e-05	0	1.53091139252946e-05	3.19446854500895e-05	1.86390775252737e-05	5.56689874530079e-05	0.000259617911308644	0	4.84318345553804e-05	8.45938021921676e-06	0	0	1.86514248019754e-05	2.79479572331059e-05	0	0	0	0.00263746527732575	0.000264185913869086	0	1.79554081198344e-05	1.33641776678135e-05	1.08821950355821e-05
k__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales|f__Myxococcaceae	4.50348319489721e-05	8.74048696604512e-06	4.03810324190729e-06	0	2.41674514685023e-05	2.99925056891781	0.0120512932350051	0.0015402833503867	0.00205153464429192	6.76849539148555e-05	8.49417706142822e-06	1.18620008777892e-05	7.61828526137465e-06	0.0108566249792692	0.000116119197475744	9.24145933240746e-05	1.1758009538358e-05	0	0	0	0	1.47141779815478e-05	0	1.53091139252946e-05	3.19446854500895e-05	1.86390775252737e-05	5.56689874530079e-05	0.000259617911308644	0	4.84318345553804e-05	8.45938021921676e-06	0	0	1.86514248019754e-05	2.79479572331059e-05	0	0	0	0.00263746527732575	0.000264185913869086	0	1.79554081198344e-05	1.33641776678135e-05	1.08821950355821e-05
k__Bacteria|p__Myxococcota|c__Polyangia	6.42967188274914e-05	1.20456742295416e-05	1.118915996026e-05	0.000287272966820272	0.000911500858059228	0.00113905566866203	0.00322624095776307	0.00150234172773571	0.000309909181143942	0.0001480817405824	1.54416027416518e-05	4.28958001789465e-06	3.8720817151002e-06	0.000671064329903526	0.00497980783442986	2.89298822607435	0.000160742163567221	0.000312630641156343	0.000126770873165242	0.000517465008412177	0.000458144093843138	0.000444056231470822	0.0018118297261525	7.87330093500304e-05	0.000103967582886535	0.000584046251317721	2.63228991352881	0.000393520698973147	0	0.000788134348881084	0.000425768531404619	0	0	0.0308049447343744	0.000821920094759493	0	0	0	0.00117456502631533	0.00315268383057632	0	0.000165574054265932	1.44984080013314e-05	0.000406183651510755
k__Bacteria|p__Myxococcota|c__Polyangia|o__Palsa-1104	5.6373439051645e-05	3.16076677303395e-06	6.57123129547369e-06	2.32400532190538e-05	0.000137647470527101	6.06864575655076e-05	0.00028759564081322	2.93159411867329e-05	7.94875114256442e-05	0.000124265205546128	1.3822628791677e-05	4.28958001789465e-06	0	7.88989613924236e-05	0.000214897408692045	0.000240618976357941	0.000156260055174967	0.000296197538465605	0.000116534090779319	0.000340927515587304	0.000458144093843138	0.000371139380603018	0.000738814070321953	7.63986990136193e-05	0.000103967582886535	0.000498784508135067	2.63228385044146	0.000155195960175294	0	0.000788134348881084	0.000206490055008744	0	0	0.0307765053263744	0.000757998166518736	0	0	0	4.76884906183554e-05	0.00315268383057632	0	0.000165574054265932	1.44984080013314e-05	0.000389590646534529
k__Bacteria|p__Myxococcota|c__Polyangia|o__Palsa-1104|f__Palsa-1104	5.6373439051645e-05	3.16076677303395e-06	6.57123129547369e-06	2.32400532190538e-05	0.000137647470527101	6.06864575655076e-05	0.00028759564081322	2.93159411867329e-05	7.94875114256442e-05	0.000124265205546128	1.3822628791677e-05	4.28958001789465e-06	0	7.88989613924236e-05	0.000214897408692045	0.000240618976357941	0.000156260055174967	0.000296197538465605	0.000116534090779319	0.000340927515587304	0.000458144093843138	0.000371139380603018	0.000738814070321953	7.63986990136193e-05	0.000103967582886535	0.000498784508135067	2.63228385044146	0.000155195960175294	0	0.000788134348881084	0.000206490055008744	0	0	0.0307765053263744	0.000757998166518736	0	0	0	4.76884906183554e-05	0.00315268383057632	0	0.000165574054265932	1.44984080013314e-05	0.000389590646534529
k__Bacteria|p__Myxococcota|c__Polyangia|o__Polyangiales	7.92327977584635e-06	8.88490745650765e-06	4.61792866478633e-06	0.000264032913601218	0.000773853387532127	0.00107836921109652	0.00293864531694985	0.00147302578654898	0.000230421669718297	2.38165350362724e-05	1.61897394997479e-06	0	3.8720817151002e-06	0.000592165368511102	0.00476491042573781	2.89274760709799	4.48210839225336e-06	1.64331026907388e-05	1.02367823859226e-05	0.000176537492824872	0	7.29168508678038e-05	0.00107301565583054	2.33431033641118e-06	0	8.52617431826544e-05	6.06308734332203e-06	0.000238324738797853	0	0	0.000219278476395876	0	0	2.84394080000348e-05	6.39219282407564e-05	0	0	0	0.00112687653569697	0	0	0	0	1.65930049762255e-05
k__Bacteria|p__Myxococcota|c__Polyangia|o__Polyangiales|f__Polyangiaceae	7.92327977584635e-06	8.88490745650765e-06	4.61792866478633e-06	0.000264032913601218	0.000773853387532127	0.00107836921109652	0.00293864531694985	0.00147302578654898	0.000230421669718297	2.38165350362724e-05	1.61897394997479e-06	0	3.8720817151002e-06	0.000592165368511102	0.00476491042573781	2.89274760709799	4.48210839225336e-06	1.64331026907388e-05	1.02367823859226e-05	0.000176537492824872	0	7.29168508678038e-05	0.00107301565583054	2.33431033641118e-06	0	8.52617431826544e-05	6.06308734332203e-06	0.000238324738797853	0	0	0.000219278476395876	0	0	2.84394080000348e-05	6.39219282407564e-05	0	0	0	0.00112687653569697	0	0	0	0	1.65930049762255e-05
k__Bacteria|p__Myxococcota|c__Polyangia|o__Polyangiales|f__Polyangiaceae|g__PMG-095	7.92327977584635e-06	8.88490745650765e-06	4.61792866478633e-06	0.000264032913601218	0.000773853387532127	0.00107836921109652	0.00293864531694985	0.00147302578654898	0.000230421669718297	2.38165350362724e-05	1.61897394997479e-06	0	3.8720817151002e-06	0.000592165368511102	0.00476491042573781	2.89274760709799	4.48210839225336e-06	1.64331026907388e-05	1.02367823859226e-05	0.000176537492824872	0	7.29168508678038e-05	0.00107301565583054	2.33431033641118e-06	0	8.52617431826544e-05	6.06308734332203e-06	0.000238324738797853	0	0	0.000219278476395876	0	0	2.84394080000348e-05	6.39219282407564e-05	0	0	0	0.00112687653569697	0	0	0	0	1.65930049762255e-05
k__Bacteria|p__Patescibacteria	7.14978590626661e-05	0.000315690506189943	6.2506693347403e-05	0.000203843301421157	0.108493842755271	4.12328660101041e-05	0.000683914920965582	0.00113665120896497	2.01480766231418	0.000541375510626833	4.38277485748863e-05	6.12048451906669e-05	5.24111656872148e-05	13.6065252008824	0.000363164782922091	7.15252966514608e-05	4.55012076562738e-05	0	0	8.53410983994104e-05	0	0	0	1.57982107311826e-05	0	6.41152009223719e-05	0.000800161673333166	0.000164027880777075	0	0.00316534545165063	0.000130944617706683	0	0	0.044846213718727	0	0	0	0	0	0	0	0.00132019473740184	0.00071279311730164	0.000336895808396658
k__Bacteria|p__Patescibacteria|c__Saccharimonadia	7.14978590626661e-05	0.000315690506189943	6.2506693347403e-05	0.000203843301421157	0.108493842755271	4.12328660101041e-05	0.000683914920965582	0.00113665120896497	2.01480766231418	0.000541375510626833	4.38277485748863e-05	6.12048451906669e-05	5.24111656872148e-05	13.6065252008824	0.000363164782922091	7.15252966514608e-05	4.55012076562738e-05	0	0	8.53410983994104e-05	0	0	0	1.57982107311826e-05	0	6.41152009223719e-05	0.000800161673333166	0.000164027880777075	0	0.00316534545165063	0.000130944617706683	0	0	0.044846213718727	0	0	0	0	0	0	0	0.00132019473740184	0.00071279311730164	0.000336895808396658
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales	7.14978590626661e-05	0.000315690506189943	6.2506693347403e-05	0.000203843301421157	0.108493842755271	4.12328660101041e-05	0.000683914920965582	0.00113665120896497	2.01480766231418	0.000541375510626833	4.38277485748863e-05	6.12048451906669e-05	5.24111656872148e-05	13.6065252008824	0.000363164782922091	7.15252966514608e-05	4.55012076562738e-05	0	0	8.53410983994104e-05	0	0	0	1.57982107311826e-05	0	6.41152009223719e-05	0.000800161673333166	0.000164027880777075	0	0.00316534545165063	0.000130944617706683	0	0	0.044846213718727	0	0	0	0	0	0	0	0.00132019473740184	0.00071279311730164	0.000336895808396658
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__EFPC-124	7.14978590626661e-05	0.000315690506189943	6.2506693347403e-05	5.52658556145074e-05	0.108206494934698	4.12328660101041e-05	0.000683914920965582	0.00097600413414779	2.01235752509568	0.0005104230028096	4.38277485748863e-05	6.12048451906669e-05	5.24111656872148e-05	11.6169841429557	0.000281950548136686	7.15252966514608e-05	4.55012076562738e-05	0	0	8.53410983994104e-05	0	0	0	1.57982107311826e-05	0	6.41152009223719e-05	0.000800161673333166	0.000164027880777075	0	0.00316534545165063	0.000130944617706683	0	0	0.044846213718727	0	0	0	0	0	0	0	0.00132019473740184	0.000275822749866981	0.000336895808396658
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__UBA4665	0	0	0	0.00014857744580665	0.000287347820573278	0	0	0.000160647074817182	0.0024501372185019	3.09525078172324e-05	0	0	0	1.98954105792674	8.12142347854049e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000436970367434659	0
k__Bacteria|p__Planctomycetota	7.25783205552358e-05	4.81896479136798e-06	0	1.37791984557748e-05	6.66222020444838e-06	0	4.3847375233558e-05	2.23478191447001e-05	5.04950679190681e-06	2.29644948115526e-05	5.85395589938015e-06	6.53997481001991e-06	9.80058815618502e-06	3.20775595988804e-06	2.25956312372932e-05	1.52855100579875e-05	4.73439870063441	0.0228369030036705	0.504272100100121	1.82380539335694e-05	0.00399306393424612	2.6365589718627e-05	5.00626623278543e-05	0.0231793013375714	0.000572400627016922	5.48076607550172e-05	0.000201693191225553	5.55022125469063e-05	0	4.45038715444595e-05	9.32795977880068e-06	0	0	0.000154248658762492	0.000662577447237039	0	0	0	0.000233267568420215	0.000218483699293224	0	2.22738824198912e-05	3.31568204994004e-05	0.000239990814850436
k__Bacteria|p__Planctomycetota|c__J058	7.25783205552358e-05	4.81896479136798e-06	0	1.37791984557748e-05	6.66222020444838e-06	0	4.3847375233558e-05	2.23478191447001e-05	5.04950679190681e-06	2.29644948115526e-05	5.85395589938015e-06	6.53997481001991e-06	9.80058815618502e-06	3.20775595988804e-06	2.25956312372932e-05	1.52855100579875e-05	4.73439870063441	0.0228369030036705	0.504272100100121	1.82380539335694e-05	0.00399306393424612	2.6365589718627e-05	5.00626623278543e-05	0.0231793013375714	0.000572400627016922	5.48076607550172e-05	0.000201693191225553	5.55022125469063e-05	0	4.45038715444595e-05	9.32795977880068e-06	0	0	0.000154248658762492	0.000662577447237039	0	0	0	0.000233267568420215	0.000218483699293224	0	2.22738824198912e-05	3.31568204994004e-05	0.000239990814850436
k__Bacteria|p__Planctomycetota|c__J058|o__J058	7.25783205552358e-05	4.81896479136798e-06	0	1.37791984557748e-05	6.66222020444838e-06	0	4.3847375233558e-05	2.23478191447001e-05	5.04950679190681e-06	2.29644948115526e-05	5.85395589938015e-06	6.53997481001991e-06	9.80058815618502e-06	3.20775595988804e-06	2.25956312372932e-05	1.52855100579875e-05	4.73439870063441	0.0228369030036705	0.504272100100121	1.82380539335694e-05	0.00399306393424612	2.6365589718627e-05	5.00626623278543e-05	0.0231793013375714	0.000572400627016922	5.48076607550172e-05	0.000201693191225553	5.55022125469063e-05	0	4.45038715444595e-05	9.32795977880068e-06	0	0	0.000154248658762492	0.000662577447237039	0	0	0	0.000233267568420215	0.000218483699293224	0	2.22738824198912e-05	3.31568204994004e-05	0.000239990814850436
k__Bacteria|p__Planctomycetota|c__J058|o__J058|f__JACQDU01	7.25783205552358e-05	4.81896479136798e-06	0	1.37791984557748e-05	6.66222020444838e-06	0	4.3847375233558e-05	2.23478191447001e-05	5.04950679190681e-06	2.29644948115526e-05	5.85395589938015e-06	6.53997481001991e-06	9.80058815618502e-06	3.20775595988804e-06	2.25956312372932e-05	1.52855100579875e-05	4.73439870063441	0.0228369030036705	0.504272100100121	1.82380539335694e-05	0.00399306393424612	2.6365589718627e-05	5.00626623278543e-05	0.0231793013375714	0.000572400627016922	5.48076607550172e-05	0.000201693191225553	5.55022125469063e-05	0	4.45038715444595e-05	9.32795977880068e-06	0	0	0.000154248658762492	0.000662577447237039	0	0	0	0.000233267568420215	0.000218483699293224	0	2.22738824198912e-05	3.31568204994004e-05	0.000239990814850436
k__Bacteria|p__Planctomycetota|c__J058|o__J058|f__JACQDU01|g__JACQDU01	7.25783205552358e-05	4.81896479136798e-06	0	1.37791984557748e-05	6.66222020444838e-06	0	4.3847375233558e-05	2.23478191447001e-05	5.04950679190681e-06	2.29644948115526e-05	5.85395589938015e-06	6.53997481001991e-06	9.80058815618502e-06	3.20775595988804e-06	2.25956312372932e-05	1.52855100579875e-05	4.73439870063441	0.0228369030036705	0.504272100100121	1.82380539335694e-05	0.00399306393424612	2.6365589718627e-05	5.00626623278543e-05	0.0231793013375714	0.000572400627016922	5.48076607550172e-05	0.000201693191225553	5.55022125469063e-05	0	4.45038715444595e-05	9.32795977880068e-06	0	0	0.000154248658762492	0.000662577447237039	0	0	0	0.000233267568420215	0.000218483699293224	0	2.22738824198912e-05	3.31568204994004e-05	0.000239990814850436
k__Bacteria|p__Proteobacteria	2.85413754017108	16.0858648329196	31.2312244092341	23.5225845712159	8.73489676609917	0.45607872547768	4.76524995742013	2.11557697821233	17.3283765678666	2.66904386876934	22.736943022275	9.45329098077051	16.1050671683738	7.75684775334034	6.54384014968099	16.0287211439129	23.8839446130451	0.940652805029942	5.61167535601591	1.88916035470025	4.25132946752455	4.90344331857512	0.613508625387727	26.7671296758015	4.67482931475448	3.20976929382961	4.0224457119025	5.19705572358646	0	4.20777098670413	6.18255559774058	0	0	1.95744462442312	1.52845879549829	0	0	0	11.5769159527242	1.94424649000043	0	10.1810751026494	24.3428086223037	1.53850127788725
