clade_name	NCBI_tax_id	reSRR16235409_taxonomic_profile	reSRR16235408_taxonomic_profile	reSRR16235407_taxonomic_profile	reSRR16235406_taxonomic_profile	reSRR16235405_taxonomic_profile	reSRR16235404_taxonomic_profile	reSRR16235403_taxonomic_profile	reSRR16235402_taxonomic_profile	reSRR16235401_taxonomic_profile	reSRR16235400_taxonomic_profile	reSRR16235399_taxonomic_profile	reSRR16235398_taxonomic_profile	reSRR16235397_taxonomic_profile	reSRR16235396_taxonomic_profile	reSRR16235395_taxonomic_profile	reSRR16235394_taxonomic_profile
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB1154	2|976|200643|171549|815|78122002	0.000253843369739805	0.00040522743772295714	0	0	0	0	0	0	0	0	0	0.0007755505265404822	0.003266483535361585	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB1154|s__GGB1154_SGB1482	2|976|200643|171549|815|78122002|213843	0.000253843369739805	0.00040522743772295714	0	0	0	0	0	0	0	0	0	0.0007755505265404822	0.003266483535361585	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB1154|s__GGB1154_SGB1482|t__SGB1482	2|976|200643|171549|815|78122002|213843|SGB1482	0.000253843369739805	0.00040522743772295714	0	0	0	0	0	0	0	0	0	0.0007755505265404822	0.003266483535361585	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB1350	2|976|200643|171549|815|59273317	0	1.0106856150467534	0.23002929700892785	0	0.06640660642317256	0	0.4920438365773074	0.03424277655918702	0.33536501208144176	0.5189966135472379	0.7082125825439783	0.6201584028590983	0.8457066229765552	0.0769442594770851	0	0.02406151340026324
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB1350|s__GGB1350_SGB1808	2|976|200643|171549|815|59273317|60742936	0	1.0106856150467534	0.23002929700892785	0	0.06640660642317256	0	0.4920438365773074	0.03424277655918702	0.33536501208144176	0.5189966135472379	0.7082125825439783	0.6201584028590983	0.8457066229765552	0.0769442594770851	0	0.02406151340026324
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB1350|s__GGB1350_SGB1808|t__SGB1808	2|976|200643|171549|815|59273317|60742936|SGB1808	0	1.0106856150467534	0.23002929700892785	0	0.06640660642317256	0	0.4920438365773074	0.03424277655918702	0.33536501208144176	0.5189966135472379	0.7082125825439783	0.6201584028590983	0.8457066229765552	0.0769442594770851	0	0.02406151340026324
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB33839	2|976|200643|171549|815|83282703	0.008205634510193694	0.002509990845597421	0	0	0	0	0	0	0	0	0	0.0009229692216680119	0.003266483535361585	0.0005894606190787929	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB33839|s__GGB33839_SGB48227	2|976|200643|171549|815|83282703|66615177	0.008205634510193694	0.002509990845597421	0	0	0	0	0	0	0	0	0	0.0009229692216680119	0.003266483535361585	0.0005894606190787929	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB33839|s__GGB33839_SGB48227|t__SGB48227	2|976|200643|171549|815|83282703|66615177|SGB48227	0.008205634510193694	0.002509990845597421	0	0	0	0	0	0	0	0	0	0.0009229692216680119	0.003266483535361585	0.0005894606190787929	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified	2|976|200643|171549|57231319	1.5732326556346112	1.8398353861643344	4.334943501696423	4.278860227585184	2.004984518591165	2.3353422698447064	2.3633366239949414	2.7254505463221954	0.791847394823851	2.31276339192123	1.5774189816740156	0.4882122612114755	1.144251734377425	0.15895788027824784	6.199701892618412	3.2064499552656627
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified	2|976|200643|171549|57231319|43020442	0	3.628902427369765e-05	0	0	0.08368080611136605	0.014611015160403343	0.08971225893796121	0.01565050371837497	0	0.1780753458947987	0.3100778721822152	0	0.11478627298481567	0	0	0.008235780257662128
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium	2|976|200643|171549|57231319|43020442|2030927	0	3.628902427369765e-05	0	0	0.08368080611136605	0.014611015160403343	0.08971225893796121	0.01565050371837497	0	0.1780753458947987	0.3100778721822152	0	0.11478627298481567	0	0	0.008235780257662128
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium|t__SGB2067	2|976|200643|171549|57231319|43020442|2030927|SGB2067	0	3.628902427369765e-05	0	0	0.08368080611136605	0.014611015160403343	0.08971225893796121	0.01565050371837497	0	0.1780753458947987	0.3100778721822152	0	0.11478627298481567	0	0	0.008235780257662128
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB1543	2|976|200643|171549|57231319|94353696	1.7710002539986394e-05	2.419268284913177e-05	0	0	0	0	0	0	0	0	0	0	0.0004146902925752011	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB1543|s__GGB1543_SGB2126	2|976|200643|171549|57231319|94353696|36840809	1.7710002539986394e-05	2.419268284913177e-05	0	0	0	0	0	0	0	0	0	0	0.0004146902925752011	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB1543|s__GGB1543_SGB2126|t__SGB2126	2|976|200643|171549|57231319|94353696|36840809|SGB2126	1.7710002539986394e-05	2.419268284913177e-05	0	0	0	0	0	0	0	0	0	0	0.0004146902925752011	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola	2|976|200643|171549|57231319|909656	1.5732149456320714	1.8397749044572111	4.334943501696423	4.278860227585184	1.9213037124797985	2.3207312546843037	2.27362436505698	2.7098073422790625	0.791847394823851	2.1346880460264317	1.2673411094918003	0.4882122612114755	1.029050771100034	0.15895788027824784	6.199701892618412	3.198214175008
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola|s__Phocaeicola_coprocola	2|976|200643|171549|57231319|909656|310298	0.4437654369786191	0.5813501688646364	0.6592269752730551	0	0.3003267418123959	0.3881077175385889	0.7815396578378555	0.1332117734872317	0.26018334283536804	0.7656201074392991	0.3952426764121873	0.06978031886319197	0.26055310075032634	0.04799332221432953	0.8487594305926169	0.4859110352020655
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola|s__Phocaeicola_coprocola|t__SGB1891_group	2|976|200643|171549|57231319|909656|310298|SGB1891_group	0.4437654369786191	0.5813501688646364	0.6592269752730551	0	0.3003267418123959	0.3881077175385889	0.7815396578378555	0.1332117734872317	0.26018334283536804	0.7656201074392991	0.3952426764121873	0.06978031886319197	0.26055310075032634	0.04799332221432953	0.8487594305926169	0.4859110352020655
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola|s__Phocaeicola_coprophilus	2|976|200643|171549|57231319|909656|387090	0.05189030744216013	0.00019958963350533707	0.718975586221423	0	0.14713136590412956	1.3677483591687891	0.2317993835613445	0.6661245645133346	0	0.07573160105244947	0.016350888480697316	0.007435029841214541	0.07149260643996468	0	1.0434916833722463	1.021242676971872
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola|s__Phocaeicola_coprophilus|t__SGB1888	2|976|200643|171549|57231319|909656|387090|SGB1888	0.05189030744216013	0.00019958963350533707	0.718975586221423	0	0.14713136590412956	1.3677483591687891	0.2317993835613445	0.6661245645133346	0	0.07573160105244947	0.016350888480697316	0.007435029841214541	0.07149260643996468	0	1.0434916833722463	1.021242676971872
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola|s__Phocaeicola_massiliensis	2|976|200643|171549|57231319|909656|204516	0	0.0011189115817723443	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola|s__Phocaeicola_massiliensis|t__SGB1812	2|976|200643|171549|57231319|909656|204516|SGB1812	0	0.0011189115817723443	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola|s__Phocaeicola_plebeius	2|976|200643|171549|57231319|909656|310297	0.5589040668252506	0.8930063574978642	2.908203521304736	0	1.0589483190313822	0.5648751779769253	1.1646986021072028	0.5902517400502797	0.520262861511584	1.1009444515456726	0.6775900071797328	0.3170527466599297	0.4974688548238663	0.1088986389418136	4.221988473293359	1.68195370437649
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola|s__Phocaeicola_plebeius|t__SGB1903_group	2|976|200643|171549|57231319|909656|310297|SGB1903_group	0.5589040668252506	0.8930063574978642	2.908203521304736	0	1.0589483190313822	0.5648751779769253	1.1646986021072028	0.5902517400502797	0.520262861511584	1.1009444515456726	0.6775900071797328	0.3170527466599297	0.4974688548238663	0.1088986389418136	4.221988473293359	1.68195370437649
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola|s__Phocaeicola_vulgatus	2|976|200643|171549|57231319|909656|821	0.5186610377202214	0.36409987687943307	0.04853107413656845	4.278860227585184	0.4149036155961959	0	0.09559248082764847	1.3202265639034585	0.01140119047689898	0.1923981817410305	0.1781575374191829	0.09394416584713924	0.1995362090858768	0.0020715330327626155	0.08546230536018924	0.009100833435805056
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola|s__Phocaeicola_vulgatus|t__SGB1814	2|976|200643|171549|57231319|909656|821|SGB1814	0.5186610377202214	0.36409987687943307	0.04853107413656845	4.278860227585184	0.4149036155961959	0	0.09559248082764847	1.3202265639034585	0.01140119047689898	0.1923981817410305	0.1781575374191829	0.09394416584713924	0.1995362090858768	0.0020715330327626155	0.08546230536018924	0.009100833435805056
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	2|976|200643|171549|2005473	0.0016942569096586985	0.0006108652419405772	0	0	0	0	0	0	0	0	0	0	0.0007911014812203836	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB14009	2|976|200643|171549|2005473|17788843	0.00025974670391980037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB14009|s__GGB14009_SGB21436	2|976|200643|171549|2005473|17788843|53675450	0.00025974670391980037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB14009|s__GGB14009_SGB21436|t__SGB21436	2|976|200643|171549|2005473|17788843|53675450|SGB21436	0.00025974670391980037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum	2|976|200643|171549|2005473|1918540	0.0014404135399188932	0.0006108652419405772	0	0	0	0	0	0	0	0	0	0	0.0007911014812203836	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum|s__Muribaculum_gordoncarteri	2|976|200643|171549|2005473|1918540|2530390	0.0014404135399188932	0.0006108652419405772	0	0	0	0	0	0	0	0	0	0	0.0007911014812203836	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum|s__Muribaculum_gordoncarteri|t__SGB2087	2|976|200643|171549|2005473|1918540|2530390|SGB2087	0.0014404135399188932	0.0006108652419405772	0	0	0	0	0	0	0	0	0	0	0.0007911014812203836	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	2|976|200643|171549|1853231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007596057080197702	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas	2|976|200643|171549|1853231|574697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007596057080197702	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_virosa	2|976|200643|171549|1853231|574697|544645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007596057080197702	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_virosa|t__SGB1784	2|976|200643|171549|1853231|574697|544645|SGB1784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007596057080197702	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	2|976|200643|171549|171551	0	0	0.001966875798448976	0.00044928191187561565	0	0	0.0019984691437037005	0	0	0	0	0	0	0	0	0.008383905801864683
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	2|976|200643|171549|171551|836	0	0	0.001966875798448976	0.00044928191187561565	0	0	0.0019984691437037005	0	0	0	0	0	0	0	0	0.008383905801864683
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_bennonis	2|976|200643|171549|171551|836|501496	0	0	0.001966875798448976	0.00044928191187561565	0	0	0.0019984691437037005	0	0	0	0	0	0	0	0	0.008383905801864683
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_bennonis|t__SGB1985	2|976|200643|171549|171551|836|501496|SGB1985	0	0	0.001966875798448976	0.00044928191187561565	0	0	0.0019984691437037005	0	0	0	0	0	0	0	0	0.008383905801864683
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	5.290886872157655	15.492939663047574	8.029116936822009	0	25.18232703947561	36.514368169710885	23.935428803779306	0.11454650389400185	3.885171414584067	20.170248477930333	6.9553180883717225	7.404802599204912	15.128412261195738	8.298802727405326	11.180063380458	12.275388998893025
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1219	2|976|200643|171549|171552|76800792	0	0	0.2778624474750789	0	0.15748069404271375	0	0.15350201177848624	0.015789197547968776	0	0	0	0	0	0	0.1188583036811988	0.2377592735104071
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1219|s__GGB1219_SGB1586	2|976|200643|171549|171552|76800792|18789141	0	0	0.2778624474750789	0	0.15748069404271375	0	0.15350201177848624	0.015789197547968776	0	0	0	0	0	0	0.1188583036811988	0.2377592735104071
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1219|s__GGB1219_SGB1586|t__SGB1586	2|976|200643|171549|171552|76800792|18789141|SGB1586	0	0	0.2778624474750789	0	0.15748069404271375	0	0.15350201177848624	0.015789197547968776	0	0	0	0	0	0	0.1188583036811988	0.2377592735104071
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	2|976|200643|171549|171552|577309	0	0	0.03276434394577585	0	0.0555129099543631	0	0	0	0.048167920836665434	0	0.018271057661067392	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila	2|976|200643|171549|171552|577309|454155	0	0	0.03276434394577585	0	0.0555129099543631	0	0	0	0.048167920836665434	0	0.018271057661067392	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila|t__SGB1797	2|976|200643|171549|171552|577309|454155|SGB1797	0	0	0.03276434394577585	0	0.0555129099543631	0	0	0	0.048167920836665434	0	0.018271057661067392	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	2|976|200643|171549|171552|838	5.290886872157655	15.492939663047574	7.718496490161796	0	24.96933343547853	36.514368169710885	23.78192679200081	0.09875730634603308	3.837003493747402	20.170248477930333	6.9370411406211465	7.404802599204912	15.128412261195738	8.298802727405326	11.0612050767768	12.037635650404384
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri_clade_A	2|976|200643|171549|171552|838|165179	2.2753279963298323	13.048123905045712	7.718496490161796	0	23.438386124820358	36.514368169710885	22.126255578851552	0.09875730634603308	3.7770255748071753	18.487261752105926	4.6749581542654814	6.308577953711151	14.066868910709774	7.246761484026786	11.0612050767768	12.037256449011226
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri_clade_A|t__SGB1626	2|976|200643|171549|171552|838|165179|SGB1626	2.2753279963298323	13.048123905045712	7.718496490161796	0	23.438386124820358	36.514368169710885	22.126255578851552	0.09875730634603308	3.7770255748071753	18.487261752105926	4.6749581542654814	6.308577953711151	14.066868910709774	7.246761484026786	11.0612050767768	12.037256449011226
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri_clade_C	2|976|200643|171549|171552|838|165179	2.9526293334690714	2.44481575800186	0	0	1.3600979432034206	0	1.6556769724263396	0	0.05998440795017314	1.5378255714918547	0.5195353452593323	0.9715404769582908	0.6060220137187439	1.0517605478456455	0	0.000379201393158544
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri_clade_C|t__SGB1644	2|976|200643|171549|171552|838|165179|SGB1644	2.9526293334690714	2.44481575800186	0	0	1.3600979432034206	0	1.6556769724263396	0	0.05998440795017314	1.5378255714918547	0.5195353452593323	0.9715404769582908	0.6060220137187439	1.0517605478456455	0	0.000379201393158544
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_lascolaii	2|976|200643|171549|171552|838|1776379	0.06292954235875163	0	0	0	0.17084303759045152	0	0	0	0	0.14516115433255694	1.1100698294762747	0.12468416853547107	0.455527716617876	0.0002806955328946633	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_lascolaii|t__SGB1585	2|976|200643|171549|171552|838|1776379|SGB1585	0.06292954235875163	0	0	0	0.17084303759045152	0	0	0	0	0.14516115433255694	1.1100698294762747	0.12468416853547107	0.455527716617876	0.0002806955328946633	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_P4_51	2|976|200643|171549|171552|838|2024228	0	0	0	0	0	0	0	0	0	0	0.6324778116200569	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_P4_51|t__SGB1666	2|976|200643|171549|171552|838|2024228|SGB1666	0	0	0	0	0	0	0	0	0	0	0.6324778116200569	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	0.2909222117243565	0.05699191262184216	0.06677860573766282	0.005848411094242927	0.11222849412666566	0.005014466773093626	0	0	0.0009214394124756152	0.032662361481428884	0.3076688255724871	0.0004678941193178116	0.013767717713496677	0.0008869978839471361	0.0016324859514459972	0.0008413530910705195
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	2|976|200643|171549|171550|239759	0.2909222117243565	0.05699191262184216	0.06639792009925335	0	0.11222849412666566	0	0	0	0.0009214394124756152	0.032662361481428884	0.3076688255724871	0.0004678941193178116	0.013767717713496677	0.0008869978839471361	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_communis	2|976|200643|171549|171550|239759|2585118	0	0	0	0	0.042758233379899965	0	0	0	0	0	0.025044660597955685	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_communis|t__SGB2290	2|976|200643|171549|171550|239759|2585118|SGB2290	0	0	0	0	0.042758233379899965	0	0	0	0	0	0.025044660597955685	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_dispar	2|976|200643|171549|171550|239759|2585119	0.08349085530767585	0.0566229742083929	0.06639792009925335	0	0.05739287965293161	0	0	0	0	0.02559852771462795	0.2334419175632121	0	0.013767717713496677	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_dispar|t__SGB2311	2|976|200643|171549|171550|239759|2585119|SGB2311	0.08349085530767585	0.0566229742083929	0.06639792009925335	0	0.05739287965293161	0	0	0	0	0.02559852771462795	0.2334419175632121	0	0.013767717713496677	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_ihumii	2|976|200643|171549|171550|239759|1470347	0	0	0	0	0	0	0	0	0	0.0007177157303166715	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_ihumii|t__SGB2328	2|976|200643|171549|171550|239759|1470347|SGB2328	0	0	0	0	0	0	0	0	0	0.0007177157303166715	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	2|976|200643|171549|171550|239759|28117	0.2053710927878622	0	0	0	0.010697470675356173	0	0	0	0	0.004004098284924589	0.04799244933023117	0.0004678941193178116	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis|t__SGB2318	2|976|200643|171549|171550|239759|28117|SGB2318	0.2053710927878622	0	0	0	0.010697470675356173	0	0	0	0	0.004004098284924589	0.04799244933023117	0.0004678941193178116	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_senegalensis	2|976|200643|171549|171550|239759|1288121	0	0	0	0	0	0	0	0	0	0	0.0011839079915778677	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_senegalensis|t__SGB2296	2|976|200643|171549|171550|239759|1288121|SGB2296	0	0	0	0	0	0	0	0	0	0	0.0011839079915778677	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	2|976|200643|171549|171550|239759|328814	0	0	0	0	0.0013799104184778971	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__SGB2295	2|976|200643|171549|171550|239759|328814|SGB2295	0	0	0	0	0.0013799104184778971	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CHKCI003	2|976|200643|171549|171550|239759|1780376	0.002060263628818417	0.0003749865841615424	0	0	0	0	0	0	0.0009214394124756152	0.0023420197515596646	0	0	0	0.0008869978839471361	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CHKCI003|t__SGB2292	2|976|200643|171549|171550|239759|1780376|SGB2292	0.002060263628818417	0.0003749865841615424	0	0	0	0	0	0	0.0009214394124756152	0.0023420197515596646	0	0	0	0.0008869978839471361	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenellaceae_unclassified	2|976|200643|171549|171550|85786022	0	0	0.00038068563840947927	0.005848411094242927	0	0.005014466773093626	0	0	0	0	0	0	0	0	0.0016324859514459972	0.0008413530910705195
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenellaceae_unclassified|s__Rikenellaceae_unclassified_SGB2227	2|976|200643|171549|171550|85786022|61000972	0	0	0.00038068563840947927	0.005848411094242927	0	0.005014466773093626	0	0	0	0	0	0	0	0	0.0016324859514459972	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenellaceae_unclassified|s__Rikenellaceae_unclassified_SGB2227|t__SGB2227	2|976|200643|171549|171550|85786022|61000972|SGB2227	0	0	0.00038068563840947927	0.005848411094242927	0	0.005014466773093626	0	0	0	0	0	0	0	0	0.0016324859514459972	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenellaceae_unclassified|s__Rikenellaceae_unclassified_SGB2230	2|976|200643|171549|171550|85786022|74324662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008413530910705195
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenellaceae_unclassified|s__Rikenellaceae_unclassified_SGB2230|t__SGB2230	2|976|200643|171549|171550|85786022|74324662|SGB2230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008413530910705195
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	0.2252594256402669	0.18030806527457907	0.0571916724103841	0	0.04323930306707575	0	0.06668666920733472	0.24364126054487	0	0.1828978919423651	0.09618516170381383	0.0775230051116292	0.12625086461185625	0.002374684208288852	0	0.008929007804530091
